Company1 Company2 Company3 Company4 Company5 Company6 Company7 Company8 Company9 Y outlier number
0.71595 -0.01807 -0.25815 2.12299 -0.15663 0.63356 2.00554 1.33255 -0.22592 -0.07559 1.00000 894
-0.79947 0.67446 1.48246 -0.41986 0.91915 1.62849 0.38061 -0.26754 0.53558 -0.84059 1.00000 197
-1.81211 0.46560 -0.12073 -0.35295 -0.03418 0.88229 -0.83808 -2.28870 0.76989 -1.85421 1.00000 14
0.65058 -0.56770 -1.58651 -0.70984 -0.34030 -1.28845 -1.29971 -0.47808 1.26780 1.16753 1.00000 557
-1.10308 0.76240 1.34504 -0.37525 0.21946 1.24409 -0.87501 -0.89915 0.85776 -1.54821 1.00000 133
0.83219 -1.63398 -1.03685 -1.37901 -0.49773 -1.24323 -1.00427 0.70094 -1.22174 0.13478 1.00000 683
0.04616 1.19111 0.70377 0.96309 0.72674 -0.31614 1.17461 0.15354 0.59416 1.32053 1.00000 440
0.55322 -1.63398 -1.17426 -1.22287 -0.93504 -1.44674 -1.11506 0.57461 -1.39747 -0.07559 1.00000 688
0.22339 -0.65564 -1.76973 -1.17826 -0.39278 -1.28845 -1.37357 -0.68861 0.68203 0.42165 1.00000 541
0.73483 -0.74358 -1.86135 -0.84367 -0.92630 -1.60502 -1.15199 0.23775 0.59416 1.16753 1.00000 587
-0.49726 1.26806 0.61216 0.18239 1.00662 0.40744 0.30675 -0.39386 0.12554 0.51728 1.00000 381
0.70433 0.00391 0.29152 2.03376 -0.46275 0.90491 2.09787 1.29044 0.15483 -0.09472 1.00000 907
0.89756 -0.61167 -0.99104 -0.59831 -0.38403 -1.69547 -1.07813 -0.35175 1.41425 1.41615 1.00000 569
0.86706 -1.30420 -1.22007 1.34229 -1.65224 0.52050 1.34080 1.24833 -1.16316 0.17303 1.00000 813
-0.07882 1.14714 0.65796 0.82926 0.79671 -0.13524 1.19308 0.40618 0.82847 1.39702 1.00000 427
0.92517 -1.55703 -0.99104 0.56159 -1.35486 0.15871 0.63912 0.99569 -0.89957 0.13478 1.00000 795
0.72757 -0.55671 -0.94523 1.54304 -0.84758 0.06826 1.26694 1.33255 -1.07530 -0.15209 1.00000 841
0.68108 0.00391 0.29152 2.03376 -0.31406 0.88229 2.07940 1.24833 0.12554 0.00091 1.00000 906
1.15764 0.20178 0.24571 1.23076 0.07077 -0.11263 1.17461 1.12201 -0.54810 -0.40072 1.00000 946
-0.13256 0.72942 -0.02912 0.47236 0.53432 -0.94927 1.50698 0.27986 0.62345 1.01453 1.00000 470
-0.94332 0.54255 0.47474 -0.37525 1.95995 0.52050 -0.11794 -0.43597 0.18412 -0.34334 1.00000 282
1.09953 -0.19396 0.52054 1.31998 -0.26159 -0.18047 1.13768 1.07990 -0.57739 -0.26684 1.00000 942
-0.89683 0.53155 1.07021 -0.57600 0.56931 1.22147 -0.04408 -0.52018 0.03767 -1.05096 1.00000 189
0.76244 -1.46909 -1.08265 -1.75821 -1.15370 -1.46935 -1.20738 -0.77283 -1.45605 0.36428 1.00000 667
-1.30068 0.85034 0.42893 -0.53139 -0.01669 0.85968 -1.09659 -1.61498 0.15483 -1.35696 1.00000 100
1.91317 -1.05138 0.10829 -0.44217 -1.70471 -1.01711 -1.22585 1.37466 0.53558 1.56915 1.00000 631
0.58809 -1.80986 -0.62459 -1.26748 -0.95254 -1.62763 -0.24720 0.70094 -2.68618 -0.43897 1.00000 718
-0.15293 1.10317 0.79538 -0.04067 1.26026 0.38483 -0.21027 -0.35175 -0.05019 0.84240 1.00000 346
-0.24154 1.29004 0.52054 0.60620 0.86668 0.20394 1.23001 -0.09911 0.85776 1.14840 1.00000 410
-1.56802 1.01523 1.80310 0.07086 0.28068 1.19886 -0.67190 -1.02547 1.03349 -0.89797 1.00000 68
1.01816 -1.00741 -1.17426 1.85532 -1.41609 0.79185 1.48852 1.20623 -1.25103 0.32603 1.00000 825
-1.56374 0.79538 0.19991 0.09317 0.07952 1.10841 -0.52418 -1.44655 1.35567 -1.08921 1.00000 49
-0.14856 0.72942 0.01668 0.56159 0.49059 -0.81360 1.43312 0.49040 0.53558 0.78503 1.00000 463
1.92479 -0.77656 -1.08265 0.00394 -1.55603 -0.81360 -0.83808 1.37466 1.26780 1.87515 1.00000 623
0.58809 -1.83185 -0.48718 -0.59831 -0.80385 -1.33368 -0.54264 0.95358 -2.24685 -0.26684 1.00000 732
-1.61451 0.76240 0.06249 0.20470 0.17573 1.44759 -0.54264 -1.78341 1.12136 -1.28046 1.00000 21
0.08391 -0.34785 -2.04457 -0.82137 -0.66391 -1.03972 -0.78269 -0.30965 0.53558 0.45990 1.00000 526
-0.96945 0.59751 0.56635 -0.39756 1.85500 0.70140 -0.50571 -0.60440 0.12554 -0.49634 1.00000 293
1.74319 -0.73259 -0.94523 -0.39756 -1.04875 -1.10756 -1.11506 1.45887 1.32638 1.98990 1.00000 614
0.47186 -1.86483 -1.58651 -1.04442 -0.79511 -1.49196 -0.93041 0.15354 -2.18827 -0.66847 1.00000 703
-0.39553 1.29004 0.61216 0.49467 0.91041 0.24916 1.08229 -0.14122 1.03349 1.12928 1.00000 401
0.96004 -1.80986 0.47474 0.04856 -2.15077 -0.92666 -0.32106 1.03780 -1.69036 0.09653 1.00000 770
-0.45077 1.32302 0.70377 0.45006 1.07659 0.33961 0.76838 -0.43597 0.50629 0.65115 1.00000 383
0.86706 -1.32619 0.29152 1.31998 -1.66098 -0.56487 0.63912 1.41676 -1.28032 -0.03734 1.00000 778
-0.08607 1.19111 0.74957 0.98540 0.77921 -0.09002 1.30387 0.11143 0.76989 1.28228 1.00000 425
0.62733 -0.56770 -1.58651 -0.28603 -0.25284 -1.26584 -1.31817 -0.56229 1.41425 1.12928 1.00000 554
-1.51724 0.98225 0.70377 -0.30834 0.14074 0.81446 -0.59804 -1.53076 -0.46023 -1.31871 1.00000 89
-0.41153 1.16912 1.07021 0.00394 1.26026 0.45267 0.36215 -0.39386 0.24270 0.59378 1.00000 369
-1.13943 0.85034 1.61988 -0.15220 0.21946 0.90491 -0.76422 -0.64651 1.09207 -1.16571 1.00000 121
0.98329 -1.29321 0.65796 0.82926 -1.72220 -0.63271 0.58373 1.24833 -1.30961 -0.03734 1.00000 772
-0.89246 0.90530 1.57407 -0.30834 1.22527 2.01289 0.21443 -0.56229 0.00839 -0.78322 1.00000 213
-0.29529 1.19111 1.11602 0.16008 0.86668 0.29438 0.76838 -0.18332 0.97491 1.20578 1.00000 395
2.07590 -1.08435 -1.17426 -0.66523 -1.37236 -1.10756 -1.18892 1.62730 0.62345 2.29590 1.00000 642
0.84381 -0.47976 -0.94523 1.87762 -0.66391 -0.29353 1.41466 0.99569 -1.04601 -0.24772 1.00000 849
1.01379 -0.55671 -1.17426 -0.55370 -0.38403 -1.49196 -1.09659 -0.35175 1.41425 1.49265 1.00000 563
-1.79035 0.54255 0.19991 -0.41986 0.06202 0.70140 -0.69036 -2.16238 0.71132 -1.89246 1.00000 8
1.54122 -0.84252 -1.22007 -0.41986 -1.04000 -1.19801 -1.39203 1.12201 1.26780 1.49265 1.00000 607
0.55322 -1.66696 -1.22007 -1.06673 -0.73388 -1.31106 -0.61650 0.78515 -1.36819 -0.01822 1.00000 700
-1.54774 0.77339 0.15410 0.27161 0.07952 0.95013 -0.21027 -1.69919 0.68203 -1.43346 1.00000 31
0.84381 -1.61200 -1.44910 -1.64668 -0.92630 -1.33368 -1.09659 0.44829 -1.22174 0.42165 1.00000 679
-1.02608 0.68545 1.02441 -0.79906 0.28068 1.15364 -0.39492 -0.85704 0.09625 -1.43346 1.00000 152
0.82056 -0.42480 -1.08265 1.89993 -0.80385 -0.36136 1.61777 0.99569 -0.98743 -0.36247 1.00000 851
0.13041 0.23475 -0.94523 -0.95520 0.05328 -1.01711 -0.26566 -0.26754 1.23851 0.97628 1.00000 496
1.14602 -1.73291 -1.08265 0.67312 -1.38985 0.47528 0.86071 1.66941 -0.69454 0.57465 1.00000 804
1.11115 -0.24892 0.10829 1.18615 -0.42776 0.04565 1.43312 1.29044 -0.43095 -0.22859 1.00000 935
-1.04208 0.65247 0.47474 -0.86598 1.26026 0.76923 -0.63497 -0.64651 -0.40166 -0.87884 1.00000 260
-0.38828 1.41096 1.16182 0.42775 1.31273 0.43006 0.91610 -0.30965 0.88705 0.97628 1.00000 388
-0.87061 0.58652 1.29924 -0.59831 0.77921 1.35715 0.14057 -0.43597 0.50629 -0.87884 1.00000 193
0.78569 -1.87582 -0.53298 -0.77676 -0.63767 -1.44674 -0.08101 1.03780 -2.12969 -0.22859 1.00000 729
0.77407 0.02590 0.10829 2.23452 -0.84758 0.88229 2.33791 0.95358 -0.22592 -0.17122 1.00000 917
0.85543 -1.49108 -0.16654 1.09692 -0.83884 0.20394 0.86071 1.54309 -0.57739 0.00091 1.00000 789
0.11590 1.32302 0.65796 1.31998 0.67426 -0.51965 1.74703 0.36408 0.79918 1.43527 1.00000 446
-0.70648 0.90530 1.20763 0.02625 2.16986 0.61095 -0.30259 -0.35175 0.06696 -0.22859 1.00000 315
-0.89683 0.60850 0.52054 -0.64292 1.82876 0.65618 0.08517 -0.43597 0.09625 -0.34334 1.00000 277
0.00692 1.24607 0.70377 1.31998 0.66551 -0.20308 1.26694 0.02721 0.53558 1.32053 1.00000 442
-0.69049 0.87232 0.97860 -0.12989 2.16986 0.56573 -0.24720 -0.43597 0.21341 -0.07559 1.00000 317
0.65783 -0.16098 -0.44137 1.98915 -0.49773 0.11349 1.28540 1.41676 -0.57739 -0.22859 1.00000 886
0.17690 1.29004 0.65796 1.40920 0.66551 -0.29353 1.52545 0.36408 0.79918 1.45440 1.00000 444
-1.55351 0.80637 0.47474 0.27161 0.16698 0.83707 -0.09948 -1.57287 0.88705 -1.12746 1.00000 36
0.29314 -0.63366 -1.67812 -1.20056 -0.44526 -1.51457 -1.35510 -0.64651 1.12136 0.51728 1.00000 545
-0.39553 1.08118 0.70377 0.09317 1.64509 0.47528 -0.11794 -0.52018 0.21341 0.82328 1.00000 334
0.97167 -1.55703 -1.31168 -1.89204 -1.38985 -1.42412 -1.26278 -0.09911 -1.45605 0.36428 1.00000 671
-0.71662 0.86133 1.34504 0.04856 2.21360 0.52050 -0.48724 -0.43597 -0.02090 -0.30509 1.00000 314
-1.90510 0.44361 0.47474 -0.70984 -0.07792 0.31700 -1.09659 -2.28870 0.76989 -1.75859 1.00000 5
0.99054 -0.54572 -1.17426 -0.50909 -0.30532 -1.42412 -0.78269 -0.35175 1.41425 1.45440 1.00000 573
-1.51139 1.24607 2.35277 0.42775 0.15823 1.17625 -0.22873 -1.06758 1.88287 -0.80234 1.00000 55
-0.38540 1.23508 1.11602 -0.08528 1.26900 0.24916 0.39908 -0.39386 0.24270 0.59378 1.00000 364
1.01816 -1.05138 -1.08265 1.72148 -1.38110 0.63356 1.48852 1.20623 -1.60250 0.45990 1.00000 824
0.76244 -1.84284 -0.76201 -1.28979 -0.78636 -1.71808 -0.13641 0.40618 -2.62760 -0.38159 1.00000 720
0.61134 -1.60100 0.24571 0.20470 -1.18869 -0.92666 -0.39492 1.20623 -2.04183 0.23040 1.00000 749
0.34837 -0.58969 -2.13618 -0.91059 -0.41902 -1.17539 -1.46589 -0.77283 0.82847 0.38340 1.00000 533
0.19289 -0.20495 -1.17426 -0.46448 0.04453 -1.17539 -0.59804 -0.39386 0.97491 0.86153 1.00000 514
0.04616 0.90530 0.29152 0.85156 0.51683 -0.49703 1.83936 0.36408 0.76989 1.16753 1.00000 458
0.72757 -1.72192 0.42893 0.09317 -1.19743 -0.94927 -0.50571 0.86937 -2.12969 0.02003 1.00000 746
0.84381 -0.34785 -0.80782 1.96685 -0.84758 -0.24830 1.50698 1.03780 -0.98743 -0.34334 1.00000 846
2.15726 -1.07336 -0.85362 -0.82137 -1.20618 -1.08495 -1.20738 1.41676 0.91634 1.72215 1.00000 639
-0.01633 1.25706 0.70377 1.36459 0.61304 -0.22569 1.37773 0.06932 0.68203 1.33965 1.00000 443
-0.87646 0.80637 1.48246 -0.35295 1.23402 1.89983 0.04824 -0.68861 -0.28450 -0.91709 1.00000 215
-1.53314 0.99324 0.88699 -0.37525 0.22820 0.88229 -0.54264 -1.69919 -0.05019 -1.16571 1.00000 84
0.97167 -1.35917 -1.12846 0.87387 -1.47731 0.36222 1.26694 1.54309 -1.04601 0.40253 1.00000 808
1.02978 -0.38083 0.24571 1.23076 -0.40153 -0.38397 1.59931 1.20623 -0.31379 -0.03734 1.00000 937
-1.57387 0.89431 1.94052 0.09317 0.23695 1.33453 -0.74576 -1.19390 1.06278 -1.16571 1.00000 66
0.13041 -0.06204 -0.57879 -0.93290 0.48184 -1.40151 -0.32106 -0.73072 0.24270 0.78503 1.00000 481
-0.84596 0.83935 1.66568 -0.17450 1.08533 1.85461 0.19596 -0.52018 -0.05019 -0.82147 1.00000 211
-1.54774 0.77339 0.10829 0.13778 0.09701 0.83707 -0.13641 -1.65709 0.74060 -1.26134 1.00000 34
0.90193 -1.64497 -1.17426 -1.46823 -0.69890 -1.24323 -0.98580 0.74304 -1.10459 0.40253 1.00000 682
-0.10206 1.20210 0.61216 0.74003 0.72674 0.20394 1.45159 -0.09911 0.91634 1.37790 1.00000 417
1.82743 -0.75458 -1.08265 -0.39756 -1.03125 -1.15278 -1.20738 1.37466 1.35567 1.98990 1.00000 612
-1.06821 0.65247 1.25343 -0.93290 0.21946 1.06319 -0.70883 -0.77283 -0.54810 -1.58646 1.00000 172
0.92080 -0.56770 -0.85362 -0.48678 -0.37529 -1.69547 -0.93041 -0.35175 1.64856 1.56915 1.00000 568
-0.20956 1.33401 0.52054 0.71773 0.86668 0.24916 1.30387 -0.09911 0.88705 1.22490 1.00000 413
-1.05230 0.60850 0.52054 -0.91059 1.11157 0.70140 -0.46878 -0.43597 -0.46023 -0.91709 1.00000 255
1.25063 -1.53505 -0.25815 1.29768 -0.97003 0.06826 0.91610 1.58519 -0.54810 0.45990 1.00000 787
0.52998 -0.05105 0.15410 2.14529 -0.48024 1.01797 1.89475 0.95358 0.21341 0.15391 1.00000 902
0.77407 0.02590 0.47474 2.05607 -0.62018 0.88229 2.02401 1.20623 -0.02090 -0.13297 1.00000 914
0.09265 -0.06204 -0.57879 -0.99981 0.46435 -1.46935 -0.21027 -0.81494 0.03767 0.80415 1.00000 480
-0.09332 0.72942 -0.07493 0.45006 0.51683 -0.97189 1.37773 0.06932 0.62345 0.95715 1.00000 471
-1.62613 0.78438 0.29152 0.27161 0.14074 0.97274 -0.06255 -1.74130 0.82847 -1.03184 1.00000 42
1.79693 -1.00741 -0.85362 -0.68753 -1.84465 -1.10756 -1.29971 1.29044 0.79918 1.64565 1.00000 627
-0.51177 1.22409 0.84118 0.24931 0.84044 0.33961 0.41754 -0.39386 -0.07948 0.45990 1.00000 378
-1.08280 0.77339 1.57407 -0.33064 0.28068 1.10841 -0.61650 -0.52018 0.85776 -1.31871 1.00000 128
-1.57964 0.94927 1.16182 -0.44217 0.27193 0.76923 -0.65343 -1.48866 -0.16735 -1.05096 1.00000 81
0.69270 -1.83185 -0.76201 -1.20056 -0.66391 -1.69547 -0.09948 0.61672 -2.92049 -0.34334 1.00000 721
-1.63636 0.83935 0.10829 0.02625 0.10576 1.06319 -0.48724 -1.65709 0.41843 -1.47171 1.00000 25
-1.80048 0.50957 0.10829 -0.37525 0.06202 0.88229 -0.72729 -2.07816 0.65274 -1.85421 1.00000 9
1.06028 -0.83152 -1.72393 -0.50909 -0.93504 -1.33368 -0.96734 0.53251 1.12136 1.49265 1.00000 592
1.80856 -0.91946 -0.80782 -0.37525 -1.84465 -0.94927 -1.20738 1.20623 1.03349 1.68390 1.00000 626
-0.02358 0.56453 -0.16654 -0.01836 0.58680 -0.94927 0.86071 -0.14122 0.65274 1.09103 1.00000 476
-0.35778 1.41096 1.29924 0.29392 1.18154 0.49789 0.86071 -0.35175 0.85776 0.95715 1.00000 389
-1.08857 0.77339 1.39085 -0.26372 0.26319 1.04058 -0.78269 -0.81494 0.41843 -1.35696 1.00000 130
-0.92296 0.52056 0.42893 -0.55370 1.66258 0.36222 -0.06255 -0.56229 -0.05019 -0.43897 1.00000 271
-0.94332 0.58652 0.47474 -0.41986 1.92497 0.61095 -0.43185 -0.56229 0.21341 -0.41984 1.00000 289
-0.94332 0.75141 0.97860 -0.70984 0.29817 1.24409 -0.46878 -0.81494 0.33056 -1.43346 1.00000 150
-0.76311 0.79538 1.11602 0.07086 2.09115 0.88229 -0.39492 -0.39386 0.21341 -0.30509 1.00000 302
1.07628 -0.34785 -0.34976 1.98915 -0.49773 0.29438 1.69163 1.20623 -0.75312 -0.17122 1.00000 875
-0.18631 1.26806 0.61216 0.62850 0.91041 0.27177 1.30387 -0.01489 1.15065 1.09103 1.00000 405
-0.84596 0.90530 1.80310 -0.17450 1.14656 1.96767 0.14057 -0.43597 0.15483 -0.82147 1.00000 212
0.73920 -1.66696 0.29152 -0.28603 -1.44233 -0.92666 -0.09948 1.50098 -1.63178 0.03916 1.00000 756
-1.02608 0.63049 0.42893 -0.95520 1.32148 0.43006 -0.54264 -0.43597 -0.43095 -0.87884 1.00000 264
0.91355 -1.12832 -1.26587 1.56534 -1.40734 0.70140 1.52545 0.99569 -1.07530 0.11566 1.00000 826
0.16239 1.30103 0.52054 1.23076 0.70925 -0.36136 1.98708 0.40618 0.91634 1.35877 1.00000 450
0.00692 0.08086 -1.17426 -0.19681 0.04453 -1.24323 -0.26566 -0.09911 1.17994 0.91890 1.00000 503
-1.84270 0.44361 0.29152 -0.62062 -0.08666 0.45267 -0.65343 -2.07816 0.82847 -1.93071 1.00000 6
-0.66436 0.88332 0.74957 -0.04067 2.12613 0.72401 -0.41338 -0.56229 -0.02090 -0.09472 1.00000 321
-0.22555 1.21309 0.52054 0.60620 0.91041 0.27177 1.21154 -0.14122 1.00420 1.09103 1.00000 406
0.84381 -0.78755 -0.89943 1.83301 -1.17119 0.85968 1.56238 1.45887 -1.07530 -0.20947 1.00000 832
0.73920 -1.64497 0.15410 0.13778 -1.28489 -0.97189 -0.30259 1.37466 -1.77823 0.13478 1.00000 752
1.94804 -0.71061 -0.94523 -0.15220 -1.17119 -1.08495 -0.93041 1.45887 1.53140 1.93252 1.00000 618
0.91355 -1.27123 -1.12846 1.58765 -1.66098 0.83707 1.52545 1.24833 -1.19245 0.00091 1.00000 815
2.08752 -0.96344 -0.80782 -0.91059 -1.17994 -1.13017 -1.31817 1.45887 0.53558 1.70302 1.00000 636
0.01417 1.18012 1.20763 1.00770 0.82295 -0.06741 1.21154 0.57461 0.85776 1.43527 1.00000 433
0.90193 -1.09535 -1.03685 2.03376 -1.67847 0.76923 1.78396 1.41676 -1.07530 0.00091 1.00000 816
0.83219 -0.91946 -1.08265 1.81071 -1.24116 0.74662 1.50698 1.45887 -1.01672 0.09653 1.00000 829
-0.64976 0.91629 0.84118 -0.10758 2.21360 0.58834 -0.54264 -0.60440 0.03767 -0.19034 1.00000 324
-0.31854 1.14714 1.11602 0.00394 1.29524 0.40744 0.56526 -0.30965 0.30127 0.59378 1.00000 367
-1.58401 0.77339 0.19991 -0.01836 0.07952 0.97274 -0.33952 -1.78341 0.59416 -1.52909 1.00000 28
-0.41153 1.21309 0.38313 0.36084 0.84918 0.22655 1.08229 -0.09911 1.12136 1.03365 1.00000 403
-0.50451 1.05920 0.93279 0.18239 2.32730 0.63356 -0.39492 -0.43597 0.15483 0.05828 1.00000 327
1.21576 -0.85351 -1.63232 -0.26372 -1.11872 -1.19801 -0.93041 0.70094 1.35567 1.55002 1.00000 600
1.07628 -1.72192 -1.40329 0.27161 -1.39859 0.33961 0.71299 1.45887 -0.72383 0.38340 1.00000 801
-0.17906 1.20210 1.20763 0.02625 1.30399 0.18132 0.10364 -0.35175 0.12554 0.65115 1.00000 356
-0.25605 1.23508 1.16182 0.11547 1.34772 0.31700 0.15903 -0.35175 0.47701 0.67028 1.00000 353
0.93680 -0.52373 -1.12846 -0.46448 -0.36654 -1.51457 -1.05966 -0.30965 1.53140 1.47352 1.00000 564
2.02940 -1.04038 -0.34976 -0.66523 -1.52979 -1.01711 -1.33664 1.45887 0.21341 1.66477 1.00000 633
-0.89683 0.60850 0.47474 -0.28603 2.02118 0.63356 -0.39492 -0.30965 0.27198 -0.36247 1.00000 288
0.71595 -1.65597 -0.80782 -1.35670 -0.76012 -1.37890 -1.02273 0.65883 -1.22174 -0.11384 1.00000 685
-0.03957 0.75141 -0.12073 0.62850 0.54307 -0.79099 1.48852 0.32197 0.62345 0.97628 1.00000 464
-1.26878 0.88332 1.02441 -0.19681 0.10576 0.90491 -0.76422 -0.98337 0.79918 -1.31871 1.00000 118
0.32512 -0.10601 -1.26587 -0.04067 0.09701 -1.15278 -0.50571 -0.35175 1.06278 1.09103 1.00000 512
0.59972 -2.05170 0.56635 -0.10758 -2.20325 -1.22062 -0.28413 0.15354 -2.04183 -0.53459 1.00000 767
0.64621 -1.63398 -0.02912 -0.26372 -1.62600 -1.10756 -0.24720 1.33255 -1.86609 0.11566 1.00000 759
-0.88660 0.53155 0.61216 -0.55370 1.82002 0.52050 0.15903 -0.39386 0.03767 -0.43897 1.00000 275
-0.24154 1.33401 0.47474 0.47236 0.83169 0.24916 1.32233 -0.18332 0.88705 1.11015 1.00000 412
0.02291 0.19078 -1.12846 -0.93290 0.00080 -1.15278 -0.56111 -0.09911 1.17994 0.84240 1.00000 497
0.93680 -1.54604 0.06249 0.94078 -0.96128 0.13610 0.93457 1.45887 -0.69454 -0.01822 1.00000 790
0.10716 0.96026 0.33732 1.09692 0.54307 -0.47442 1.80243 0.15354 0.74060 1.20578 1.00000 456
0.93680 -0.58969 -1.08265 -0.59831 -0.26159 -1.65024 -0.81962 -0.39386 1.56069 1.49265 1.00000 571
0.59972 -0.08403 0.24571 2.07838 -0.41027 1.04058 1.80243 0.99569 0.30127 0.07741 1.00000 903
0.07666 1.14714 1.02441 0.87387 0.81420 -0.09002 1.21154 0.44829 0.79918 1.32053 1.00000 434
0.26989 -0.33686 -2.13618 -0.66523 -0.71639 -1.13017 -0.72729 -0.35175 0.94563 0.49815 1.00000 528
-0.37229 1.35600 1.39085 0.13778 0.77921 0.47528 0.74992 -0.30965 1.03349 1.16753 1.00000 391
-0.20956 1.23508 0.52054 0.85156 0.69175 0.09088 1.39619 -0.01489 0.91634 1.20578 1.00000 420
1.18089 0.23475 0.33732 0.98540 0.26319 -0.15786 0.63912 0.99569 -0.69454 -0.43897 1.00000 948
0.75082 -0.44678 -0.85362 2.07838 -0.76012 -0.29353 1.61777 0.95358 -1.01672 -0.45809 1.00000 858
-1.03631 0.59751 1.07021 -0.86598 0.35065 1.13103 -0.19180 -0.64651 -0.07948 -1.18484 1.00000 184
0.70433 -0.28190 -0.34976 1.87762 -0.62018 0.24916 1.37773 1.50098 -0.43095 -0.32422 1.00000 882
-0.92872 0.64148 0.52054 -0.50909 1.73255 0.47528 -0.02562 -0.56229 0.03767 -0.26684 1.00000 273
0.77407 -0.04006 0.24571 2.18990 -0.50648 0.97274 1.98708 1.41676 0.00839 -0.20947 1.00000 909
0.54160 -1.99674 0.24571 -0.46448 -2.29946 -1.26584 -0.54264 -0.01489 -1.95396 -0.57284 1.00000 764
0.40937 -0.52373 -2.13618 -1.08904 -0.61143 -1.28845 -1.18892 -0.52018 0.79918 0.44078 1.00000 531
0.27863 1.31203 0.42893 1.18615 0.67426 -0.36136 1.89475 0.40618 0.85776 1.32053 1.00000 451
-0.84011 0.81736 1.02441 -0.21911 2.00369 0.99535 -0.35799 -0.43597 0.21341 -0.24772 1.00000 299
0.28588 -0.64465 -1.86135 -1.06673 -0.40153 -1.28845 -1.24431 -0.73072 0.62345 0.44078 1.00000 540
0.80894 -0.94145 -1.03685 1.74379 -1.26740 0.63356 1.67317 1.50098 -0.81170 0.09653 1.00000 830
1.84343 -1.51306 -1.08265 -1.28979 -1.22367 -1.76330 -1.81673 1.12201 -0.10877 1.87515 1.00000 652
-1.10308 0.52056 0.74957 -0.95520 0.12325 0.99535 -0.87501 -1.23601 -0.75312 -1.62471 1.00000 157
1.05303 -1.71093 -1.54071 0.20470 -1.38985 0.29438 0.67606 1.41676 -0.81170 0.30690 1.00000 800
-0.89683 0.60850 0.93279 -0.62062 1.19903 1.35715 0.01131 -0.77283 -0.34308 -0.97446 1.00000 236
0.30913 0.13582 -1.08265 0.09317 0.11450 -1.10756 -0.09948 -0.01489 1.47282 1.18665 1.00000 509
-0.81984 0.64148 1.52827 -0.46448 0.81420 1.56065 0.21443 -0.52018 0.65274 -0.84059 1.00000 201
-1.19606 0.97126 0.88699 -0.10758 0.16698 1.04058 -0.72729 -0.81494 0.71132 -1.08921 1.00000 114
-0.98545 0.55354 0.38313 -0.82137 1.30399 0.72401 -0.52418 -0.52018 -0.46023 -0.84059 1.00000 261
-0.10932 1.19111 0.56635 0.76234 0.74423 0.15871 1.35926 -0.14122 0.94563 1.32053 1.00000 418
0.83219 -0.45778 -0.71621 2.56910 -0.67266 -0.20308 1.72856 1.33255 -0.98743 -0.43897 1.00000 861
0.03017 -0.40281 -2.04457 -0.68753 -0.41902 -1.15278 -0.81962 -0.35175 0.41843 0.47903 1.00000 525
-1.86297 0.65247 0.33732 -0.24142 0.07952 0.36222 -0.37645 -1.40444 1.06278 -1.73946 1.00000 2
1.20414 0.48758 0.38313 1.27537 -0.09541 0.11349 1.37773 1.12201 -0.51881 -0.24772 1.00000 944
-1.06244 0.61949 0.74957 -1.08904 0.15823 1.10841 -0.83808 -1.19390 -0.25521 -1.66296 1.00000 155
1.28550 -0.14998 0.15410 1.47612 -0.20911 0.40744 1.58084 1.20623 -0.22592 -0.13297 1.00000 932
0.89030 -0.62267 -1.08265 1.76610 -0.73388 0.52050 1.24847 1.54309 -1.07530 -0.28597 1.00000 836
0.85543 -2.10666 -1.26587 -1.20056 -0.67266 -1.53718 -0.63497 0.61672 -2.33471 0.09653 1.00000 712
-0.19942 1.16912 0.88699 0.13778 1.26026 0.36222 0.01131 -0.43597 0.00839 0.70853 1.00000 349
-0.38828 1.39997 1.07021 0.40545 1.25151 0.33961 0.87917 -0.39386 0.62345 0.91890 1.00000 387
-0.89683 0.66347 0.52054 -0.30834 1.96870 0.70140 0.08517 -0.14122 0.38914 -0.41984 1.00000 279
0.58809 -1.80986 -0.30396 -0.44217 -1.22367 -1.28845 -0.17334 1.20623 -2.36400 -0.36247 1.00000 738
0.33963 -0.61167 -1.95296 -0.99981 -0.32281 -1.15278 -1.42896 -0.68861 0.97491 0.47903 1.00000 534
-0.34179 1.25706 0.56635 0.51698 0.91041 0.29438 1.23001 0.11143 1.12136 1.14840 1.00000 404
0.71595 -0.01807 -0.25815 2.07838 -0.16538 0.54312 1.96861 1.20623 -0.05019 -0.19034 1.00000 892
0.99491 -0.28190 0.10829 1.09692 -0.37529 -0.22569 1.48852 1.12201 -0.43095 -0.13297 1.00000 936
-0.13256 1.23508 0.52054 1.16384 0.70925 0.02304 1.37773 0.11143 0.91634 1.33965 1.00000 422
-1.62613 0.81736 0.19991 0.13778 0.19322 1.44759 -0.63497 -1.69919 1.09207 -1.29959 1.00000 22
1.91317 -0.71061 -1.03685 -0.39756 -1.09248 -1.13017 -0.94887 1.41676 1.35567 1.74127 1.00000 617
-0.04683 0.79538 -0.16654 0.60620 0.55181 -0.83621 1.65470 0.32197 0.62345 0.97628 1.00000 465
0.96004 -0.51274 -1.22007 -0.35295 -0.30532 -1.33368 -0.87501 -0.35175 1.29709 1.45440 1.00000 574
-0.99558 0.64148 0.47474 -0.88828 1.51390 0.38483 -0.56111 -0.52018 -0.34308 -0.64934 1.00000 266
-1.62037 0.85034 1.20763 -0.44217 0.23695 0.76923 -0.59804 -1.65709 0.21341 -1.20396 1.00000 73
