Focal_depth Latitude Longitude Y outlier number
-0.63861 1.07726 -0.33307 0.12049 1.00000 1639
-0.39814 -1.66550 -1.09421 0.12049 1.00000 169
-0.26932 0.19150 0.76943 -0.93557 1.00000 1810
0.43490 -0.83737 -1.92990 1.70458 1.00000 1798
0.32325 -0.26530 0.58129 -0.40754 1.00000 819
-0.13191 -0.40807 0.82976 -0.93557 1.00000 1061
-0.44108 -0.23092 -0.68680 1.17655 1.00000 1094
1.14771 -0.84228 -1.93503 0.64852 1.00000 755
-0.46685 -0.47651 0.82925 -0.93557 1.00000 296
-0.10615 1.48330 -1.85585 0.12049 1.00000 1763
-0.27791 -0.31049 -0.59138 0.12049 1.00000 230
-0.58708 1.09331 0.70834 2.76065 1.00000 1897
-0.32944 -0.02070 0.57624 1.17655 1.00000 1447
-0.17485 -0.58588 -1.12223 0.12049 1.00000 523
0.35761 -0.41626 0.81554 -0.40754 1.00000 698
-0.15768 -0.13858 0.60350 -0.93557 1.00000 1920
-0.37238 0.12273 -1.18449 -0.93557 1.00000 2164
-0.26073 0.98754 0.73493 -0.40754 1.00000 1232
-0.59567 1.85759 -1.81025 -0.93557 1.00000 125
0.34043 -0.52792 -1.10254 -0.40754 1.00000 2057
-0.56131 0.39092 0.55176 -0.93557 1.00000 1782
0.40913 -0.26596 -1.12341 -0.93557 1.00000 256
1.26794 0.40041 0.56791 0.12049 1.00000 1903
-0.21779 0.63880 0.61983 -0.40754 1.00000 2026
0.19443 -0.59341 0.89269 -0.40754 1.00000 2175
-0.03744 -0.54299 0.59029 -0.93557 1.00000 1373
-0.50120 -1.24898 -1.95901 0.64852 1.00000 1601
-0.33802 -0.24336 0.67250 -0.40754 1.00000 1185
-0.27791 -1.05938 -1.94841 0.12049 1.00000 1825
-0.22638 1.42469 -1.96246 0.12049 1.00000 270
0.98453 -0.44213 0.63001 2.76065 1.00000 60
-0.63861 1.37164 0.20240 -0.93557 1.00000 1192
2.84814 0.63061 0.71835 0.12049 1.00000 520
-0.21779 -1.01256 -1.94412 0.64852 1.00000 610
-0.35520 -1.30137 0.02024 -0.93557 1.00000 83
-0.41532 -0.91235 0.96548 -0.40754 1.00000 916
-0.38955 0.42694 0.55335 -0.93557 1.00000 127
-0.12332 1.29174 -1.49102 1.70458 1.00000 129
1.32805 0.69807 0.61579 0.64852 1.00000 1651
4.23940 1.34545 0.77170 -0.93557 1.00000 1983
0.24596 -1.34427 -1.05231 -0.40754 1.00000 1966
0.99312 1.50459 0.87040 0.64852 1.00000 1910
2.67638 0.84018 0.68899 2.23262 1.00000 1974
-0.63861 0.49537 0.55251 1.17655 1.00000 6
-0.26073 -0.21422 0.60115 0.12049 1.00000 1290
-0.32944 1.27046 0.83060 -0.93557 1.00000 1302
-0.44108 -0.75714 -1.92308 -0.40754 1.00000 241
-0.23497 0.92729 0.12432 -0.40754 1.00000 761
-0.59567 1.06187 -1.52896 0.12049 1.00000 2029
-0.35520 -0.44115 -1.11247 -0.93557 1.00000 348
-0.16626 -0.87011 -1.93200 0.12049 1.00000 1596
-0.38096 -0.92742 0.95900 -0.93557 1.00000 787
-0.14050 -0.42903 0.81495 0.12049 1.00000 14
4.04187 -0.07538 0.57784 -0.40754 1.00000 1472
-0.00309 0.93351 0.18465 0.12049 1.00000 1570
-0.61284 -0.52399 0.84684 1.70458 1.00000 1296
-0.63861 1.00817 -0.69555 0.12049 1.00000 1563
-0.35520 -0.79414 1.03733 -0.40754 1.00000 1648
0.73548 -0.03674 -1.07704 -0.40754 1.00000 281
-0.49261 1.66570 -1.71820 0.12049 1.00000 24
-0.15768 -0.43067 0.81848 -0.40754 1.00000 1598
3.68976 -1.04432 1.05147 0.12049 1.00000 949
0.34043 0.24815 -1.24162 -0.93557 1.00000 376
-0.35520 -1.92550 0.70910 -0.93557 1.00000 1047
-0.55273 -1.93565 0.88958 1.17655 1.00000 1807
-0.44967 0.89061 0.26492 -0.40754 1.00000 872
-0.39814 -1.08525 -1.05559 -0.93557 1.00000 277
-0.26073 1.41814 -1.97138 -0.93557 1.00000 858
-0.20920 0.16497 0.75378 -0.93557 1.00000 557
-0.36379 -0.70246 0.93922 -0.40754 1.00000 91
-0.30367 0.75701 0.64381 0.64852 1.00000 460
-0.20062 0.63389 0.62050 -0.40754 1.00000 269
-0.36379 -1.12422 -1.06602 0.64852 1.00000 69
-0.63861 -0.97621 -1.63162 -0.93557 1.00000 1443
0.62384 -1.53845 1.01234 2.23262 1.00000 815
-0.55273 1.14766 0.77195 -0.93557 1.00000 867
-0.01168 -0.83180 -1.05071 -0.40754 1.00000 1923
-0.55273 0.40500 -1.43633 0.12049 1.00000 2059
0.34902 -0.60291 0.89547 -0.40754 1.00000 1226
-0.19203 -0.34946 -1.13418 -0.40754 1.00000 1818
-0.10615 -0.40022 0.74578 -0.93557 1.00000 989
-0.38096 1.64801 -1.74521 0.64852 1.00000 156
-0.55273 -0.41659 -1.40452 -0.40754 1.00000 1716
-0.10615 1.40210 0.86055 0.12049 1.00000 832
-0.04603 0.90273 0.71718 -0.40754 1.00000 1620
-0.33802 0.16202 0.59719 0.12049 1.00000 1110
-0.19203 -0.02855 0.57784 0.12049 1.00000 1235
-0.61284 1.01144 -0.12112 -0.40754 1.00000 629
-0.18344 -0.48666 0.78129 -0.93557 1.00000 1081
-0.34661 -0.36911 0.71389 -0.93557 1.00000 590
0.30608 -1.30694 -1.03758 -0.40754 1.00000 234
-0.33802 0.99278 0.73872 0.12049 1.00000 1656
-0.32944 1.70761 -1.69649 -0.40754 1.00000 36
0.07420 -0.96769 -1.93722 1.17655 1.00000 1865
-0.32085 0.83953 0.72753 -0.40754 1.00000 725
-0.63861 1.37230 0.20181 0.12049 1.00000 1677
-0.45826 0.12764 0.73569 1.17655 1.00000 682
-0.35520 -0.74633 -1.96608 1.70458 1.00000 245
0.73548 -0.24762 0.56539 0.64852 1.00000 28
-0.55273 1.16371 -1.53586 -0.40754 1.00000 2086
-0.62143 -0.50598 0.63329 -0.93557 1.00000 2071
-0.63861 -0.31049 0.68790 0.64852 1.00000 808
-0.06321 -1.07706 -1.03994 0.12049 1.00000 1252
-0.35520 -0.47717 0.13879 -0.93557 1.00000 1959
-0.44108 0.26550 -1.27444 1.70458 1.00000 1442
-0.26932 -0.02659 0.24750 -0.93557 1.00000 886
0.31467 0.93285 -0.19516 -0.93557 1.00000 1485
1.98074 -0.75026 -1.94134 -0.40754 1.00000 1411
-0.20920 1.50393 0.88992 0.64852 1.00000 178
0.00550 -0.27775 0.56623 -0.93557 1.00000 205
-0.55273 -0.91989 -1.53014 -0.93557 1.00000 1911
2.72790 -0.44016 0.83581 -0.93557 1.00000 68
-0.50120 1.07071 0.56976 0.64852 1.00000 1032
-0.38096 0.61817 0.73897 2.23262 1.00000 1750
-0.21779 -0.91203 0.96060 0.64852 1.00000 782
-0.35520 -1.30857 -1.96061 -0.93557 1.00000 564
-0.17485 1.19678 0.79627 -0.93557 1.00000 1571
-0.49261 -0.46505 0.78945 -0.93557 1.00000 2122
-0.63861 1.37230 0.20240 -0.40754 1.00000 1995
-0.44108 1.22429 0.80426 -0.40754 1.00000 45
2.90825 -0.42870 0.83565 0.12049 1.00000 747
-0.63002 0.84313 -0.26904 0.64852 1.00000 1815
0.19443 -1.21034 -1.04844 0.12049 1.00000 1610
-0.25214 0.87129 0.13088 -0.40754 1.00000 1984
-0.31226 -0.56460 0.86913 -0.93557 1.00000 1834
-0.26932 1.57761 -1.78425 0.12049 1.00000 731
0.06561 0.74227 0.72307 0.64852 1.00000 1647
-0.21779 -0.58424 0.88840 0.64852 1.00000 1386
-0.55273 1.59005 -1.74613 -0.40754 1.00000 1381
-0.34661 -2.15406 -0.66013 0.12049 1.00000 292
-0.35520 -0.40938 0.71533 0.12049 1.00000 1228
-0.15768 0.21900 -1.24112 -0.93557 1.00000 515
-0.32944 0.71215 0.21856 0.12049 1.00000 215
-0.61284 1.09560 0.20467 -0.93557 1.00000 412
-0.49261 -0.22273 0.59980 -0.93557 1.00000 546
-0.57849 -0.83769 0.94755 1.17655 1.00000 966
-0.21779 1.16273 0.77136 1.70458 1.00000 1573
-0.27791 0.32248 -1.31769 1.17655 1.00000 2138
-0.48402 -2.12066 -1.03775 -0.40754 1.00000 1123
0.01408 -0.43034 0.81478 -0.93557 1.00000 1698
-0.50979 0.30840 -0.96379 -0.93557 1.00000 1996
-0.50120 1.61854 -1.75758 0.64852 1.00000 500
-0.39814 0.21344 -0.02469 -0.40754 1.00000 305
-0.21779 -0.77057 0.94511 1.70458 1.00000 683
0.61525 -0.10682 -1.09875 0.64852 1.00000 838
-0.15768 -1.21099 -1.95489 2.76065 1.00000 1128
-0.16626 -0.45850 0.80014 -0.93557 1.00000 1577
-0.56131 0.17480 -1.23960 -0.93557 1.00000 660
-0.25214 1.19580 0.80165 -0.93557 1.00000 342
-0.32085 0.65746 0.32676 -0.40754 1.00000 79
-0.08897 -0.64646 0.93729 0.64852 1.00000 780
-0.21779 1.50885 0.89202 -0.40754 1.00000 2111
-0.29508 -1.34623 -1.06526 -0.93557 1.00000 2090
-0.37238 -0.55183 0.86695 -0.93557 1.00000 457
-0.29508 0.25600 0.56202 2.76065 1.00000 510
-0.08897 -0.43722 0.81461 0.12049 1.00000 1347
3.68118 0.65746 0.71314 -0.93557 1.00000 1244
-0.36379 -0.42576 0.63169 0.12049 1.00000 1016
-0.63861 1.63819 -1.62354 0.64852 1.00000 871
-0.20062 -0.61699 0.54141 0.12049 1.00000 1308
-0.44967 -0.29510 0.77044 -0.40754 1.00000 1393
-0.16626 -0.04722 0.58188 -0.40754 1.00000 1217
-0.41532 -0.13694 0.60493 0.12049 1.00000 1188
0.11714 -0.56165 0.49934 0.12049 1.00000 2100
-0.41532 0.33623 0.55436 0.64852 1.00000 1918
-0.38096 0.14860 0.59862 0.64852 1.00000 1108
-0.25214 -0.69951 0.93838 0.64852 1.00000 1678
-0.43249 1.31827 0.40375 0.64852 1.00000 242
0.74407 -0.30656 -1.11583 -0.40754 1.00000 162
-0.62143 1.47479 0.99753 -0.40754 1.00000 1030
-0.55273 -0.33865 0.75849 -0.93557 1.00000 1968
-0.37238 1.44761 1.01184 -0.40754 1.00000 134
-0.22638 -0.70639 0.94023 1.17655 1.00000 1462
0.34902 -0.44901 0.76127 1.17655 1.00000 607
-0.61284 0.54187 0.37052 -0.40754 1.00000 1175
-0.13191 -0.71064 0.94091 0.12049 1.00000 1313
-0.49261 -0.02430 0.57279 1.17655 1.00000 1213
-0.33802 -0.13105 -1.18466 -0.93557 1.00000 1151
0.00550 -0.41331 0.82580 0.64852 1.00000 1357
-0.53555 1.90769 -1.72400 -0.93557 1.00000 2085
-0.58708 1.54192 -1.81260 0.12049 1.00000 953
0.22879 -0.28069 0.57523 -0.40754 1.00000 1784
-0.20062 0.69872 0.63522 -0.40754 1.00000 837
-0.26932 0.90109 0.70792 -0.93557 1.00000 1914
-0.13191 -0.71162 0.93889 -0.93557 1.00000 1666
-0.10615 0.83101 0.72281 3.81671 1.00000 807
-0.56131 0.26092 -1.20687 -0.40754 1.00000 1617
4.47986 -0.84916 -1.96389 -0.40754 1.00000 999
-0.24356 1.24590 0.82429 -0.40754 1.00000 981
-0.00309 -0.35863 0.39349 -0.40754 1.00000 1023
0.06561 1.70892 -1.74790 0.12049 1.00000 397
-0.43249 1.25900 0.82858 0.12049 1.00000 1882
-0.35520 -0.40873 0.71793 -0.40754 1.00000 1189
-0.06321 -0.35110 0.70901 -0.93557 1.00000 1699
-0.32944 -0.37238 1.03186 -0.93557 1.00000 1754
-0.63861 -0.02790 -1.15462 -0.93557 1.00000 1497
-0.03744 -0.60717 0.89589 0.12049 1.00000 586
-0.63861 2.05766 -0.00837 4.87277 1.00000 904
-0.56990 -0.22503 0.55605 -0.93557 1.00000 1938
0.14291 -0.59833 0.89614 1.17655 1.00000 854
-0.26932 -0.28855 -0.64776 0.12049 1.00000 656
-0.00309 -0.40545 0.39887 1.70458 1.00000 620
0.01408 1.15258 0.76783 2.23262 1.00000 55
0.61525 -1.48147 1.02858 0.64852 1.00000 1164
-0.20920 -0.50009 -1.14587 -0.93557 1.00000 145
-0.35520 -0.93036 -1.92645 -0.40754 1.00000 90
4.02470 -1.02860 -1.97550 -0.40754 1.00000 1824
-0.20062 1.20562 0.79341 0.64852 1.00000 1221
-0.26073 -0.99029 -1.05567 0.64852 1.00000 534
-0.24356 -0.97948 0.96909 -0.93557 1.00000 1630
-0.44967 1.66111 -1.72358 1.17655 1.00000 328
-0.30367 0.88734 -0.25751 -0.40754 1.00000 123
-0.29508 -0.36092 0.71272 1.17655 1.00000 589
-0.41532 -0.78006 0.94612 -0.40754 1.00000 149
-0.20920 0.77044 0.21528 0.12049 1.00000 193
-0.26073 1.20202 0.80241 -0.40754 1.00000 337
-0.17485 -0.82722 -1.07191 -0.93557 1.00000 437
2.71932 0.82545 0.69050 -0.40754 1.00000 940
-0.46685 -0.72341 0.93939 0.64852 1.00000 548
-0.35520 -0.52170 0.39845 -0.93557 1.00000 2055
-0.55273 -0.30624 -0.58844 -0.93557 1.00000 2061
0.35761 -0.43722 0.80796 0.12049 1.00000 1885
-0.34661 0.33754 0.54090 -0.40754 1.00000 988
-0.35520 1.46759 -1.87394 0.12049 1.00000 1581
-0.23497 1.09724 0.74015 -0.93557 1.00000 338
0.21161 1.46988 0.87763 2.23262 1.00000 691
-0.62143 1.05368 -0.25381 0.12049 1.00000 1913
-0.26073 -0.20145 0.60157 0.12049 1.00000 450
-0.21779 -0.45261 0.81108 0.64852 1.00000 651
4.96938 -0.30853 -1.07258 2.76065 1.00000 545
-0.18344 -0.68936 0.93754 -0.40754 1.00000 1615
-0.49261 -0.00760 0.69084 -0.93557 1.00000 2156
-0.14909 -0.55870 0.53998 0.12049 1.00000 1949
-0.35520 -0.41069 0.71701 1.70458 1.00000 1186
0.98453 -1.40190 1.04230 0.64852 1.00000 485
-0.63861 1.19285 0.77372 -0.93557 1.00000 1062
-0.35520 -0.31671 0.68268 1.17655 1.00000 1515
-0.35520 -0.76173 -1.92165 0.64852 1.00000 2112
0.57231 -0.47520 0.43631 -0.93557 1.00000 964
-0.39814 0.33459 -1.32038 1.70458 1.00000 1730
2.81378 1.28847 0.76430 -0.93557 1.00000 1194
-0.14050 1.76688 -1.72182 -0.40754 1.00000 1022
-0.11474 1.41716 0.86535 0.12049 1.00000 202
-0.24356 1.46431 -1.86696 0.12049 1.00000 1484
2.83955 -0.86291 -1.95876 -0.93557 1.00000 1107
-0.35520 -0.61666 0.91970 0.12049 1.00000 1587
-0.20920 1.02945 0.16698 -0.93557 1.00000 1431
1.20782 -0.69787 0.94419 -0.40754 1.00000 1424
-0.63861 1.37262 0.20232 -0.40754 1.00000 2104
-0.35520 -0.69230 0.93737 -0.93557 1.00000 709
2.77084 -1.30465 1.05197 0.12049 1.00000 969
2.51320 0.89945 0.67797 0.12049 1.00000 282
-0.31226 0.17742 0.55049 2.23262 1.00000 746
-0.08897 -0.46996 0.84145 -0.40754 1.00000 1743
-0.38096 -0.96999 0.96674 0.12049 1.00000 5
4.49704 -0.55707 -1.06232 0.64852 1.00000 250
-0.63861 1.37688 0.20291 -0.40754 1.00000 1649
-0.51837 -0.76729 0.94234 -0.40754 1.00000 147
-0.03744 -0.26137 0.58836 -0.93557 1.00000 672
-0.31226 0.19281 0.58398 0.64852 1.00000 1756
0.38337 -0.98112 0.97599 1.70458 1.00000 2049
0.42631 1.31237 0.82639 -0.93557 1.00000 732
-0.35520 -0.79185 -1.91837 0.12049 1.00000 877
0.32325 0.44069 0.33408 -0.40754 1.00000 1069
-0.15768 -0.60487 -1.12088 -0.93557 1.00000 1174
-0.50979 0.52910 0.40030 -0.93557 1.00000 484
-0.48402 0.21966 -0.08990 -0.93557 1.00000 1835
-0.26073 1.15978 0.77027 -0.40754 1.00000 878
2.33285 -1.28827 -1.97138 0.12049 1.00000 880
-0.14050 -0.47520 0.84196 -0.40754 1.00000 2021
-0.37238 -0.78170 -1.96372 -0.93557 1.00000 1007
0.89865 0.70200 0.71953 2.23262 1.00000 1822
-0.19203 -0.04001 0.57910 1.70458 1.00000 1265
-0.44108 -1.09606 -1.05727 3.28868 1.00000 240
4.28234 1.35920 0.77549 -0.40754 1.00000 774
-0.12332 -0.58163 0.45079 0.12049 1.00000 990
-0.18344 0.72394 0.73400 -0.40754 1.00000 1067
0.31467 -0.40022 -1.11003 1.17655 1.00000 1042
4.32528 1.37852 0.78971 -0.40754 1.00000 2000
3.72412 0.66336 0.71002 -0.40754 1.00000 821
-0.13191 -0.42084 0.82816 -0.93557 1.00000 653
0.83854 0.33983 -1.04145 -0.40754 1.00000 1711
-0.35520 -0.37304 0.67931 1.17655 1.00000 569
-0.22638 0.31069 -1.30894 0.12049 1.00000 1181
1.15629 -0.76631 -1.05147 -0.40754 1.00000 1483
-0.18344 0.07034 0.31986 -0.40754 1.00000 687
-0.49261 -0.61044 0.89555 0.64852 1.00000 1534
1.22500 -0.71719 0.94461 0.64852 1.00000 1429
-0.28650 0.00910 0.56749 -0.40754 1.00000 1399
-0.57849 1.27701 0.83203 -0.93557 1.00000 63
-0.30367 -0.76271 -1.92173 -0.93557 1.00000 274
-0.22638 0.30087 -1.30540 -0.93557 1.00000 1138
-0.21779 1.46104 -1.87672 -0.40754 1.00000 279
-0.45826 -0.21946 0.60005 0.64852 1.00000 440
-0.38955 -0.45916 0.83565 0.64852 1.00000 1012
-0.09756 -0.61830 0.90237 -0.40754 1.00000 1440
-0.36379 -0.38319 0.74124 0.12049 1.00000 369
-0.59567 1.59529 0.55563 0.12049 1.00000 244
-0.55273 -1.28827 -1.39426 -0.40754 1.00000 1731
-0.30367 0.99441 0.73443 -0.40754 1.00000 243
-0.32085 1.53995 -1.80192 0.12049 1.00000 1852
-0.41532 0.12240 0.75437 0.12049 1.00000 58
2.59050 -0.50533 0.59441 0.64852 1.00000 737
-0.26932 1.73577 -1.70288 1.17655 1.00000 1924
0.40913 -0.75157 0.94562 -0.93557 1.00000 777
-0.31226 1.16731 0.77633 2.76065 1.00000 446
-0.07180 -0.52039 0.87620 -0.93557 1.00000 431
-0.54414 0.12731 -0.57573 1.70458 1.00000 1972
-0.27791 -0.80167 -1.07292 1.17655 1.00000 1463
-0.31226 1.20530 0.82807 1.17655 1.00000 694
-0.43249 -2.25001 -0.67746 2.23262 1.00000 1942
-0.33802 1.47119 -1.83339 0.12049 1.00000 797
-0.59567 0.76520 0.38347 -0.40754 1.00000 823
0.16008 -0.74502 -1.07343 -0.93557 1.00000 1048
0.35761 -1.28893 -1.39594 -0.93557 1.00000 744
-0.41532 0.23210 -1.25534 0.12049 1.00000 2037
-0.14050 -0.45621 0.75277 1.70458 1.00000 636
0.14291 -0.16347 0.59736 -0.40754 1.00000 109
0.51219 -0.37959 0.71120 -0.93557 1.00000 597
0.03985 -0.59079 0.89311 0.12049 1.00000 1178
-0.32944 -0.20669 0.60232 2.23262 1.00000 2101
-0.37238 0.63880 0.01115 -0.93557 1.00000 1039
0.32325 -0.05344 0.60569 0.12049 1.00000 1578
1.71452 -1.22376 -1.96843 0.64852 1.00000 1715
1.68016 -1.28238 -1.97213 -0.93557 1.00000 909
0.05702 -0.04755 0.60359 -0.40754 1.00000 1071
-0.56990 0.48457 0.56000 0.12049 1.00000 322
-0.20062 -0.13268 0.35041 -0.93557 1.00000 34
-0.25214 0.64895 0.06020 2.23262 1.00000 1878
-0.29508 1.54847 0.90102 -0.93557 1.00000 991
-0.61284 0.92630 -0.44851 0.12049 1.00000 1626
3.44071 0.66500 0.71213 -0.93557 1.00000 2096
-0.26932 0.38764 -0.93417 1.17655 1.00000 80
0.30608 -0.09961 0.61099 0.12049 1.00000 2113
-0.22638 0.52845 0.56816 -0.93557 1.00000 742
-0.29508 1.42469 -1.94975 -0.93557 1.00000 603
3.97317 -0.42248 0.59181 -0.93557 1.00000 1353
-0.63861 2.14280 -0.00416 -0.40754 1.00000 301
-0.63002 1.01308 -0.28452 -0.93557 1.00000 233
-0.14050 1.19482 0.79029 0.12049 1.00000 138
-0.63861 1.37295 0.20148 0.64852 1.00000 1832
2.17827 -0.44868 0.62025 0.64852 1.00000 152
-0.28650 -2.26147 -0.78188 1.17655 1.00000 827
-0.35520 -1.13175 -1.42623 -0.93557 1.00000 1356
0.20302 -2.10232 -0.69681 -0.93557 1.00000 135
-0.61284 -0.73880 0.94654 -0.40754 1.00000 133
0.52078 -0.77057 0.94789 -0.93557 1.00000 1461
-0.55273 1.03469 0.52971 0.64852 1.00000 1200
-0.44108 -0.46571 0.81571 -0.93557 1.00000 850
-0.29508 1.47643 0.97532 -0.40754 1.00000 101
-0.35520 -1.34918 -1.06602 -0.93557 1.00000 2082
-0.54414 0.87620 -1.48252 -0.93557 1.00000 471
-0.26073 -0.13825 0.79139 -0.93557 1.00000 1963
-0.51837 0.98590 -0.29167 1.17655 1.00000 1844
-0.04603 -0.49550 0.43068 -0.93557 1.00000 1526
-0.46685 0.84935 0.71129 -0.93557 1.00000 1840
-0.44108 -1.42613 -1.08924 -0.93557 1.00000 914
-0.20920 0.83527 0.72391 -0.40754 1.00000 1432
0.11714 -0.40644 0.74562 1.70458 1.00000 1609
-0.63002 -0.64843 -1.09396 -0.40754 1.00000 438
-0.25214 0.93253 0.72576 0.12049 1.00000 977
0.45207 -0.89533 0.96102 0.64852 1.00000 713
-0.63861 -0.81936 -1.91164 2.76065 1.00000 1401
-0.63861 1.37132 0.20198 -0.93557 1.00000 1408
-0.26932 -0.71850 0.93628 1.17655 1.00000 2161
-0.40673 0.92565 -0.52609 1.17655 1.00000 17
-0.31226 -0.43263 0.81798 -0.93557 1.00000 150
-0.53555 0.99671 0.70969 1.17655 1.00000 54
-0.50979 -0.58850 0.80174 0.12049 1.00000 846
-0.56131 0.92499 -1.47478 0.12049 1.00000 1909
0.82136 -0.46079 0.63102 -0.93557 1.00000 423
-0.35520 -2.25295 -0.66677 0.64852 1.00000 285
-0.29508 -0.77188 0.95159 -0.93557 1.00000 1826
-0.55273 1.18336 -1.41967 0.64852 1.00000 1947
-0.58708 -0.04722 -1.11331 -0.93557 1.00000 560
-0.40673 -1.39830 0.22689 -0.40754 1.00000 1088
-0.35520 0.00583 0.69244 0.64852 1.00000 1964
-0.26073 1.00129 0.73392 0.12049 1.00000 351
-0.53555 0.39419 0.77708 -0.93557 1.00000 267
-0.45826 -0.50893 0.83884 -0.93557 1.00000 1161
-0.45826 -0.50533 0.83943 -0.40754 1.00000 1160
-0.04603 -0.49027 0.84844 -0.93557 1.00000 1118
0.61525 -1.64520 -1.06611 -0.93557 1.00000 625
-0.46685 1.16436 0.77246 1.70458 1.00000 318
-0.63861 -0.97654 -1.63111 0.12049 1.00000 1330
-0.36379 1.44368 1.01546 -0.93557 1.00000 104
-0.38955 -1.22704 -0.25028 -0.40754 1.00000 1191
-0.45826 -0.71981 -0.58398 -0.93557 1.00000 1286
-0.14050 -0.18639 0.55655 -0.93557 1.00000 1008
3.80141 -1.04268 1.05248 1.17655 1.00000 921
-0.20062 0.70233 0.63716 0.64852 1.00000 778
-0.56990 -1.81711 -0.19062 -0.93557 1.00000 1420
-0.26932 0.02384 0.60948 0.64852 1.00000 417
-0.26932 -0.35339 0.53720 0.12049 1.00000 1976
-0.50979 -0.71948 -0.26163 -0.40754 1.00000 395
2.98555 -0.87306 -1.96010 0.12049 1.00000 2051
-0.19203 -0.45785 0.80106 -0.40754 1.00000 1576
-0.63002 -0.21553 0.60014 1.70458 1.00000 362
-0.63861 2.14247 -0.00349 1.70458 1.00000 464
-0.18344 -0.88812 0.95731 -0.93557 1.00000 826
-0.47543 -0.23289 -1.13207 0.12049 1.00000 1155
-0.32944 -1.10130 -1.05635 1.70458 1.00000 110
4.40257 -0.96999 -1.97171 -0.93557 1.00000 537
-0.35520 -1.17530 0.99467 1.17655 1.00000 1323
-0.60425 1.11623 -0.30177 0.64852 1.00000 1471
-0.63861 1.37066 0.19576 -0.93557 1.00000 381
-0.63861 1.57925 0.91205 1.17655 1.00000 2064
-0.12332 0.47049 0.32533 0.12049 1.00000 8
-0.63861 2.05799 -0.00845 2.23262 1.00000 1003
-0.27791 -1.23130 -1.94933 -0.40754 1.00000 1129
-0.23497 -0.50566 0.85222 -0.93557 1.00000 945
0.72689 -0.40316 0.82908 4.87277 1.00000 813
0.23737 0.92499 0.13450 2.76065 1.00000 2124
-0.50979 -0.37074 1.03060 -0.93557 1.00000 1787
0.42631 -0.75780 0.94671 1.17655 1.00000 913
-0.27791 1.41945 -1.96397 -0.93557 1.00000 1565
-0.42391 0.23308 0.56454 -0.93557 1.00000 512
-0.63002 0.63651 0.28511 0.12049 1.00000 1638
-0.32944 -1.29384 -1.96481 0.12049 1.00000 1775
-0.55273 -0.22273 0.33055 1.17655 1.00000 1525
-0.47543 0.27991 -1.28874 -0.93557 1.00000 1795
-0.30367 -0.88518 0.95605 0.12049 1.00000 498
-0.35520 -0.38024 0.75378 -0.40754 1.00000 1251
-0.25214 1.42043 -1.97062 -0.93557 1.00000 769
-0.42391 -0.39334 0.61410 -0.93557 1.00000 1861
-0.35520 1.29174 0.81907 0.64852 1.00000 1886
-0.35520 -2.05321 -0.78432 -0.40754 1.00000 166
0.59807 1.35854 0.83708 -0.40754 1.00000 307
0.64960 1.48330 -1.89691 -0.93557 1.00000 618
-0.47543 -1.72051 0.94848 -0.93557 1.00000 1157
-0.14909 1.10968 0.73931 -0.93557 1.00000 3
-0.50120 -0.07603 -1.15706 -0.93557 1.00000 345
0.68395 -0.19850 0.61663 -0.40754 1.00000 781
-0.42391 0.07361 -1.13544 0.12049 1.00000 2066
-0.30367 0.01696 0.60333 -0.93557 1.00000 222
1.33664 0.93907 0.13753 -0.93557 1.00000 1383
2.77943 0.75079 0.70312 0.64852 1.00000 2002
-0.31226 -1.00044 0.97692 0.12049 1.00000 1904
-0.32085 -0.76009 -1.92216 -0.93557 1.00000 1599
-0.25214 1.19842 0.80872 2.23262 1.00000 1803
-0.42391 -0.76074 -1.93831 -0.40754 1.00000 1406
-0.25214 -1.23326 -1.95791 -0.93557 1.00000 2120
-0.35520 -1.27648 -1.03009 0.12049 1.00000 1329
-0.35520 -0.46440 0.64145 0.12049 1.00000 791
-0.21779 0.69971 0.63623 -0.40754 1.00000 1355
-0.37238 1.03174 0.74023 0.12049 1.00000 344
1.07041 -0.25777 0.57548 -0.40754 1.00000 1778
-0.25214 0.36505 0.55765 -0.93557 1.00000 866
1.23359 -0.09274 0.59113 2.23262 1.00000 2052
-0.26932 -0.19949 0.60216 0.64852 1.00000 960
0.26314 -0.46374 0.76724 -0.93557 1.00000 993
-0.22638 1.18991 0.79669 0.12049 1.00000 1369
-0.63861 1.37557 0.20148 0.64852 1.00000 1805
-0.26932 1.41814 -1.96995 0.12049 1.00000 728
-0.46685 0.28220 -1.28950 0.12049 1.00000 1796
-0.63861 1.37262 0.20131 0.12049 1.00000 1554
0.11714 0.54351 0.56892 -0.40754 1.00000 1837
-0.45826 1.16469 0.77515 3.28868 1.00000 1705
0.15149 -0.55543 0.53038 -0.40754 1.00000 551
-0.46685 -1.28402 -1.03422 -0.93557 1.00000 1344
-0.30367 -0.36223 0.78323 1.17655 1.00000 1066
-0.57849 1.02159 0.13829 -0.40754 1.00000 2042
-0.28650 -0.98472 1.00839 -0.40754 1.00000 1663
-0.55273 -0.37893 0.81015 -0.93557 1.00000 1931
-0.61284 1.33431 0.86207 0.12049 1.00000 1701
-0.53555 1.25703 -0.35049 -0.40754 1.00000 1159
0.93300 0.71477 0.71684 0.12049 1.00000 579
-0.16626 -0.62616 0.50910 0.64852 1.00000 1812
-0.54414 -1.32986 -1.95817 0.12049 1.00000 1132
-0.35520 -0.76795 0.94394 1.70458 1.00000 1001
