Cement BlastFurnaceSlag FlyAsh Water Superplasticizer CoarseAggregate FineAggregate Age Y outlier number
-0.64590 0.28067 -0.46413 0.00622 0.11645 1.19513 0.14749 -0.50147 -0.32507 1.00000 629
-0.86609 -0.85689 1.11327 -0.91208 0.26718 1.50652 0.37959 -0.27973 -0.56403 1.00000 277
0.30474 0.82452 -0.84714 -0.16713 0.30068 0.37420 -1.05545 -0.27973 0.31334 1.00000 649
-0.03799 0.27719 -0.46413 -0.97767 0.83661 1.14237 0.11130 -0.27973 1.63628 1.00000 636
-0.77706 0.68537 -0.84714 0.48879 -1.03914 -0.09675 0.40705 -0.27973 -0.32208 1.00000 933
-1.31508 0.72363 0.81311 -0.16245 0.21694 -0.40428 0.00898 -0.27973 -0.57900 1.00000 564
-0.66122 -0.85689 1.05387 -0.05937 -0.08452 1.08962 0.07137 -0.67568 -1.39828 1.00000 809
0.08838 -0.85689 0.65678 -0.63097 0.53515 -0.15079 1.14079 0.16373 0.55469 1.00000 294
-1.31317 -0.85689 1.88869 -1.10417 1.97546 -0.38498 0.87874 -0.27973 -1.22161 1.00000 407
0.90787 -0.85689 -0.84714 1.54765 -1.03914 0.39350 -0.13952 0.16373 0.02887 1.00000 1029
2.00882 -0.55539 1.07575 1.33213 -0.38598 -1.16988 -0.93066 0.16373 1.42368 1.00000 788
1.57801 -0.57859 0.38789 -0.91676 0.90360 -0.07616 -0.76844 0.16373 1.21706 1.00000 194
-0.26009 -0.85689 -0.84714 0.76990 -1.03914 -0.06329 1.11583 -0.67568 -1.58753 1.00000 154
-0.28498 -0.85689 1.00228 0.53096 -0.06777 0.90948 -0.24059 -0.27973 -0.15259 1.00000 441
-0.64494 0.28067 -0.46413 0.00622 0.08296 1.19770 0.14874 -0.27973 0.26423 1.00000 919
-1.22701 0.82452 0.91942 -0.16713 0.30068 -1.36289 0.62917 -0.27973 -0.57421 1.00000 341
-1.38976 1.02165 1.12265 -0.44825 0.63564 -0.64232 -0.11955 -0.27973 -0.40413 1.00000 359
-0.07819 -0.85689 0.55986 0.81676 0.80311 -0.53938 -0.14451 -0.27973 -0.21428 1.00000 466
1.07062 -0.85689 -0.84714 0.48879 -1.03914 -0.41586 0.14999 -0.61233 -0.48378 1.00000 786
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 0.71806 1.75965 1.00000 580
0.08838 -0.85689 0.65678 -0.63097 0.53515 -0.15079 1.14079 -0.67568 -0.79760 1.00000 553
0.97010 -0.85689 -0.84714 0.19363 -1.03914 0.96352 -0.42777 -0.61233 -0.70357 1.00000 927
-0.01310 0.63782 0.72244 -0.42950 0.55190 -1.90204 0.39082 -0.27973 1.01883 1.00000 57
0.30762 0.82452 -0.84714 -0.14371 0.30068 0.37291 -1.05919 -0.27973 0.31334 1.00000 28
-0.29838 -0.85689 0.64896 0.27327 -0.11801 -0.20612 1.09337 0.86060 0.39120 1.00000 225
2.14284 -0.85689 0.09086 0.62935 -1.03914 0.73448 -1.79169 -0.27973 1.68898 1.00000 129
0.39090 -0.85689 0.96632 0.67620 0.63564 -1.99339 0.49190 -0.27973 -0.27776 1.00000 292
-0.74355 0.71667 -0.84714 0.19363 -1.03914 1.32895 -0.17820 -0.27973 -0.78981 1.00000 674
1.02850 0.26907 -0.84714 -1.10886 0.98734 -1.55462 1.89824 -0.27973 0.89127 1.00000 791
1.85564 -0.85689 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 -0.61233 0.16661 1.00000 387
2.09498 -0.85689 -0.84714 -1.94751 -0.36923 -0.08903 0.99105 -0.27973 1.90159 1.00000 295
0.90787 -0.85689 -0.84714 1.54765 -1.03914 0.39350 -0.13952 -0.27973 -0.23045 1.00000 421
-1.24711 -0.85689 2.02782 -0.70125 0.90360 0.23523 -0.01723 -0.27973 -1.21262 1.00000 730
-0.86992 -0.85689 1.11015 -0.70125 0.61889 1.36498 0.31595 0.16373 -0.24542 1.00000 655
0.94138 0.89641 -0.84714 -1.29627 1.62375 2.07654 -2.10365 -0.67568 -0.43227 1.00000 496
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 -0.67568 -0.03102 1.00000 549
-0.75791 -0.72933 1.35715 1.14472 -0.75443 -0.39784 0.34216 -0.27973 -0.82934 1.00000 334
1.85564 0.52070 -0.84714 -0.02189 0.45141 -1.55462 0.09882 -0.61233 1.18472 1.00000 145
0.55365 -0.85689 -0.84714 0.72305 -1.03914 -0.06329 0.09259 0.70222 -0.03881 1.00000 489
-1.33902 1.60144 -0.84714 1.02759 -1.03914 -0.01440 -0.31297 -0.67568 -1.85583 1.00000 241
-1.06139 0.94627 -0.84714 0.19363 -1.03914 0.69073 -0.61495 -0.61233 -1.50249 1.00000 614
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 0.71806 2.60408 1.00000 938
0.55365 -0.85689 -0.84714 0.72305 -1.03914 -0.06329 0.09259 -0.27973 -0.22626 1.00000 837
-0.64590 -0.85689 1.88400 -1.25410 0.66913 1.03686 0.03518 -0.67568 -1.09285 1.00000 642
-0.98767 0.64826 1.00697 -0.07812 -0.43622 0.44239 -0.33418 0.86060 0.84875 1.00000 562
0.55365 -0.85689 -0.84714 0.72305 -1.03914 -0.06329 0.09259 -0.67568 -1.35336 1.00000 175
-1.35529 1.57129 -0.84714 0.48879 -1.03914 0.95323 0.41578 -0.61233 -1.27132 1.00000 414
2.00882 -0.55539 1.07575 0.91046 -0.38598 -1.94192 -0.93066 -0.67568 -0.37538 1.00000 197
1.01318 -0.62497 0.62239 -1.15102 0.90360 -0.44931 0.89122 -0.67568 -0.06276 1.00000 406
-1.04128 -0.69918 1.84804 -1.16039 -0.35248 0.42953 1.03347 -0.27973 -0.12744 1.00000 4
-0.64590 -0.85689 1.88400 -1.25410 0.66913 1.03686 0.03518 0.16373 0.64812 1.00000 803
0.03669 1.34633 -0.84714 -0.86991 0.23369 0.74735 -1.10536 -0.27973 1.06375 1.00000 650
-1.51804 1.27560 -0.84714 1.02759 -1.03914 -0.18939 0.33093 -0.61233 -1.52524 1.00000 754
1.51100 1.19558 -0.84714 0.20768 0.81986 -1.13257 -0.81960 0.71806 2.24475 1.00000 152
-0.82780 -0.85689 0.72400 -0.53258 0.21694 0.32273 1.60000 -0.27973 0.08696 1.00000 744
-1.17340 0.86974 0.96632 -0.30300 1.47302 -0.25244 -0.67235 -0.27973 -0.48737 1.00000 767
0.89830 0.23081 -0.84714 -2.57532 2.87984 -1.55462 2.73306 0.16373 1.46021 1.00000 61
-0.15478 0.43026 0.49732 0.62935 -0.03428 -1.80038 0.20489 -0.27973 0.34269 1.00000 990
1.01318 -0.62497 0.62239 -1.15102 1.35579 -0.44931 0.89122 0.16373 1.22904 1.00000 283
-0.42284 0.20993 0.26282 3.06565 -0.03428 -1.54304 -0.98058 -0.27973 -0.43048 1.00000 1017
-0.28498 -0.85689 1.00228 0.32481 0.03272 0.71389 -0.19817 0.86060 0.50259 1.00000 949
0.02711 -0.68295 1.35715 -0.12028 -0.11801 -1.68458 0.34216 -0.67568 -1.34258 1.00000 517
-0.41231 -0.85689 0.62395 0.24048 0.13320 -0.29619 0.91617 -0.50147 -0.60655 1.00000 503
-1.08915 0.64942 1.16330 -0.28426 0.26718 0.42953 -0.33668 -0.27973 0.32232 1.00000 704
-0.64781 -0.85689 1.87618 -1.04795 0.92035 0.90948 -0.02097 -0.27973 0.52834 1.00000 834
-0.86992 -0.85689 1.11015 -0.70125 0.61889 1.36498 0.31595 -0.67568 -1.39349 1.00000 446
0.74512 -0.63657 1.35715 -1.29158 0.78637 -0.39784 0.34216 0.16373 1.97226 1.00000 547
-0.29647 1.07731 -0.84714 1.02759 -1.03914 0.06023 -0.99181 0.70222 0.71220 1.00000 457
-0.95512 -0.85689 1.76362 -0.56069 0.23369 1.06388 0.05265 -0.27973 -0.48198 1.00000 701
2.39463 -0.85689 -0.84714 -1.86317 3.68373 -1.55462 1.49893 0.71806 1.40032 1.00000 395
0.14199 -0.85689 -0.84714 0.48879 -1.03914 1.44218 -0.10707 0.70222 -0.38496 1.00000 513
-1.16957 1.56665 1.66982 0.91046 0.13320 -1.60737 -1.30502 -0.27973 -0.29573 1.00000 499
-0.65643 -0.85689 0.72244 -1.03858 0.70263 0.39736 1.62496 -0.67568 -1.34678 1.00000 449
0.55365 -0.85689 -0.84714 0.16083 -1.03914 1.23631 -0.24434 -0.61233 -0.87785 1.00000 575
-1.11596 -0.85689 1.50411 0.00153 0.92035 0.64827 -0.55755 -0.27973 -1.06530 1.00000 978
-0.18350 0.43026 0.49732 0.62935 -0.20175 -1.00261 -0.50639 -0.27973 -0.12564 1.00000 276
2.00882 -0.55539 1.07575 0.91046 -0.38598 -1.94192 -0.93066 -0.61233 0.12589 1.00000 369
-0.28498 -0.85689 1.00228 0.53096 -0.06777 0.90948 -0.24059 0.16373 0.20674 1.00000 249
-0.65739 -0.85689 0.72244 -1.04326 0.41791 0.44883 1.62246 -0.67568 -1.33420 1.00000 705
-1.15999 2.04208 -0.84714 -0.63565 0.97059 0.97896 -1.06793 -0.27973 0.21752 1.00000 318
1.37697 0.37576 -0.84714 -1.41339 2.07594 -0.47505 0.37585 0.16373 1.74169 1.00000 934
-1.11213 0.63318 1.21802 -0.30300 0.31743 0.42309 -0.33668 0.16373 1.07213 1.00000 96
-0.98767 0.64826 1.00697 -0.07812 -0.43622 0.44239 -0.33418 -0.67568 -0.90360 1.00000 632
-1.14085 1.34749 1.46815 -0.12965 2.10944 -1.73476 -0.40157 -0.27973 -0.12325 1.00000 232
-0.28115 -0.85689 0.71462 -1.66171 1.03758 0.42567 1.57505 -0.67568 -0.88623 1.00000 765
0.23103 1.50288 -0.84714 1.02759 -1.03914 -0.09675 -1.77921 -0.67568 -1.29827 1.00000 259
1.37697 0.37576 -0.84714 -1.41339 2.07594 -0.47505 0.37585 -0.61233 0.65770 1.00000 960
0.96531 -0.85689 -0.84714 0.16083 -1.03914 0.95323 -0.43152 -0.27973 0.09594 1.00000 958
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 0.16373 2.48431 1.00000 680
-1.35529 1.57129 -0.84714 0.48879 -1.03914 0.95323 0.41578 -0.67568 -1.66239 1.00000 383
0.89830 0.23081 -0.84714 -2.57532 2.87984 -1.55462 2.73306 -0.67568 -0.40832 1.00000 393
-0.05809 -0.85689 1.05074 -1.03389 0.61889 1.03815 0.04891 0.86060 1.36499 1.00000 104
0.55365 -0.85689 -0.84714 0.16083 -1.03914 1.23631 -0.24434 -0.27973 -0.23824 1.00000 450
-0.77706 0.68537 -0.84714 0.48879 -1.03914 -0.09675 0.40705 -0.67568 -1.46176 1.00000 743
0.02711 0.53462 -0.84714 -0.63565 0.13320 -0.03756 0.25481 -0.27973 0.30615 1.00000 971
2.09498 -0.85689 -0.84714 0.86361 -1.03914 1.95688 -2.00382 -0.61233 -0.15619 1.00000 597
-0.28498 -0.85689 1.00228 0.53096 -0.06777 0.90948 -0.24059 -0.50147 -0.90360 1.00000 365
0.99403 -0.85689 -0.84714 0.20768 -1.03914 -0.08903 -0.13203 -0.27973 -0.26758 1.00000 559
-1.20786 1.27676 1.38842 0.58250 0.46816 -1.19562 -0.93066 -0.27973 -0.40892 1.00000 582
-1.29498 1.81596 -0.84714 0.98074 -0.46972 -1.87759 1.22564 -0.27973 -0.18553 1.00000 763
0.54312 1.33474 -0.84714 -0.31238 0.55190 -0.36310 -0.22188 -0.61233 -0.04300 1.00000 348
0.30762 2.18355 -0.84714 -0.28426 0.40117 0.95194 -2.01880 -0.67568 -0.42030 1.00000 453
-0.28498 -0.85689 1.00228 0.32481 0.03272 0.71389 -0.19817 0.16373 0.04923 1.00000 825
-1.27679 1.17355 -0.84714 -0.48573 -0.67069 0.34846 0.68532 -0.27973 -0.53289 1.00000 508
0.89830 0.23081 -0.84714 -2.57532 2.87984 -1.55462 2.73306 0.71806 1.59795 1.00000 510
1.36740 -0.60178 1.21645 -0.16713 0.38442 -1.94192 -0.29425 0.16373 1.78960 1.00000 992
-0.87279 1.34633 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 2.12764 0.66549 1.00000 895
0.94138 0.89641 -0.84714 -1.29627 1.62375 2.07654 -2.10365 -0.61233 0.67567 1.00000 867
-0.48985 -0.85689 1.00228 0.65277 -0.26874 0.72676 -0.18694 0.16373 -0.25620 1.00000 740
-0.41135 0.98454 -0.84714 0.19363 -1.03914 0.87087 -0.49017 -0.61233 -1.20544 1.00000 226
-0.77706 -0.85689 -0.84714 -0.07343 -1.03914 1.95688 0.89122 -0.61233 -1.67556 1.00000 524
-0.82780 -0.85689 0.72400 -0.74810 0.21694 0.43081 1.65117 0.16373 -0.11127 1.00000 456
-0.27636 -0.85689 0.69743 -1.65234 1.33904 0.19148 1.44028 -0.50147 0.38760 1.00000 105
-1.31317 -0.68295 2.20135 -0.26084 -0.03428 0.61867 -0.80588 -0.27973 -1.22640 1.00000 246
1.90351 -0.85689 -0.84714 0.48879 -1.03914 -0.47505 -0.65613 0.70222 1.10567 1.00000 1019
0.07498 -0.85689 -0.84714 0.48879 -1.03914 -0.76842 1.51889 -0.67568 -1.44739 1.00000 820
-1.39263 1.50288 -0.84714 0.19363 -1.03914 1.32895 -0.17820 -0.27973 -1.05512 1.00000 479
0.54312 1.33474 -0.84714 -0.31238 0.55190 -0.36310 -0.22188 0.16373 1.44164 1.00000 994
-0.94938 -0.33275 1.06012 -0.53258 0.33418 1.11278 0.08884 -0.50147 -0.85748 1.00000 370
1.01318 -0.62497 0.62239 -1.15102 1.35579 -0.44931 0.89122 -0.67568 -0.78262 1.00000 1022
-0.67462 2.80857 -0.84714 0.19363 -1.03914 0.05251 -1.05170 -0.27973 0.11930 1.00000 1026
0.27602 -0.85689 -0.84714 0.48879 -1.03914 0.50287 0.70404 -0.61233 -1.11261 1.00000 874
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 0.16373 1.70575 1.00000 150
0.27507 0.79901 0.89128 -0.64502 2.66212 -0.75942 -1.52714 -0.27973 0.14386 1.00000 658
0.15348 -0.85689 0.98977 -0.31706 0.55190 0.64184 -0.25058 -0.27973 0.69363 1.00000 169
-0.03990 -0.85689 -0.84714 0.44194 -1.03914 -0.06329 1.02848 2.12764 -0.20889 1.00000 670
1.13763 -0.85689 -0.84714 0.25453 -1.03914 0.67014 -0.35665 -0.27973 0.47205 1.00000 352
-1.11213 -0.85689 1.39780 -0.83243 -1.03914 0.42052 1.58877 0.86060 0.12828 1.00000 443
-0.41231 -0.85689 0.62395 0.24048 0.13320 -0.29619 0.91617 -0.67568 -0.95151 1.00000 436
-1.02788 0.22617 1.65262 -0.43419 0.58539 0.44111 -0.33668 0.86060 0.90564 1.00000 311
1.02850 0.26907 -0.84714 -1.10886 0.98734 -1.55462 1.89824 0.71806 1.30450 1.00000 238
-1.35433 1.04368 1.14923 2.58307 -0.06777 -1.34231 -1.47223 -0.27973 -0.03521 1.00000 940
0.21858 0.02440 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 3.55307 1.11166 1.00000 74
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.06538 0.64164 -0.27973 -0.26159 1.00000 668
1.90351 -0.85689 -0.84714 0.48879 -1.03914 -0.47247 -0.76594 -0.61233 -0.07474 1.00000 790
0.65896 -0.85689 -0.84714 1.00416 -1.03914 0.01391 0.01771 0.16373 -0.34963 1.00000 749
-0.64590 0.28067 -0.46413 0.00622 0.11645 1.19513 0.14749 0.16373 0.89546 1.00000 805
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 -0.27973 2.12497 1.00000 715
0.16114 0.73175 0.82562 0.91046 -0.03428 -1.22135 -1.47972 -0.27973 1.06015 1.00000 234
0.06924 0.54621 -0.84714 -0.19525 0.13320 -0.83662 0.69780 -0.27973 0.37862 1.00000 782
-0.60282 -0.22375 1.08826 -1.91002 0.95384 1.32252 0.23859 0.86060 1.65964 1.00000 109
-0.29838 1.23037 0.63802 -1.05732 0.55190 -1.45297 0.32968 -0.27973 1.91956 1.00000 936
-0.03894 -0.85689 0.67554 -0.98236 0.93710 0.01262 1.27306 -0.50147 0.36365 1.00000 607
0.96531 -0.85689 -0.84714 0.16083 -1.03914 0.95323 -0.43152 -0.61233 -0.70776 1.00000 687
-0.45347 -0.85689 0.63177 0.76522 -0.26874 -0.33351 0.98106 -0.50147 -0.81916 1.00000 671
2.00882 -0.55539 1.07575 1.33213 -0.38598 -1.16988 -0.93066 -0.61233 -0.13942 1.00000 914
1.15486 0.24124 -0.84714 -1.60080 0.87010 -0.33608 0.97982 -0.27973 1.95729 1.00000 920
0.18029 -0.85689 -0.84714 0.11398 -1.03914 1.31351 0.26729 -0.27973 -0.53708 1.00000 762
-0.64781 -0.85689 1.87618 -1.26347 0.92035 1.02142 0.02395 -0.27973 0.60620 1.00000 509
-1.14085 1.54346 1.84179 1.61324 0.63564 -1.94192 -1.69186 -0.27973 0.24087 1.00000 718
-1.26530 0.91728 2.18572 0.48879 0.30068 -0.48792 -1.87904 -0.27973 -0.67303 1.00000 996
-0.93119 0.56477 -0.84714 1.02759 -1.03914 -0.17653 0.32968 -0.61233 -1.49889 1.00000 712
1.57801 -0.57859 0.38789 -0.91676 0.90360 -0.07616 -0.76844 -0.27973 1.27036 1.00000 287
-0.64590 -0.85689 1.88400 -1.25410 0.66913 1.03686 0.03518 -0.27973 0.25944 1.00000 995
0.36027 1.60724 -0.84714 -1.21193 1.35579 -1.55462 1.33296 0.16373 1.81355 1.00000 227
0.65896 -0.85689 -0.84714 1.00416 -1.03914 0.01391 0.01771 0.70222 -0.26758 1.00000 846
-1.27488 -0.85689 1.29462 -1.10417 1.64050 0.37420 0.70404 -0.27973 -1.07009 1.00000 314
1.57801 -0.57859 0.38789 -0.91676 0.90360 -0.07616 -0.76844 0.16373 1.16376 1.00000 6
-0.79046 0.67841 -0.84714 0.48879 -1.03914 0.07053 0.64788 -0.67568 -1.59831 1.00000 511
-1.10255 2.15456 -0.84714 0.07650 1.08783 -1.46841 0.66411 -0.27973 0.12589 1.00000 99
1.15486 0.24124 -0.84714 -1.60080 0.87010 -0.33608 0.97982 0.16373 2.26871 1.00000 78
-0.20361 0.30966 0.37851 -0.51384 0.70263 -0.47891 -0.13328 -0.27973 0.83557 1.00000 420
0.02711 -0.68295 1.35715 -0.12028 -0.11801 -1.68458 0.34216 -0.61233 -0.69998 1.00000 417
-1.33327 1.07499 1.18050 -0.37797 0.78637 -1.16216 0.14624 -0.27973 0.52654 1.00000 941
-1.58123 1.14920 -0.84714 0.48879 -1.03914 -0.81217 1.47646 -0.67568 -1.76899 1.00000 845
1.57801 -0.57859 0.38789 -0.91676 0.68588 -0.07616 -0.76844 -0.27973 1.05237 1.00000 608
0.99403 -0.85689 -0.84714 0.20768 -1.03914 -0.08903 -0.13203 -0.50147 -0.47300 1.00000 472
0.95957 -0.85689 -0.84714 0.19363 -1.03914 1.69438 0.13376 -0.27973 -0.79819 1.00000 948
-0.27445 -0.85689 -0.84714 0.19363 -1.03914 1.78445 0.13376 -0.27973 -0.96109 1.00000 627
-1.20978 1.26980 -0.84714 0.54970 0.48491 -1.23165 1.17448 -0.27973 -0.72034 1.00000 270
0.64939 -0.85689 -0.84714 0.48879 -1.03914 0.95323 0.40455 -0.27973 -0.18553 1.00000 557
-0.82780 -0.85689 0.72400 -0.74810 0.21694 0.43081 1.65117 -0.67568 -1.39948 1.00000 216
-1.09489 2.04440 -0.84714 1.02759 -1.03914 0.03450 -1.01053 -0.27973 -0.11187 1.00000 278
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 -0.27973 1.46560 1.00000 723
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.67014 0.59173 0.70222 0.12529 1.00000 366
-1.19829 1.20718 2.07629 1.84750 0.13320 -1.53017 -1.99134 -0.27973 -0.38376 1.00000 89
-0.60282 -0.22375 1.08826 -1.91002 0.95384 1.32252 0.23859 -0.50147 0.00851 1.00000 536
0.36027 1.60724 -0.84714 -1.21193 1.35579 -1.55462 1.33296 0.71806 1.93333 1.00000 384
-1.33232 1.07963 1.18519 -0.35454 0.80311 -1.15702 0.14250 -0.27973 0.52654 1.00000 62
-1.18871 1.62463 1.52912 0.86361 0.46816 -1.98053 -0.86827 -0.27973 -0.16577 1.00000 942
-0.56261 -0.85689 0.66460 0.36229 -0.28549 -0.07487 1.20693 -0.27973 -0.65446 1.00000 677
0.21858 0.02440 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 2.12764 0.90624 1.00000 548
2.47791 -0.85689 -0.84714 -0.40139 -1.03914 1.95688 -2.00382 -0.27973 1.88602 1.00000 875
1.85564 0.52070 -0.84714 -0.02189 0.45141 -1.55462 0.09882 -0.27973 1.94531 1.00000 482
0.27602 -0.85689 -0.84714 0.48879 -1.03914 0.50287 0.70404 1.17736 0.17260 1.00000 221
-1.51804 1.27560 -0.84714 1.02759 -1.03914 -0.18939 0.33093 -0.27973 -0.69039 1.00000 697
0.15923 0.73407 0.82406 0.92452 -0.03428 -1.21621 -1.47598 -0.27973 1.06015 1.00000 563
0.40718 2.42243 -0.84714 0.10461 0.68588 -0.38884 -1.41858 -0.27973 2.32860 1.00000 858
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 0.71806 2.60408 1.00000 818
-0.45347 -0.85689 0.63177 0.76522 -0.26874 -0.33351 0.98106 0.86060 -0.07534 1.00000 337
1.90351 -0.85689 -0.84714 0.48879 -1.03914 -0.47247 -0.76594 -0.27973 0.48642 1.00000 213
-0.26009 -0.85689 -0.84714 0.76990 -1.03914 -0.06329 1.11583 2.12764 -0.49037 1.00000 411
0.47707 -0.85689 -0.84714 0.48879 -1.03914 0.06538 0.64164 -0.61233 -1.17130 1.00000 470
-0.60282 -0.22375 1.08826 -1.91002 0.95384 1.32252 0.23859 0.16373 1.56741 1.00000 116
0.30762 2.18355 -0.84714 -0.28426 0.40117 0.95194 -2.01880 0.16373 1.74169 1.00000 937
-1.06139 0.94627 -0.84714 0.19363 -1.03914 0.69073 -0.61495 -0.27973 -0.60416 1.00000 694
0.15157 -0.85689 -0.84714 0.20768 -1.03914 0.86315 -0.49391 -0.61233 -0.29094 1.00000 118
-1.27488 -0.85689 1.99812 -0.02658 1.47302 -1.72318 1.37788 -0.27973 -1.21562 1.00000 1016
0.71544 -0.85689 1.36653 0.54970 0.80311 -2.20699 0.06014 -0.27973 0.30256 1.00000 810
-0.64494 0.28067 -0.46413 0.00622 0.08296 1.19770 0.14874 0.86060 0.84755 1.00000 669
1.85564 -0.85689 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 3.55307 0.37802 1.00000 906
-0.86609 -0.85689 1.11327 -0.91208 0.26718 1.50652 0.37959 0.86060 0.28459 1.00000 70
1.57801 -0.57859 0.38789 -0.91676 0.90360 -0.07616 -0.76844 -0.67568 -0.74669 1.00000 461
-0.48985 -0.85689 1.00228 0.65277 -0.26874 0.72676 -0.18694 -0.27973 -0.67902 1.00000 652
-0.50900 3.11007 -0.84714 0.19363 -1.03914 -0.22028 -1.23888 -0.61233 -0.83233 1.00000 923
0.77959 1.33474 -0.84714 -0.78089 0.90360 -0.36310 -0.22188 -0.67568 -0.03102 1.00000 647
0.38133 1.04484 -0.84714 0.39509 -0.20175 -1.32429 0.00523 -0.27973 1.28114 1.00000 966
1.07062 -0.85689 -0.84714 0.48879 -1.03914 -0.41586 0.14999 -0.27973 0.22650 1.00000 332
-1.17148 1.90525 -0.84714 0.19363 -1.03914 0.87087 -0.49017 -0.27973 -0.88324 1.00000 23
-0.63441 -0.23303 1.05856 -1.21662 0.56864 0.53246 0.08759 -0.27973 0.98110 1.00000 268
-0.64590 -0.85689 1.88400 -1.25410 0.66913 1.03686 0.03518 -0.50147 -0.12505 1.00000 451
-0.64590 0.28067 -0.46413 0.00622 0.11645 1.19513 0.14749 0.86060 1.08291 1.00000 135
-0.49272 -0.85689 1.00071 0.63872 -0.01753 0.71003 -0.19941 0.86060 0.30196 1.00000 488
-0.15957 0.43026 0.50514 0.65277 -0.05102 -1.80553 0.20988 -0.27973 0.34269 1.00000 720
-1.29689 1.14456 -0.84714 0.01559 -0.46972 0.16574 0.53932 -0.27973 -0.72333 1.00000 181
0.89830 0.23081 -0.84714 -2.57532 2.87984 -1.55462 2.73306 -0.27973 1.25060 1.00000 177
0.02711 0.53114 -0.84714 -0.62160 0.16670 -0.03241 0.25730 -0.27973 0.30615 1.00000 716
-0.95512 -0.85689 1.76362 -0.56069 0.23369 1.06388 0.05265 -0.67568 -1.32941 1.00000 385
-1.65494 1.02628 -0.84714 1.02759 -1.03914 -0.44674 0.94113 -0.67568 -2.00555 1.00000 243
-1.41848 1.46229 -0.84714 0.48879 -1.03914 -0.58571 0.81884 0.70222 0.04624 1.00000 485
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 -0.67568 -0.14481 1.00000 967
-1.22701 0.32589 -0.84714 0.48879 -1.03914 -1.09268 2.11537 -0.27973 -1.06949 1.00000 13
1.57801 -0.57859 0.38789 -0.91676 0.90360 -0.07616 -0.76844 -0.61233 0.13188 1.00000 273
1.04094 1.33474 -0.84714 -1.67108 2.64537 -0.36310 -0.22188 0.16373 2.61007 1.00000 233
-0.32902 -0.85689 1.10858 -1.79289 0.97059 1.46535 0.34091 -0.50147 0.38341 1.00000 119
0.89830 0.23081 -0.84714 -2.57532 2.87984 -1.55462 2.73306 -0.61233 0.59182 1.00000 985
0.16210 -0.85689 0.83344 -0.84180 1.10457 -0.25373 0.13002 -0.27973 0.00312 1.00000 710
0.96531 -0.85689 -0.84714 0.20768 -1.03914 0.95323 -0.43152 -0.27973 0.09594 1.00000 133
1.40090 -0.30608 -0.84714 2.17546 -1.03914 -0.52652 -2.24092 2.12764 0.36065 1.00000 43
0.58237 -0.41624 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 5.05768 1.21706 1.00000 819
-0.87279 1.34633 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 0.70222 0.39000 1.00000 515
-1.35146 1.04484 1.15392 2.59713 -0.03428 -1.33716 -1.46724 -0.27973 -0.03521 1.00000 253
-0.28115 -0.85689 0.71462 -1.66171 1.03758 0.42567 1.57505 0.86060 0.57206 1.00000 1013
1.37697 0.37576 -0.84714 -1.31501 1.72424 -1.55462 1.41657 -0.67568 -0.14481 1.00000 535
0.15348 -0.85689 0.98977 -0.31706 0.55190 0.64184 -0.25058 0.16373 0.96673 1.00000 293
-0.75791 -0.72933 1.35715 1.14472 -0.75443 -0.39784 0.34216 -0.61233 -1.24257 1.00000 313
2.00882 -0.55539 1.07575 0.91046 -0.38598 -1.94192 -0.93066 -0.27973 1.32366 1.00000 309
-1.31317 0.72015 0.80999 -0.16713 0.13320 -0.41071 0.00523 -0.27973 -0.57960 1.00000 1021
-1.23850 1.20834 1.32120 -0.65908 2.02570 -0.37211 -0.98557 -0.27973 0.03186 1.00000 529
0.33442 1.58637 -0.84714 0.19363 -1.03914 0.05251 -1.05170 -0.27973 0.17260 1.00000 371
0.94616 -0.85689 -0.84714 2.17546 -1.03914 -0.52652 -1.29254 0.70222 1.02362 1.00000 679
-1.22605 0.82452 0.91942 -0.14371 0.30068 -1.36032 0.62917 -0.27973 -0.57421 1.00000 922
0.06541 1.36952 -0.84714 0.48879 -1.03914 -0.52652 -0.69606 -0.61233 -0.73651 1.00000 653
2.30559 -0.85689 -0.84714 -1.66639 -1.03914 -0.98974 1.52763 -0.61233 0.87989 1.00000 291
-0.29647 1.07731 -0.84714 1.02759 -1.03914 0.06023 -0.99181 -0.27973 0.06840 1.00000 693
