climbRate Altitude RollRate curRoll diffClb diffDiffClb Y outlier number
1.32128 0.09038 1.06805 -0.60520 0.00220 0.03233 0.89859 1.00000 2982
0.81230 0.09038 -1.23631 0.27446 0.00220 0.03233 0.47740 1.00000 2292
-0.85714 1.26709 -0.76411 0.71429 -0.56326 0.03233 -0.36499 1.00000 1299
-0.36852 -0.30185 -1.57630 0.14879 0.56765 0.03233 0.47740 1.00000 8853
1.36200 -0.69409 0.95472 0.33729 1.13311 0.03233 0.47740 1.00000 5080
0.24225 -1.87079 0.70917 -0.79370 0.56765 0.03233 -2.04975 1.00000 3285
-0.67391 0.48262 -0.83966 -0.85653 0.56765 -1.61305 0.47740 1.00000 305
-1.61043 0.09038 0.35030 -0.54237 0.56765 0.03233 0.47740 1.00000 9113
1.19913 0.09038 0.89806 0.52579 0.56765 0.03233 0.89859 1.00000 8501
-0.40924 0.48262 0.84139 -0.47954 -1.12871 0.03233 -0.36499 1.00000 5685
0.46620 1.65932 -1.48186 -0.22820 -0.56326 0.03233 0.47740 1.00000 4247
-0.69427 0.48262 0.78473 -1.98753 1.13311 -1.61305 -0.78618 1.00000 1173
-0.30745 -0.30185 1.48359 -0.91937 0.00220 0.03233 0.47740 1.00000 2559
-0.83678 -0.30185 0.38807 0.27446 -1.12871 0.03233 -0.36499 1.00000 5291
-0.10386 -0.30185 -0.04635 0.65146 -2.25962 1.67771 -0.78618 1.00000 4358
-0.34816 0.09038 -1.12298 0.14879 0.56765 0.03233 -0.36499 1.00000 7092
-1.34576 0.48262 0.25586 -0.35387 1.13311 0.03233 -0.36499 1.00000 4954
-0.16493 -0.30185 -0.25412 -0.66804 1.69856 -1.61305 -0.36499 1.00000 9498
-0.30745 2.44379 -1.38742 0.27446 -1.69417 0.03233 -0.36499 1.00000 474
0.40512 0.09038 -0.78299 0.27446 0.00220 0.03233 -0.36499 1.00000 3276
0.56799 1.26709 -0.14080 -0.22820 0.56765 -1.61305 1.31978 1.00000 6829
-1.28468 -0.69409 -1.57630 1.46829 -0.56326 0.03233 -0.36499 1.00000 2296
-0.99965 1.65932 -0.48078 1.84528 -1.69417 0.03233 -1.62856 1.00000 3390
-1.75294 0.87485 -0.89632 -0.60520 0.00220 0.03233 -0.36499 1.00000 45
-0.75535 0.48262 0.80361 -0.41670 -1.69417 0.03233 -1.62856 1.00000 6141
-1.16253 0.48262 0.21808 0.08596 -0.56326 0.03233 -0.78618 1.00000 3870
-0.34816 0.48262 0.76584 1.15412 -1.69417 1.67771 -1.20737 1.00000 418
0.99553 0.09038 -0.23524 -0.73087 0.56765 0.03233 1.31978 1.00000 1525
-1.50863 0.48262 -1.04743 0.71429 0.00220 -3.25844 -0.78618 1.00000 7330
-0.10386 0.09038 0.69029 2.28511 0.00220 -3.25844 0.47740 1.00000 3503
-0.18529 1.65932 1.61581 0.65146 -2.25962 -1.61305 0.47740 1.00000 2800
1.01589 -0.30185 -0.93410 0.58862 0.00220 0.03233 0.47740 1.00000 8674
1.42307 0.48262 0.02920 0.40013 1.13311 0.03233 1.31978 1.00000 7393
2.11528 2.05156 0.33141 0.83996 -1.12871 1.67771 0.89859 1.00000 2071
0.44584 -1.08632 -1.12298 0.27446 1.13311 0.03233 0.89859 1.00000 4126
0.66979 0.48262 -0.82077 -1.23353 1.13311 0.03233 0.89859 1.00000 8094
0.69015 0.09038 0.61473 -0.60520 0.56765 0.03233 0.47740 1.00000 3331
0.89374 1.26709 1.21915 -0.35387 -1.12871 0.03233 0.89859 1.00000 6982
-0.30745 -0.30185 1.01138 1.46829 -1.69417 1.67771 -0.78618 1.00000 8557
-0.24637 -0.69409 -0.46189 1.46829 -1.12871 0.03233 -0.78618 1.00000 6114
-1.26432 -0.30185 -0.44301 0.14879 0.00220 0.03233 -0.78618 1.00000 7200
1.11769 0.48262 0.02920 0.65146 0.56765 -1.61305 1.74097 1.00000 6203
-1.04037 -1.87079 -1.70852 0.14879 0.56765 -1.61305 0.47740 1.00000 2281
-0.55175 1.65932 -0.44301 -0.79370 -1.12871 0.03233 -0.36499 1.00000 5818
-1.08109 1.65932 -1.53852 0.46296 -0.56326 1.67771 -0.36499 1.00000 6955
-0.59247 -0.30185 1.37026 -0.41670 0.56765 0.03233 0.47740 1.00000 4528
-0.30745 0.09038 1.78580 -0.22820 -0.56326 0.03233 -0.36499 1.00000 5235
0.09974 -0.30185 0.93583 -0.60520 0.00220 0.03233 0.89859 1.00000 2610
1.38236 0.09038 1.57803 0.83996 -1.69417 3.32310 0.89859 1.00000 2335
-2.79125 1.65932 -0.78299 1.21695 -0.56326 0.03233 -1.20737 1.00000 1081
1.48415 -0.69409 1.74802 1.59395 -0.56326 1.67771 1.31978 1.00000 2285
0.24225 2.05156 -2.76625 -0.03971 -0.56326 0.03233 -0.36499 1.00000 7956
0.24225 0.09038 1.18138 -0.98220 0.00220 0.03233 0.47740 1.00000 3396
0.05902 0.48262 0.02920 0.90279 1.13311 -1.61305 0.89859 1.00000 1492
-0.49068 0.09038 0.82250 2.09661 -0.56326 0.03233 -0.78618 1.00000 6166
-0.04278 0.09038 0.14253 1.02845 -1.69417 0.03233 -1.62856 1.00000 2423
0.24225 -0.30185 -1.57630 1.27979 0.00220 1.67771 0.89859 1.00000 4086
1.13805 0.48262 1.33248 0.77712 -0.56326 0.03233 -0.36499 1.00000 5584
-0.71463 -1.08632 1.20027 -0.03971 0.56765 0.03233 0.47740 1.00000 4033
-0.91822 0.09038 -0.99076 1.46829 -0.56326 0.03233 -0.78618 1.00000 6668
1.54523 1.26709 0.12364 0.40013 0.00220 0.03233 0.47740 1.00000 4933
-0.30745 0.87485 0.14253 0.77712 -1.69417 0.03233 -1.62856 1.00000 1987
0.14045 0.09038 -1.00965 0.14879 -0.56326 0.03233 -0.36499 1.00000 3330
1.07697 0.48262 -0.27301 -0.79370 1.13311 0.03233 0.89859 1.00000 7093
0.05902 -1.47856 -1.61407 0.02313 0.56765 1.67771 -0.36499 1.00000 4740
-1.34576 0.09038 -1.33075 0.77712 0.56765 0.03233 -1.20737 1.00000 3856
0.66979 -1.08632 -0.25412 0.08596 1.69856 0.03233 0.89859 1.00000 4931
0.81230 -0.69409 -0.23524 -0.16537 1.13311 0.03233 1.31978 1.00000 6581
0.14045 1.65932 1.16249 -0.41670 0.00220 0.03233 0.47740 1.00000 7090
-0.55175 -1.47856 1.23804 0.65146 1.69856 -3.25844 0.89859 1.00000 1122
-1.61043 -0.30185 0.10475 -0.22820 0.00220 -1.61305 -0.78618 1.00000 5430
1.21948 -0.69409 -0.00858 -2.17603 1.13311 0.03233 0.47740 1.00000 5721
-2.30264 0.48262 0.87917 1.90812 -2.25962 0.03233 -2.47094 1.00000 2809
-1.69186 0.48262 0.46363 -0.73087 -1.69417 0.03233 -1.20737 1.00000 4842
-0.32781 -0.30185 0.52029 -1.23353 0.56765 -1.61305 -0.36499 1.00000 2916
1.01589 2.05156 0.21808 -1.10787 -0.56326 0.03233 0.89859 1.00000 6368
0.73087 0.09038 1.40804 2.15945 -0.56326 -1.61305 0.47740 1.00000 8841
2.29851 2.05156 0.78473 -0.29104 -1.12871 1.67771 0.89859 1.00000 2816
0.18117 0.48262 -0.36745 1.15412 1.13311 0.03233 1.74097 1.00000 1803
1.17877 0.87485 0.59584 0.58862 0.00220 0.03233 0.89859 1.00000 5919
0.32369 -0.30185 0.87917 1.65678 1.13311 0.03233 0.89859 1.00000 1417
0.05902 1.26709 1.33248 0.77712 0.00220 0.03233 0.47740 1.00000 2568
0.07938 0.09038 1.44581 -2.67869 0.56765 0.03233 0.47740 1.00000 334
0.48656 -0.69409 0.99250 1.09129 0.00220 -1.61305 1.31978 1.00000 268
0.85302 -0.30185 -1.36853 0.08596 1.13311 1.67771 1.31978 1.00000 157
0.34404 0.48262 1.40804 -0.54237 0.00220 0.03233 0.47740 1.00000 4849
-1.08109 1.26709 -1.50075 0.08596 -0.56326 0.03233 -0.36499 1.00000 4565
-2.38407 0.87485 -0.32968 0.08596 -1.12871 0.03233 -0.36499 1.00000 5004
-0.95894 -0.30185 0.35030 2.47361 0.00220 0.03233 -0.78618 1.00000 2519
-0.12421 -1.47856 -0.97188 -0.85653 1.69856 -3.25844 0.47740 1.00000 1001
-0.22601 0.87485 0.97361 -1.61053 -0.56326 0.03233 -0.36499 1.00000 7716
-1.08109 1.65932 0.08586 0.02313 -1.69417 0.03233 -0.36499 1.00000 9127
-0.49068 -0.69409 -0.44301 -0.60520 0.00220 0.03233 -0.78618 1.00000 4039
0.28297 -0.30185 0.21808 1.40545 1.69856 0.03233 1.31978 1.00000 6371
-0.14457 -0.69409 -0.97188 -0.85653 0.00220 0.03233 -0.36499 1.00000 6715
-0.61283 1.26709 0.59584 0.65146 -0.56326 0.03233 -0.78618 1.00000 717
-1.02001 0.87485 -0.70744 -1.29636 0.00220 0.03233 -0.78618 1.00000 7301
-0.08350 -0.69409 0.55807 -0.98220 0.56765 0.03233 0.47740 1.00000 6240
0.18117 -0.30185 -1.82184 -0.91937 -1.12871 1.67771 0.89859 1.00000 1459
-2.24156 -0.30185 -0.93410 0.52579 1.13311 -1.61305 -0.36499 1.00000 2802
-0.83678 0.48262 0.86028 -0.41670 -1.12871 0.03233 -0.78618 1.00000 871
-0.18529 0.48262 1.38915 -0.54237 -0.56326 0.03233 -1.62856 1.00000 5361
-0.36852 -0.30185 -0.49967 0.83996 -0.56326 0.03233 -0.36499 1.00000 1613
-0.53140 0.09038 -1.44408 0.40013 -1.69417 0.03233 -1.20737 1.00000 1463
-1.16253 -0.30185 0.99250 0.46296 -1.12871 0.03233 -1.20737 1.00000 186
0.32369 2.83603 0.04809 -0.91937 0.00220 0.03233 0.89859 1.00000 455
-1.06073 -0.69409 -0.42412 1.71962 -0.56326 0.03233 -0.78618 1.00000 3564
0.71051 0.48262 0.84139 -0.47954 0.00220 0.03233 0.47740 1.00000 114
-0.02242 0.09038 0.08586 -1.23353 -1.12871 0.03233 -0.78618 1.00000 6630
0.79194 0.09038 -0.57522 0.58862 -1.12871 0.03233 -0.36499 1.00000 6906
-0.47032 0.48262 0.01031 -1.35920 -0.56326 0.03233 -0.36499 1.00000 6885
-0.85714 2.05156 1.71025 0.77712 -1.12871 0.03233 0.47740 1.00000 9428
0.46620 0.48262 -1.44408 -0.98220 0.00220 0.03233 0.47740 1.00000 2994
0.89374 -0.30185 -1.16076 0.27446 0.00220 0.03233 0.89859 1.00000 184
-1.71222 -0.30185 -0.15968 0.33729 0.00220 0.03233 -1.20737 1.00000 1958
0.81230 -0.69409 -1.44408 1.40545 1.13311 0.03233 0.47740 1.00000 4046
-0.42960 1.26709 -1.17965 0.27446 0.00220 0.03233 -0.36499 1.00000 3104
0.12009 0.48262 0.27475 0.40013 -3.39053 -1.61305 -0.78618 1.00000 3163
2.29851 0.48262 -0.59411 -0.29104 0.56765 0.03233 1.74097 1.00000 2014
-0.91822 -0.30185 0.82250 0.14879 -2.25962 1.67771 -0.36499 1.00000 5401
0.22189 -1.08632 0.01031 1.34262 -1.12871 0.03233 -1.62856 1.00000 1341
-0.91822 0.87485 0.27475 2.22228 0.00220 0.03233 0.47740 1.00000 5322
1.34164 1.65932 -0.00858 -0.79370 -0.56326 0.03233 1.31978 1.00000 6326
0.28297 -0.30185 -0.76411 0.27446 0.00220 0.03233 0.47740 1.00000 6274
-0.59247 -1.47856 -1.51963 -1.42203 0.00220 -3.25844 -0.78618 1.00000 1020
0.99553 -3.04750 -0.66966 -2.55302 3.39493 1.67771 2.58335 1.00000 5604
0.95482 -1.47856 1.48359 -0.29104 0.56765 0.03233 0.47740 1.00000 4667
-1.99725 0.09038 0.53918 -0.47954 0.00220 -3.25844 -0.78618 1.00000 3575
1.30092 1.26709 1.08694 -2.11319 -0.56326 1.67771 0.47740 1.00000 6870
-0.24637 0.87485 0.99250 -1.42203 -0.56326 0.03233 -0.36499 1.00000 573
-0.18529 0.09038 -0.15968 -1.54770 1.13311 -3.25844 0.47740 1.00000 3530
1.21948 -2.65526 -0.06524 2.97628 0.56765 1.67771 0.89859 1.00000 3624
-0.85714 0.87485 -0.29190 -0.35387 1.13311 -1.61305 -0.78618 1.00000 8694
-1.46791 -0.30185 -0.04635 1.40545 0.00220 -3.25844 -1.62856 1.00000 4125
-0.87750 1.65932 1.16249 0.71429 -0.56326 0.03233 0.47740 1.00000 8989
1.48415 0.09038 0.33141 -0.66804 0.56765 0.03233 0.47740 1.00000 4127
0.32369 0.48262 2.06912 0.21163 -0.56326 0.03233 0.47740 1.00000 2722
-1.42720 1.26709 0.48252 0.08596 -0.56326 0.03233 -0.78618 1.00000 5012
-0.65355 -1.08632 0.06697 2.66211 0.00220 0.03233 0.47740 1.00000 7465
0.62907 -0.30185 0.78473 0.77712 0.56765 0.03233 0.47740 1.00000 5534
1.13805 -0.30185 -0.59411 0.27446 0.56765 0.03233 0.47740 1.00000 301
2.25780 1.65932 -0.80188 -0.85653 0.56765 0.03233 0.47740 1.00000 9225
-0.81642 1.26709 0.53918 -2.11319 -1.12871 0.03233 -1.20737 1.00000 7792
-1.38648 -0.30185 1.55914 -0.29104 0.00220 0.03233 -0.78618 1.00000 2523
-0.93858 -0.69409 1.44581 -1.98753 0.00220 0.03233 -0.36499 1.00000 616
-1.02001 -0.69409 1.23804 -2.61586 0.56765 1.67771 0.89859 1.00000 7756
0.20153 -1.47856 -1.25520 0.27446 0.00220 0.03233 0.47740 1.00000 6385
1.28056 0.48262 -0.19746 -2.49019 1.13311 0.03233 0.47740 1.00000 6869
0.44584 1.26709 -1.44408 -0.91937 0.00220 0.03233 -0.36499 1.00000 3793
-0.34816 0.48262 -1.10409 0.71429 -0.56326 0.03233 -0.78618 1.00000 5566
-0.59247 0.87485 -0.46189 -0.98220 -0.56326 0.03233 -0.36499 1.00000 5640
2.15600 2.44379 -0.57522 1.40545 -1.12871 3.32310 0.89859 1.00000 1485
-0.91822 0.48262 -0.95299 1.27979 0.00220 0.03233 -0.36499 1.00000 4996
0.64943 0.09038 0.35030 1.59395 0.56765 0.03233 0.89859 1.00000 2667
0.22189 0.87485 -0.59411 -0.79370 1.13311 -1.61305 1.31978 1.00000 2043
2.48175 1.65932 0.99250 -1.92469 -0.56326 0.03233 1.31978 1.00000 9242
0.54763 -0.30185 -0.25412 0.02313 1.13311 0.03233 0.47740 1.00000 8453
-0.81642 -0.30185 -0.76411 2.15945 0.56765 -3.25844 -0.36499 1.00000 2449
-0.75535 -0.30185 -0.63189 0.21163 0.56765 0.03233 0.47740 1.00000 8802
-0.36852 -0.30185 0.59584 -0.10254 -0.56326 0.03233 -0.36499 1.00000 6103
1.58595 0.87485 -1.12298 0.21163 -3.39053 3.32310 -0.36499 1.00000 137
-1.48827 1.26709 -0.21635 1.71962 0.00220 0.03233 -0.36499 1.00000 5026
0.73087 0.09038 -0.29190 -0.54237 1.13311 0.03233 0.47740 1.00000 8479
0.71051 -1.08632 0.35030 -0.22820 1.13311 -1.61305 0.47740 1.00000 9092
0.71051 0.09038 -1.02854 0.21163 1.13311 0.03233 0.89859 1.00000 9359
-1.08109 0.09038 -2.08628 0.33729 1.13311 1.67771 -0.78618 1.00000 4390
0.48656 -0.30185 1.16249 -1.48486 0.56765 0.03233 0.89859 1.00000 5877
-0.59247 0.48262 1.08694 0.90279 0.56765 0.03233 0.47740 1.00000 6589
-0.49068 -1.08632 -1.06632 1.46829 -0.56326 0.03233 -0.78618 1.00000 9386
-0.10386 -0.30185 0.74695 -0.98220 0.00220 0.03233 -0.36499 1.00000 3989
-0.69427 2.44379 -1.19853 -2.11319 -1.12871 0.03233 -0.36499 1.00000 627
1.74882 0.48262 0.14253 -0.91937 0.00220 0.03233 0.89859 1.00000 811
-0.67391 -0.69409 0.36919 0.40013 -1.12871 0.03233 -2.04975 1.00000 7894
-1.16253 0.09038 -0.65078 -0.54237 -0.56326 0.03233 -0.78618 1.00000 2404
0.09974 -0.69409 0.35030 -1.10787 -1.12871 -1.61305 -0.78618 1.00000 6417
1.15841 1.26709 0.87917 0.52579 -0.56326 0.03233 0.47740 1.00000 58
-0.81642 0.48262 -1.87851 -2.49019 0.00220 0.03233 -0.36499 1.00000 1639
-0.75535 -1.47856 0.42585 -1.17070 0.00220 0.03233 -0.78618 1.00000 5161
-0.49068 0.09038 0.12364 1.27979 -1.12871 0.03233 -1.20737 1.00000 5097
-0.79606 0.09038 2.27689 -1.29636 0.56765 0.03233 0.89859 1.00000 8191
2.05421 2.05156 0.36919 -2.17603 0.56765 0.03233 0.89859 1.00000 8617
0.56799 -1.47856 1.31360 -0.91937 1.69856 -1.61305 0.89859 1.00000 4744
2.17636 -0.30185 -0.80188 0.52579 0.00220 0.03233 0.47740 1.00000 4134
-0.06314 -1.08632 -1.29298 0.46296 1.69856 0.03233 -0.36499 1.00000 4561
1.50451 -0.30185 -0.21635 0.83996 0.00220 0.03233 0.47740 1.00000 3596
0.69015 -0.30185 -0.74522 0.77712 1.13311 -1.61305 0.47740 1.00000 8736
0.38476 -0.69409 1.12471 -0.41670 0.56765 0.03233 0.47740 1.00000 5282
1.58595 0.48262 0.29363 0.14879 0.00220 0.03233 0.47740 1.00000 9046
0.75123 0.09038 1.21915 -0.73087 0.56765 0.03233 0.47740 1.00000 3376
1.66738 0.48262 -1.10409 -0.29104 1.69856 0.03233 1.74097 1.00000 8769
-0.73499 0.48262 0.55807 -1.67336 -0.56326 0.03233 0.47740 1.00000 3798
-1.34576 0.48262 0.70917 -0.60520 -0.56326 0.03233 -1.20737 1.00000 4217
1.48415 0.09038 0.89806 -2.86719 1.13311 0.03233 0.47740 1.00000 6857
-0.63319 1.26709 1.35137 0.65146 -1.69417 0.03233 -0.36499 1.00000 7095
0.73087 0.09038 0.40696 -0.47954 0.56765 0.03233 0.47740 1.00000 9431
0.28297 -1.08632 0.91694 0.65146 0.56765 0.03233 0.47740 1.00000 8720
-2.01761 0.48262 0.31252 1.15412 -0.56326 0.03233 -0.36499 1.00000 2143
0.05902 -0.30185 -0.49967 0.21163 -1.12871 0.03233 -1.20737 1.00000 5654
-1.61043 1.65932 0.78473 1.84528 -2.25962 1.67771 -0.36499 1.00000 2924
-1.52899 -0.30185 0.33141 0.40013 -0.56326 0.03233 -1.20737 1.00000 8581
0.32369 -0.30185 1.10583 0.83996 0.56765 -1.61305 0.47740 1.00000 1871
0.79194 1.65932 -0.27301 -0.66804 0.00220 0.03233 0.47740 1.00000 9056
0.05902 -1.08632 -1.27409 0.21163 0.56765 0.03233 1.31978 1.00000 8943
1.15841 -0.30185 0.10475 -0.16537 0.56765 0.03233 0.89859 1.00000 5499
0.69015 1.65932 -0.12191 0.21163 0.00220 0.03233 0.47740 1.00000 5812
-0.28709 2.44379 2.22023 0.14879 0.56765 3.32310 0.47740 1.00000 4718
-1.28468 -1.08632 -0.93410 1.90812 0.56765 0.03233 -0.36499 1.00000 4923
-1.89545 -1.87079 -1.00965 -0.91937 1.69856 0.03233 -1.20737 1.00000 4845
-0.02242 0.48262 0.82250 1.34262 0.00220 3.32310 -0.78618 1.00000 1374
1.52487 0.48262 0.27475 1.40545 0.00220 0.03233 0.47740 1.00000 5197
0.14045 -1.08632 0.44474 -0.03971 1.69856 0.03233 0.47740 1.00000 2485
0.34404 0.87485 -1.63296 -0.98220 -1.12871 0.03233 -0.78618 1.00000 572
-0.28709 -1.08632 0.87917 0.71429 1.69856 3.32310 0.47740 1.00000 4034
0.34404 -1.08632 -1.10409 0.83996 0.00220 0.03233 0.47740 1.00000 8952
-0.79606 0.09038 0.84139 0.52579 0.00220 0.03233 0.47740 1.00000 872
-0.67391 1.26709 0.74695 1.90812 -0.56326 0.03233 -0.36499 1.00000 5321
1.19913 -1.08632 -1.27409 -1.79903 0.56765 0.03233 0.47740 1.00000 7159
0.99553 0.09038 -0.32968 0.08596 1.69856 0.03233 1.31978 1.00000 830
1.52487 0.48262 0.36919 0.02313 0.00220 0.03233 0.47740 1.00000 3942
-0.38888 0.09038 -0.23524 -0.29104 -0.56326 0.03233 -1.62856 1.00000 7167
0.46620 -1.08632 -1.12298 1.21695 0.56765 0.03233 0.47740 1.00000 1126
-0.77570 0.87485 0.67140 1.53112 0.00220 0.03233 -0.36499 1.00000 2832
0.95482 0.48262 -0.34857 0.77712 0.00220 0.03233 0.89859 1.00000 3567
0.03866 -0.69409 -1.00965 0.21163 0.00220 0.03233 0.47740 1.00000 3979
1.68774 -0.30185 0.59584 -1.35920 1.69856 0.03233 1.31978 1.00000 5884
-0.44996 0.09038 -0.08413 -1.92469 -1.69417 0.03233 -2.04975 1.00000 8782
0.97518 0.09038 -0.25412 0.83996 0.56765 0.03233 0.47740 1.00000 5257
-1.18289 -1.08632 -1.02854 0.71429 0.00220 0.03233 -0.78618 1.00000 2257
-0.40924 0.48262 0.18030 -0.60520 -1.12871 0.03233 -0.78618 1.00000 6633
1.30092 -0.69409 0.91694 -0.35387 0.00220 0.03233 0.89859 1.00000 6388
-0.04278 0.48262 -0.29190 -0.16537 -1.69417 0.03233 -0.36499 1.00000 3009
-0.99965 0.09038 -1.50075 -0.73087 0.00220 1.67771 -1.20737 1.00000 5738
0.28297 -1.08632 1.35137 0.71429 0.00220 0.03233 0.47740 1.00000 2307
-0.89786 0.48262 -1.87851 -1.86186 0.00220 0.03233 -0.78618 1.00000 7461
-0.38888 1.26709 0.42585 0.46296 -0.56326 -1.61305 -0.36499 1.00000 8813
0.50692 0.09038 -1.23631 1.46829 0.56765 0.03233 0.89859 1.00000 2650
-0.38888 0.09038 -0.42412 -1.48486 0.00220 -1.61305 -1.62856 1.00000 1622
-1.89545 -1.08632 1.86135 -1.35920 -1.69417 -1.61305 -0.36499 1.00000 6965
-0.95894 -0.69409 -0.91521 0.27446 0.00220 0.03233 -1.62856 1.00000 1675
-1.42720 -0.69409 -0.06524 0.33729 -0.56326 0.03233 -0.36499 1.00000 5292
1.62667 1.65932 2.23912 -0.22820 0.00220 1.67771 1.74097 1.00000 2434
0.83266 0.09038 -1.21742 2.47361 -0.56326 0.03233 -0.36499 1.00000 6931
0.12009 1.65932 -0.65078 -0.16537 0.56765 -1.61305 0.89859 1.00000 6318
-1.20325 1.65932 0.18030 -0.16537 -1.12871 0.03233 -0.78618 1.00000 3562
-0.81642 0.09038 0.50140 -0.60520 -0.56326 0.03233 -0.78618 1.00000 3961
-1.16253 -0.69409 -0.83966 -1.17070 0.00220 0.03233 -1.20737 1.00000 9293
0.54763 2.05156 1.48359 -0.66804 0.56765 0.03233 0.89859 1.00000 7215
0.95482 1.65932 0.10475 -1.10787 0.56765 0.03233 1.31978 1.00000 7944
-0.36852 -0.30185 -1.16076 0.33729 0.56765 1.67771 0.47740 1.00000 1597
-0.55175 0.48262 -1.27409 1.40545 0.00220 0.03233 -0.78618 1.00000 3186
0.18117 0.87485 -0.85855 -0.60520 0.00220 0.03233 0.47740 1.00000 3427
0.83266 -0.30185 -0.91521 -0.85653 0.00220 0.03233 0.47740 1.00000 2427
-0.06314 -1.47856 0.44474 1.27979 -0.56326 0.03233 -0.78618 1.00000 892
1.09733 0.09038 -0.57522 -0.03971 2.26402 0.03233 3.42574 1.00000 4418
0.12009 -1.08632 1.54025 1.78245 0.00220 0.03233 0.47740 1.00000 5841
-0.65355 0.09038 0.06697 -0.16537 -0.56326 0.03233 -0.78618 1.00000 6628
0.22189 -1.08632 0.76584 -0.91937 1.13311 0.03233 0.47740 1.00000 6725
-0.42960 0.09038 1.25693 0.33729 -1.12871 0.03233 -1.20737 1.00000 6753
1.38236 0.09038 1.35137 1.59395 -0.56326 -1.61305 0.47740 1.00000 706
-0.00206 -0.30185 1.93691 -0.03971 1.13311 0.03233 0.89859 1.00000 4877
1.44343 -2.26303 0.91694 0.58862 1.13311 0.03233 0.47740 1.00000 6841
-0.83678 0.48262 -1.33075 1.53112 -0.56326 0.03233 -0.78618 1.00000 634
-0.55175 0.48262 -1.50075 -0.98220 -0.56326 0.03233 -0.78618 1.00000 1178
-1.16253 2.44379 1.61581 0.52579 -2.82508 0.03233 -0.78618 1.00000 9243
-1.08109 -0.69409 0.76584 -1.61053 2.82947 0.03233 0.47740 1.00000 5785
0.64943 0.09038 1.38915 -1.10787 0.00220 0.03233 0.47740 1.00000 7256
1.36200 -0.30185 0.95472 0.27446 0.56765 0.03233 0.89859 1.00000 6575
1.01589 0.48262 0.40696 -1.04503 0.00220 -1.61305 -0.36499 1.00000 736
0.79194 0.48262 -0.83966 -0.73087 0.00220 1.67771 0.47740 1.00000 870
0.24225 -1.08632 -1.59519 -1.10787 1.13311 1.67771 -0.78618 1.00000 6026
-0.47032 0.87485 1.48359 -0.47954 -0.56326 0.03233 -1.20737 1.00000 1692
-0.30745 0.48262 -0.61300 -0.41670 -1.12871 0.03233 -1.20737 1.00000 1602
-0.32781 -1.08632 -0.63189 -0.85653 0.00220 0.03233 -0.78618 1.00000 8564
1.46379 0.87485 -0.23524 0.14879 -0.56326 0.03233 0.47740 1.00000 7569
1.60631 0.48262 -0.08413 -1.42203 0.56765 0.03233 0.89859 1.00000 3604
-1.97689 0.48262 0.84139 1.71962 -0.56326 -1.61305 -0.78618 1.00000 7096
0.75123 0.09038 -0.55634 0.40013 1.13311 0.03233 1.31978 1.00000 9492
-0.51104 -1.87079 0.50140 1.78245 0.00220 -1.61305 -0.36499 1.00000 2330
-1.06073 -0.69409 0.50140 1.40545 -0.56326 0.03233 -0.36499 1.00000 3016
-1.54935 0.87485 -1.06632 -0.35387 -0.56326 0.03233 -2.04975 1.00000 520
-1.22360 0.09038 0.23697 0.65146 0.00220 1.67771 -0.36499 1.00000 5014
-0.28709 -1.08632 -0.46189 1.53112 -0.56326 0.03233 -0.36499 1.00000 4081
-0.44996 0.87485 -0.59411 -0.47954 0.00220 -1.61305 0.47740 1.00000 5346
1.83026 2.05156 0.08586 -0.29104 -0.56326 0.03233 0.47740 1.00000 3590
-2.07869 1.65932 1.31360 0.08596 -2.25962 -1.61305 -1.62856 1.00000 2968
0.83266 0.87485 -1.10409 1.34262 0.00220 0.03233 0.47740 1.00000 3681
0.97518 -1.47856 -0.59411 0.21163 1.13311 0.03233 0.89859 1.00000 9040
1.44343 -0.30185 -1.04743 0.40013 -0.56326 0.03233 0.89859 1.00000 3620
-0.59247 0.09038 0.40696 -0.79370 -1.69417 1.67771 -2.89213 1.00000 158
-0.79606 1.65932 0.76584 -0.54237 -1.69417 0.03233 -0.78618 1.00000 9076
-0.93858 -1.87079 0.38807 0.40013 0.00220 0.03233 -0.36499 1.00000 4090
-0.63319 -1.08632 0.38807 0.08596 0.00220 0.03233 0.47740 1.00000 6598
1.48415 -2.26303 -1.82184 0.02313 0.56765 0.03233 0.47740 1.00000 1503
-1.22360 0.48262 -0.04635 0.02313 -0.56326 -1.61305 -0.78618 1.00000 566
-0.42960 -0.30185 1.20027 -0.35387 -0.56326 0.03233 0.47740 1.00000 2235
-0.51104 0.48262 -0.44301 1.65678 -0.56326 0.03233 -0.78618 1.00000 4049
-1.06073 -0.69409 -1.82184 -1.10787 -0.56326 1.67771 -0.78618 1.00000 980
0.09974 0.09038 -1.44408 -0.98220 0.00220 0.03233 0.47740 1.00000 223
-1.12181 -1.08632 0.18030 -0.10254 -0.56326 0.03233 -1.62856 1.00000 1335
-1.36612 0.09038 0.70917 1.90812 -2.82508 0.03233 -3.31332 1.00000 1328
0.30333 0.48262 -0.91521 1.21695 -2.82508 0.03233 -2.47094 1.00000 146
0.58835 0.87485 0.74695 1.27979 0.56765 0.03233 2.16216 1.00000 4351
0.97518 0.09038 0.14253 0.46296 0.56765 0.03233 0.89859 1.00000 5353
-0.08350 -1.08632 0.97361 0.96562 -0.56326 0.03233 -0.78618 1.00000 6122
1.19913 0.87485 -0.51856 -1.42203 0.56765 0.03233 -0.36499 1.00000 5032
