RollRate PitchRate currPitch currRoll diffRollRate Y outlier number
-1.19419 -0.43921 -0.32475 1.09496 -1.69980 0.68379 1.00000 6144
-0.22183 1.43138 -1.99056 -0.73359 1.01623 0.35357 1.00000 6145
0.42641 1.11071 -1.80547 -0.67054 1.43768 -1.62776 1.00000 6146
-0.62698 1.64517 0.60071 -0.35527 -0.57593 1.01401 1.00000 6147
0.70191 -0.17198 -0.13966 -0.54443 0.92257 -1.29754 1.00000 6148
0.94500 -0.06509 -1.06511 0.52748 0.59477 -1.95798 1.00000 6149
-1.97208 0.46937 -0.88002 0.02305 -1.51249 1.67445 1.00000 6150
1.18809 3.56920 -2.17565 -1.67940 1.99962 -1.29754 1.00000 6151
-0.65939 -0.11853 1.15598 0.46442 -0.57593 1.01401 1.00000 6152
1.10706 -0.59954 -0.69493 0.52748 1.43768 -1.95798 1.00000 6153
-0.07598 1.48483 0.04544 1.59939 -1.60615 -0.63710 1.00000 6154
-1.55072 1.11071 0.41562 1.03191 -1.98077 0.35357 1.00000 6155
-2.23138 0.36248 0.23053 0.02305 -0.95055 1.01401 1.00000 6156
0.76673 -0.33232 -2.17565 -1.80550 1.76548 0.35357 1.00000 6157
1.54462 1.11071 -2.54583 -1.11192 1.34403 -0.30687 1.00000 6158
1.09085 4.63811 -0.32475 0.59053 -1.13787 -0.63710 1.00000 6159
-1.12937 0.95038 1.89634 0.59053 -1.09104 0.35357 1.00000 6160
1.10706 -0.92022 -1.62038 -0.41833 1.43768 -1.29754 1.00000 6161
1.02603 1.69861 -1.43529 0.65358 -0.43544 -0.63710 1.00000 6162
-1.06454 2.33996 0.04544 0.71664 -2.21491 0.68379 1.00000 6163
-1.76140 0.52281 0.23053 -0.98581 0.64160 0.68379 1.00000 6164
1.02603 1.37794 -0.50984 -1.74245 1.25037 -1.29754 1.00000 6165
-0.87007 -0.59954 1.34107 -0.22917 -0.15448 0.68379 1.00000 6166
-0.74042 0.20214 0.97089 -0.79665 0.45429 0.68379 1.00000 6167
0.75053 1.11071 1.15598 -0.67054 0.73526 -1.62776 1.00000 6168
-0.77284 0.36248 1.71125 -0.73359 -0.10765 1.67445 1.00000 6169
0.57226 0.84348 1.71125 -0.98581 1.20354 0.35357 1.00000 6170
1.13947 0.30903 1.52616 -0.48138 1.20354 -1.95798 1.00000 6171
0.66950 1.27105 2.08143 0.65358 -0.90373 -0.96732 1.00000 6172
-1.12937 0.04180 1.71125 0.46442 -1.46566 1.67445 1.00000 6173
-0.95110 1.11071 1.89634 -0.98581 1.06306 0.35357 1.00000 6174
1.12327 0.09525 0.97089 -0.67054 1.10988 -1.29754 1.00000 6175
0.88018 1.05727 1.34107 0.46442 -0.52910 -0.63710 1.00000 6176
0.28055 -0.92022 0.60071 0.46442 0.59477 -1.95798 1.00000 6177
-0.98351 0.84348 0.23053 0.27526 -1.41884 1.34423 1.00000 6178
-1.24281 1.32449 0.78580 -0.98581 0.17332 1.34423 1.00000 6179
1.44739 -0.81332 0.41562 -0.35527 1.15671 -1.29754 1.00000 6180
0.75053 0.62970 0.41562 1.91466 -0.71641 -0.63710 1.00000 6181
-1.14557 1.11071 1.34107 1.78855 -1.37201 1.01401 1.00000 6182
0.62088 2.44685 -0.50984 0.52748 -0.01399 -0.96732 1.00000 6183
-1.16178 -1.45467 3.00688 0.21221 -1.04421 2.33489 1.00000 6184
0.88018 -1.18744 0.97089 -0.67054 2.28059 -1.95798 1.00000 6185
-0.64319 -0.01164 -0.69493 0.14916 -0.01399 0.68379 1.00000 6186
0.58847 1.32449 -0.50984 0.71664 0.07967 -0.63710 1.00000 6187
-0.78904 0.52281 1.15598 0.46442 -0.20130 -0.63710 1.00000 6188
-1.09696 -0.22542 0.78580 -0.10306 -0.57593 1.67445 1.00000 6189
0.94500 -0.65299 -0.88002 -0.41833 1.43768 -0.96732 1.00000 6190
1.13947 0.14869 -1.06511 1.09496 -0.10765 -0.30687 1.00000 6191
0.53985 2.07273 0.41562 2.04076 -0.66959 -0.63710 1.00000 6192
-1.93967 -1.02711 2.45161 0.46442 -0.57593 2.00467 1.00000 6193
0.65329 0.41592 -1.80547 -0.29222 0.22015 -0.30687 1.00000 6194
0.53985 -1.40122 -0.69493 0.40137 1.01623 -0.96732 1.00000 6195
0.57226 -0.70643 -1.25020 0.84275 -0.29496 -0.30687 1.00000 6196
-0.05977 0.20214 1.15598 -0.73359 0.36063 1.01401 1.00000 6197
0.78294 -0.49265 0.41562 -0.48138 1.81231 -1.95798 1.00000 6198
-1.64796 -0.38576 0.04544 -1.11192 -0.85690 1.34423 1.00000 6199
1.70668 -0.17198 -1.06511 -0.41833 0.22015 -1.95798 1.00000 6200
-1.37246 1.53828 0.60071 0.52748 -2.49588 0.68379 1.00000 6201
-2.05311 2.12618 1.34107 -0.41833 -0.90373 0.68379 1.00000 6202
1.73909 0.52281 1.52616 -1.23802 2.60839 -0.30687 1.00000 6203
0.53985 0.95038 2.08143 0.65358 -2.30857 0.35357 1.00000 6204
0.76673 -1.18744 -2.17565 0.65358 0.22015 -0.63710 1.00000 6205
0.57226 0.68315 -1.25020 0.33832 0.64160 -0.63710 1.00000 6206
0.57226 1.53828 -0.50984 0.84275 -0.10765 -0.30687 1.00000 6207
0.96121 -2.14946 -0.88002 1.85160 1.01623 -1.29754 1.00000 6208
0.68570 -1.40122 -1.80547 2.48214 -1.18470 -0.30687 1.00000 6209
-0.98351 1.80550 -1.06511 2.48214 -1.65298 0.35357 1.00000 6210
-0.91869 1.53828 0.23053 0.33832 -0.48227 0.35357 1.00000 6211
-0.85387 0.57626 0.23053 -0.85970 0.22015 0.68379 1.00000 6212
0.66950 0.68315 0.41562 -1.04886 1.25037 -0.63710 1.00000 6213
0.89638 0.25558 0.41562 0.90580 -0.10765 -0.30687 1.00000 6214
-0.83766 -0.81332 0.04544 1.41023 -1.51249 2.00467 1.00000 6215
-0.74042 1.32449 -2.17565 0.14916 -0.76324 1.34423 1.00000 6216
1.13947 1.32449 1.34107 0.71664 0.68843 -0.63710 1.00000 6217
0.92879 -0.11853 1.89634 1.47328 -0.52910 -0.30687 1.00000 6218
-0.78904 -1.77534 -0.50984 1.85160 -1.09104 0.68379 1.00000 6219
1.43118 0.09525 0.04544 0.71664 0.68843 -0.63710 1.00000 6220
1.13947 0.68315 0.41562 1.72550 -0.71641 -0.63710 1.00000 6221
-0.30286 1.27105 -1.43529 -0.79665 0.36063 1.01401 1.00000 6222
0.66950 1.80550 -0.13966 -0.60749 1.29720 -1.29754 1.00000 6223
-0.91869 -0.81332 0.04544 0.21221 -1.23152 1.34423 1.00000 6224
0.83156 0.68315 -1.99056 -0.48138 1.10988 -0.63710 1.00000 6225
0.78294 1.91239 -0.13966 0.96885 -0.24813 -0.30687 1.00000 6226
-0.98351 -1.02711 0.41562 0.21221 -0.10765 0.68379 1.00000 6227
-0.61078 1.37794 1.89634 -0.85970 -0.15448 1.01401 1.00000 6228
0.62088 -0.27887 1.15598 -0.92275 1.06306 -0.30687 1.00000 6229
1.05844 -2.04257 0.41562 -0.48138 1.01623 -0.96732 1.00000 6230
0.13470 -1.29433 -1.43529 0.52748 -0.95055 -0.96732 1.00000 6231
-1.25902 0.79004 -1.80547 0.14916 -1.65298 1.67445 1.00000 6232
0.53985 0.14869 0.60071 -0.85970 0.12649 0.68379 1.00000 6233
0.96121 -0.70643 0.04544 -0.41833 1.20354 -0.63710 1.00000 6234
0.42641 -0.38576 -0.50984 0.46442 -0.76324 -0.96732 1.00000 6235
-1.25902 0.84348 -0.32475 0.21221 -2.21491 2.99533 1.00000 6236
1.26912 0.62970 -0.69493 -0.29222 1.90596 -1.29754 1.00000 6237
-1.17799 -0.17198 0.60071 1.34717 -1.51249 1.67445 1.00000 6238
0.75053 -0.38576 -0.69493 0.33832 1.25037 -1.62776 1.00000 6239
-1.12937 0.57626 0.60071 0.33832 -0.66959 -0.30687 1.00000 6240
-1.68037 0.36248 0.60071 -0.35527 -1.04421 1.67445 1.00000 6241
-0.43251 1.53828 -1.43529 -0.79665 -0.20130 0.35357 1.00000 6242
0.68570 -0.11853 0.04544 -0.60749 0.68843 -0.96732 1.00000 6243
-0.85387 1.43138 -1.43529 -0.79665 -0.06082 0.35357 1.00000 6244
0.52364 -0.92022 0.60071 -0.54443 0.45429 -0.96732 1.00000 6245
-0.98351 -0.22542 -0.69493 -0.73359 -0.62276 1.01401 1.00000 6246
1.39877 0.09525 -1.06511 -0.41833 0.96940 -0.63710 1.00000 6247
-1.17799 0.09525 -0.88002 0.84275 -1.79346 1.01401 1.00000 6248
-1.45349 1.27105 -0.50984 -1.04886 0.36063 0.68379 1.00000 6249
1.56083 -0.59954 -0.13966 -1.36413 1.95279 -1.29754 1.00000 6250
0.19952 -0.33232 -0.13966 1.53633 -1.37201 0.35357 1.00000 6251
-1.14557 1.16416 0.41562 0.27526 -1.09104 -0.30687 1.00000 6252
1.56083 1.32449 -2.91601 -1.67940 1.95279 -1.29754 1.00000 6253
1.56083 3.62265 -0.88002 0.90580 -0.57593 -1.62776 1.00000 6254
-1.40487 -0.43921 0.60071 1.28412 -2.12126 1.34423 1.00000 6255
0.94500 -1.34778 0.41562 -1.74245 0.78209 -0.63710 1.00000 6256
-0.30286 -0.27887 2.82179 -0.73359 0.07967 0.68379 1.00000 6257
0.39400 -3.96661 1.34107 -0.67054 0.54795 -1.29754 1.00000 6258
-0.74042 0.36248 0.97089 -0.73359 -0.34179 1.01401 1.00000 6259
-0.46492 0.46937 1.71125 -1.49024 0.50112 -0.63710 1.00000 6260
-0.43251 0.89693 2.82179 -1.93161 0.07967 1.34423 1.00000 6261
0.88018 -1.77534 1.34107 -1.55329 0.87574 -0.63710 1.00000 6262
0.70191 -0.22542 0.60071 0.52748 -0.29496 -0.63710 1.00000 6263
-0.62698 -1.34778 0.78580 0.71664 -0.85690 1.01401 1.00000 6264
-0.64319 0.20214 1.34107 -0.85970 -0.15448 1.01401 1.00000 6265
1.05844 -0.65299 0.97089 0.02305 0.40746 -0.63710 1.00000 6266
0.62088 0.30903 1.52616 0.84275 -1.09104 -0.30687 1.00000 6267
-0.62698 -0.22542 -0.13966 -0.79665 0.07967 0.35357 1.00000 6268
0.84776 -0.33232 0.41562 -0.60749 0.50112 -0.63710 1.00000 6269
-0.90248 -1.02711 0.23053 0.21221 -0.01399 0.35357 1.00000 6270
0.57226 -0.65299 0.23053 0.46442 0.12649 -0.63710 1.00000 6271
-0.61078 -0.65299 0.04544 0.71664 -0.43544 0.35357 1.00000 6272
-0.01115 -0.97366 0.04544 0.52748 0.03284 -0.30687 1.00000 6273
-0.62698 -0.54610 0.23053 0.33832 -0.85690 -0.30687 1.00000 6274
-1.11316 0.04180 0.23053 -0.22917 -0.24813 0.35357 1.00000 6275
-0.91869 -0.06509 0.41562 -0.85970 0.45429 0.35357 1.00000 6276
0.66950 0.41592 -0.88002 -0.60749 0.12649 -0.96732 1.00000 6277
-0.23804 -1.45467 -0.13966 -0.73359 0.36063 -0.30687 1.00000 6278
-0.30286 -0.75988 -0.32475 -0.79665 -0.20130 0.35357 1.00000 6279
-1.08075 -0.33232 0.41562 -0.85970 -0.81007 1.01401 1.00000 6280
-0.64319 -0.54610 0.04544 -2.18383 0.73526 0.35357 1.00000 6281
1.04224 0.14869 -0.13966 -1.49024 0.59477 -0.63710 1.00000 6282
-1.12937 -1.13400 -0.13966 -1.04886 -0.24813 1.01401 1.00000 6283
-0.80525 2.17962 0.04544 -1.80550 -0.76324 1.34423 1.00000 6284
1.05844 0.09525 -0.32475 -1.74245 0.78209 -0.63710 1.00000 6285
0.26435 -1.08055 -0.69493 0.52748 0.07967 -0.96732 1.00000 6286
-1.63175 -0.01164 -0.32475 -0.29222 -1.18470 1.01401 1.00000 6287
-1.03213 -0.49265 -0.32475 -2.12077 1.20354 0.35357 1.00000 6288
-0.61078 -0.97366 0.04544 -0.79665 -0.71641 1.01401 1.00000 6289
0.53985 -1.29433 -0.69493 -0.41833 0.68843 -0.63710 1.00000 6290
-0.77284 0.20214 0.23053 -0.35527 -0.43544 0.35357 1.00000 6291
-0.78904 -1.13400 -0.32475 -0.79665 0.17332 0.35357 1.00000 6292
0.81535 -0.01164 -0.50984 -0.41833 0.45429 -0.30687 1.00000 6293
0.47503 0.20214 0.23053 0.52748 -0.38862 -0.63710 1.00000 6294
-0.99972 -1.08055 0.23053 0.21221 -0.66959 0.68379 1.00000 6295
0.86397 -0.59954 -0.88002 -0.35527 0.82892 -0.63710 1.00000 6296
-0.43251 1.32449 4.11743 -1.67940 0.36063 0.68379 1.00000 6297
0.62088 0.79004 3.74725 -1.17497 0.26698 0.35357 1.00000 6298
0.79915 1.16416 4.30252 -0.48138 0.17332 0.35357 1.00000 6299
0.78294 -0.27887 3.74725 0.52748 -0.10765 -2.61842 1.00000 6300
-1.11316 -1.13400 2.63670 0.52748 -1.37201 3.65577 1.00000 6301
0.62088 1.16416 1.89634 -0.73359 0.82892 -0.96732 1.00000 6302
0.26435 1.53828 3.56215 0.40137 -0.34179 -1.62776 1.00000 6303
-0.75663 0.04180 3.37706 0.33832 -1.32518 3.98599 1.00000 6304
0.24814 0.84348 1.89634 0.46442 -0.10765 -0.96732 1.00000 6305
0.60467 -0.27887 1.15598 0.52748 0.59477 -0.96732 1.00000 6306
-0.70801 -0.65299 1.52616 0.77969 -0.43544 -0.30687 1.00000 6307
-1.03213 -0.11853 1.34107 0.27526 -0.24813 1.01401 1.00000 6308
0.88018 -0.54610 0.78580 -0.54443 1.25037 -1.29754 1.00000 6309
-0.96731 -0.97366 1.71125 1.09496 -0.99738 1.67445 1.00000 6310
-0.75663 0.14869 0.78580 0.27526 -0.48227 0.68379 1.00000 6311
0.53985 0.09525 1.15598 -0.60749 0.68843 0.35357 1.00000 6312
0.57226 -0.22542 0.41562 0.46442 0.78209 -1.29754 1.00000 6313
-0.61078 -0.17198 0.60071 0.77969 -0.52910 0.68379 1.00000 6314
0.65329 -0.11853 0.60071 0.52748 0.45429 -0.63710 1.00000 6315
-0.61078 0.09525 3.00688 -0.79665 -0.24813 2.00467 1.00000 6316
0.76673 -1.45467 1.34107 -0.73359 1.01623 -1.29754 1.00000 6317
0.60467 1.37794 0.78580 0.52748 -0.34179 -0.63710 1.00000 6318
-0.91869 -0.01164 2.82179 0.21221 -0.38862 1.34423 1.00000 6319
-0.31907 -1.13400 2.82179 -0.85970 0.50112 0.68379 1.00000 6320
0.63709 -1.61501 1.52616 -0.67054 1.06306 -1.95798 1.00000 6321
-0.46492 0.14869 1.71125 -0.85970 -0.24813 1.01401 1.00000 6322
0.78294 -0.86677 0.78580 -0.41833 0.54795 -0.63710 1.00000 6323
-0.90248 -1.13400 0.23053 -0.04000 -0.24813 1.01401 1.00000 6324
0.79915 0.20214 1.89634 -0.48138 0.73526 -0.63710 1.00000 6325
0.75053 -0.65299 1.71125 0.52748 -0.20130 -0.63710 1.00000 6326
-0.61078 -1.24089 0.04544 0.84275 -0.66959 0.35357 1.00000 6327
-0.96731 -0.27887 0.23053 0.27526 -0.29496 0.35357 1.00000 6328
-0.78904 0.09525 0.41562 -0.92275 0.36063 0.35357 1.00000 6329
0.78294 -0.01164 1.89634 -0.29222 0.45429 -0.63710 1.00000 6330
-1.04834 -0.97366 -0.32475 0.46442 -0.66959 0.68379 1.00000 6331
-1.12937 -0.38576 0.41562 -1.93161 0.59477 1.01401 1.00000 6332
1.83633 -0.86677 -0.69493 -0.35527 0.64160 -1.62776 1.00000 6333
-0.69181 -0.65299 0.23053 0.14916 -0.34179 0.35357 1.00000 6334
-0.17321 -0.33232 -0.32475 -0.79665 0.12649 0.35357 1.00000 6335
0.37779 1.05727 -1.06511 -0.48138 0.31381 -0.63710 1.00000 6336
0.52364 -0.86677 0.60071 0.52748 0.07967 -0.30687 1.00000 6337
-0.85387 -0.54610 -0.13966 0.21221 -0.29496 0.35357 1.00000 6338
-0.40010 -0.86677 -0.50984 -0.79665 0.54795 0.35357 1.00000 6339
0.57226 -0.11853 -0.50984 -0.54443 0.68843 -0.63710 1.00000 6340
-0.69181 0.30903 1.15598 -0.29222 -0.24813 0.35357 1.00000 6341
-0.46492 -0.38576 1.15598 -0.85970 0.50112 0.35357 1.00000 6342
0.91259 -1.56156 -0.50984 -0.29222 0.78209 -0.63710 1.00000 6343
0.58847 -0.70643 -0.88002 0.52748 -0.62276 -0.63710 1.00000 6344
-0.78904 -1.02711 -0.88002 0.27526 -0.34179 0.68379 1.00000 6345
0.58847 1.64517 0.23053 0.71664 0.26698 -0.63710 1.00000 6346
-1.08075 -0.38576 0.97089 -0.22917 0.03284 0.35357 1.00000 6347
-0.72422 -0.06509 1.15598 0.33832 -0.71641 1.01401 1.00000 6348
0.70191 -0.75988 -1.25020 0.46442 0.22015 -0.30687 1.00000 6349
0.50744 -0.22542 -1.06511 0.96885 -0.34179 -0.30687 1.00000 6350
-0.95110 0.09525 -0.13966 0.33832 -0.24813 0.35357 1.00000 6351
-0.70801 0.52281 0.97089 -0.79665 0.45429 0.35357 1.00000 6352
1.04224 -0.70643 0.60071 -0.16611 0.64160 -0.30687 1.00000 6353
0.99362 -0.54610 0.60071 0.52748 -0.29496 -0.30687 1.00000 6354
-0.57836 0.14869 -1.06511 -0.98581 0.26698 0.35357 1.00000 6355
-0.65939 -0.81332 0.60071 0.52748 -0.71641 0.35357 1.00000 6356
0.55606 0.14869 -1.25020 0.52748 0.17332 -0.30687 1.00000 6357
0.29676 -0.59954 -0.88002 1.53633 0.17332 -0.30687 1.00000 6358
0.11849 -0.01164 -0.50984 1.72550 -0.48227 -0.30687 1.00000 6359
-1.01593 0.14869 0.23053 1.09496 -0.43544 0.35357 1.00000 6360
0.75053 -0.01164 -1.43529 -0.35527 0.68843 -0.63710 1.00000 6361
-0.61078 1.16416 0.78580 0.21221 -0.57593 0.35357 1.00000 6362
0.53985 -0.11853 0.23053 -0.60749 0.96940 -0.30687 1.00000 6363
0.92879 -1.02711 -0.32475 0.46442 0.17332 -0.30687 1.00000 6364
0.55606 0.20214 -0.32475 1.78855 -0.34179 -0.30687 1.00000 6365
0.34538 -1.72190 -1.62038 1.53633 0.54795 -0.30687 1.00000 6366
0.26435 0.04180 -1.25020 2.10382 -0.20130 -0.30687 1.00000 6367
-0.95110 0.36248 1.89634 1.41023 -0.06082 -0.30687 1.00000 6368
-1.12937 -0.11853 1.89634 0.90580 -0.29496 0.35357 1.00000 6369
0.63709 -1.18744 -1.06511 -0.54443 1.10988 -0.30687 1.00000 6370
0.94500 -0.54610 -1.25020 0.59053 0.07967 -0.63710 1.00000 6371
0.60467 -0.01164 -0.88002 1.15801 -0.66959 0.35357 1.00000 6372
0.15091 0.14869 -0.50984 1.53633 -0.48227 -0.30687 1.00000 6373
-0.82145 0.25558 0.23053 1.22107 -0.71641 0.68379 1.00000 6374
-0.77284 0.20214 -0.88002 -0.92275 0.07967 0.68379 1.00000 6375
0.79915 -0.49265 -0.13966 -0.41833 0.54795 -0.63710 1.00000 6376
-0.54595 -0.75988 -1.06511 -0.85970 0.07967 0.68379 1.00000 6377
0.68570 -0.92022 -1.25020 -0.48138 0.45429 -0.63710 1.00000 6378
0.08608 0.62970 0.23053 0.40137 0.22015 -0.63710 1.00000 6379
-0.75663 -0.17198 0.60071 0.02305 -0.38862 0.68379 1.00000 6380
-0.46492 0.41592 -0.13966 -0.79665 -0.29496 1.01401 1.00000 6381
0.70191 -0.01164 0.23053 -0.67054 0.92257 -0.63710 1.00000 6382
-0.62698 -0.27887 0.60071 0.96885 -0.43544 0.35357 1.00000 6383
0.60467 -0.43921 -0.50984 -0.35527 0.59477 -0.63710 1.00000 6384
-0.67560 -0.49265 -0.32475 0.21221 -0.66959 0.68379 1.00000 6385
0.55606 -0.38576 -0.69493 0.46442 0.17332 -0.30687 1.00000 6386
-0.67560 -0.27887 -0.32475 0.21221 0.03284 0.35357 1.00000 6387
-0.67560 -0.49265 -0.13966 -1.11192 -0.10765 0.68379 1.00000 6388
0.88018 -0.33232 -0.32475 -0.35527 0.36063 -0.63710 1.00000 6389
-0.82145 -0.11853 0.23053 0.46442 -0.48227 0.35357 1.00000 6390
-0.61078 -0.11853 -0.13966 -0.85970 0.03284 0.35357 1.00000 6391
0.55606 -0.22542 0.04544 -0.54443 0.26698 -0.30687 1.00000 6392
-0.31907 -0.11853 0.04544 -0.73359 -0.01399 0.35357 1.00000 6393
0.55606 -0.27887 0.04544 -0.35527 0.40746 -0.63710 1.00000 6394
-0.04357 -0.11853 0.41562 0.46442 -0.34179 -0.63710 1.00000 6395
-0.77284 -0.86677 0.04544 0.21221 -1.13787 1.01401 1.00000 6396
-0.87007 -0.17198 0.04544 -0.92275 0.31381 0.68379 1.00000 6397
1.10706 0.25558 -0.50984 0.65358 -0.01399 -0.30687 1.00000 6398
0.79915 0.73659 0.23053 1.41023 -0.57593 -0.30687 1.00000 6399
-1.01593 -0.43921 0.60071 1.41023 -0.90373 0.68379 1.00000 6400
0.45882 -0.38576 -1.25020 -0.67054 1.01623 -0.63710 1.00000 6401
0.58847 -0.11853 -1.06511 0.52748 -0.24813 -0.30687 1.00000 6402
-0.61078 0.41592 0.41562 0.65358 -0.38862 0.35357 1.00000 6403
-0.57836 -0.54610 0.04544 -0.85970 -0.15448 1.01401 1.00000 6404
0.73432 0.57626 -1.06511 -0.54443 0.17332 -0.30687 1.00000 6405
0.11849 -0.54610 -0.13966 0.46442 -0.10765 -0.96732 1.00000 6406
-0.95110 -1.24089 -0.32475 0.14916 -1.13787 1.01401 1.00000 6407
0.76673 -0.01164 -1.06511 -1.55329 1.57817 -0.30687 1.00000 6408
0.73432 -0.17198 0.41562 0.65358 -0.29496 -0.30687 1.00000 6409
-1.12937 -0.49265 0.04544 0.02305 -0.29496 0.35357 1.00000 6410
-0.90248 -0.11853 0.04544 -0.92275 0.54795 0.35357 1.00000 6411
-0.83766 0.20214 -1.06511 0.21221 -0.43544 0.35357 1.00000 6412
-0.56216 0.41592 0.04544 -0.85970 0.45429 0.35357 1.00000 6413
0.45882 -0.11853 0.23053 -0.60749 0.07967 -0.63710 1.00000 6414
-0.72422 0.14869 -1.25020 -0.92275 -0.20130 0.35357 1.00000 6415
0.83156 -0.17198 0.78580 -0.41833 0.36063 -0.96732 1.00000 6416
-1.40487 -1.29433 -0.69493 -0.98581 -0.38862 0.68379 1.00000 6417
-1.16178 -0.38576 -1.43529 -2.30993 0.73526 0.35357 1.00000 6418
0.58847 0.20214 -1.06511 -2.81436 1.48451 -0.63710 1.00000 6419
0.62088 0.20214 0.78580 0.52748 -0.71641 -0.30687 1.00000 6420
-0.67560 -0.38576 0.97089 0.52748 -0.76324 1.01401 1.00000 6421
0.52364 -1.77534 -1.62038 -0.73359 0.92257 -0.30687 1.00000 6422
1.09085 0.73659 -2.36074 0.65358 0.17332 -0.30687 1.00000 6423
0.62088 1.16416 -1.06511 1.66244 -0.62276 -0.30687 1.00000 6424
-0.31907 -0.01164 -0.13966 -0.79665 0.40746 0.35357 1.00000 6425
0.92879 -0.17198 0.23053 0.27526 0.36063 -0.30687 1.00000 6426
-2.06932 -0.65299 0.97089 -0.35527 -0.71641 0.68379 1.00000 6427
1.57703 -0.81332 -1.06511 -2.12077 1.29720 -0.63710 1.00000 6428
-2.18276 0.04180 -0.50984 -0.29222 -1.69980 1.34423 1.00000 6429
0.89638 0.79004 -0.32475 -2.87742 0.87574 -1.29754 1.00000 6430
-0.51354 -0.33232 1.15598 -2.49909 0.22015 0.35357 1.00000 6431
1.39877 -0.54610 -1.80547 -0.60749 0.31381 -0.96732 1.00000 6432
0.53985 -0.17198 -1.80547 0.52748 -1.18470 -0.63710 1.00000 6433
-1.12937 0.46937 -1.06511 0.33832 -1.55932 2.00467 1.00000 6434
0.50744 -0.70643 -1.62038 -0.98581 1.10988 -0.30687 1.00000 6435
0.78294 0.62970 -1.06511 -0.48138 0.31381 -0.30687 1.00000 6436
0.71812 1.11071 0.41562 0.46442 -0.10765 -0.96732 1.00000 6437
-1.61555 0.20214 -1.06511 -0.54443 -0.52910 0.68379 1.00000 6438
0.86397 0.41592 -1.99056 -1.86856 1.20354 -0.30687 1.00000 6439
1.28533 1.16416 -0.69493 -0.67054 0.26698 -0.30687 1.00000 6440
-0.61078 -0.59954 1.15598 0.84275 -1.04421 0.35357 1.00000 6441
-0.93490 -0.38576 1.15598 0.14916 -0.15448 0.35357 1.00000 6442
-0.93490 -1.34778 0.04544 -0.85970 0.22015 0.68379 1.00000 6443
0.52364 0.09525 0.23053 -0.48138 0.22015 -0.30687 1.00000 6444
-0.70801 -0.33232 0.23053 -0.67054 -0.20130 0.35357 1.00000 6445
1.02603 -1.18744 -1.25020 -0.35527 0.73526 -0.63710 1.00000 6446
0.50744 0.62970 0.23053 1.66244 -0.52910 -0.63710 1.00000 6447
-1.12937 0.04180 1.34107 1.41023 -1.46566 0.35357 1.00000 6448
0.79915 -2.36324 -1.06511 -0.85970 1.39085 -0.63710 1.00000 6449
1.36636 -1.61501 -2.54583 0.59053 0.26698 -0.30687 1.00000 6450
0.88018 2.17962 -1.80547 2.16687 -0.62276 -0.30687 1.00000 6451
0.06988 1.80550 -0.13966 2.67130 -1.04421 -0.30687 1.00000 6452
-0.74042 1.91239 1.15598 2.54519 -1.41884 -0.30687 1.00000 6453
-1.51831 -0.59954 1.15598 1.91466 -1.46566 0.35357 1.00000 6454
-2.21517 -0.75988 0.78580 -0.10306 -0.20130 1.34423 1.00000 6455
-1.01593 -0.86677 0.23053 -2.05772 2.09328 0.35357 1.00000 6456
1.23671 -0.54610 -0.50984 -1.42718 0.54795 -0.63710 1.00000 6457
0.53985 -0.49265 -0.69493 0.65358 0.17332 -0.30687 1.00000 6458
-1.45349 -0.01164 -0.13966 0.14916 -1.37201 1.01401 1.00000 6459
0.94500 -0.38576 -1.43529 -1.67940 1.48451 -0.30687 1.00000 6460
1.33394 0.84348 -0.69493 0.90580 -0.15448 -0.96732 1.00000 6461
-1.34005 -0.59954 0.78580 1.28412 -1.55932 1.01401 1.00000 6462
-0.65939 -1.08055 -0.50984 -0.98581 0.96940 0.35357 1.00000 6463
0.47503 -0.38576 -0.88002 -0.48138 0.07967 -0.30687 1.00000 6464
-0.20563 -0.33232 -0.13966 -0.79665 0.22015 0.35357 1.00000 6465
-0.67560 -0.22542 -0.13966 -0.92275 -0.15448 0.68379 1.00000 6466
0.78294 -0.43921 -0.50984 -0.41833 0.40746 -0.63710 1.00000 6467
0.16711 -0.22542 -0.50984 0.46442 -0.57593 -0.63710 1.00000 6468
-0.74042 -0.01164 -0.32475 0.27526 -1.23152 1.34423 1.00000 6469
0.49123 -0.49265 -0.69493 -0.67054 0.68843 -0.63710 1.00000 6470
0.32917 -1.02711 -1.80547 0.52748 0.45429 -0.96732 1.00000 6471
0.16711 -0.33232 -1.06511 0.46442 0.07967 -0.30687 1.00000 6472
-1.09696 -0.01164 -0.32475 -0.79665 -0.34179 1.01401 1.00000 6473
1.17188 0.30903 0.78580 -0.48138 0.50112 -0.63710 1.00000 6474
-0.90248 -0.75988 0.23053 0.27526 -0.10765 0.35357 1.00000 6475
-0.62698 -0.17198 0.23053 0.27526 -0.20130 0.35357 1.00000 6476
-0.43251 -0.65299 -0.50984 -0.85970 0.07967 0.35357 1.00000 6477
0.60467 -0.38576 -0.69493 -0.60749 0.64160 -0.63710 1.00000 6478
0.31297 0.30903 -0.13966 0.52748 -0.01399 -0.30687 1.00000 6479
-0.64319 -0.11853 0.41562 0.27526 -0.20130 0.35357 1.00000 6480
0.11849 -0.75988 -1.43529 0.46442 0.12649 -0.63710 1.00000 6481
-1.14557 0.09525 -0.88002 -0.04000 -0.81007 0.35357 1.00000 6482
-0.91869 -0.06509 -0.88002 -0.92275 0.36063 0.68379 1.00000 6483
