ClimbRate Sgz P Q CurRoll AbsRoll DiffClb DiffRollRate DiffDiffClb SaTime1 SaTime2 SaTime3 SaTime4 DiffSaTime1 DiffSaTime2 DiffSaTime3 DiffSaTime4 Sa Y outlier number
-0.37179 0.03140 0.48342 -0.29768 1.10658 0.19247 0.14854 -1.26731 0.45711 -1.86226 -1.83053 -1.83028 -1.81181 0.10707 -0.01041 0.05862 -0.01294 -1.81127 2.28902 1.00000 13573
0.10734 -0.20446 -0.12860 -0.38399 -1.83561 0.67997 0.14854 0.71895 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.20471 1.00000 12164
0.70175 -0.47963 0.48342 -1.67863 -0.36451 1.16747 1.56789 1.03675 -0.06954 1.36772 1.36006 1.35995 1.35628 -1.05150 -0.01041 0.05862 -0.01294 1.35604 -0.68856 1.00000 5350
1.61318 0.42450 0.29015 0.56541 -0.88990 0.67997 -0.51382 1.11620 -3.01881 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.53968 1.00000 3037
0.19380 -0.87272 -0.61178 -0.29768 0.58119 0.19247 0.33779 -0.71115 -0.28020 -1.36534 -1.33967 -1.33947 -1.56811 1.26564 -0.01041 1.78093 -0.01294 -1.56764 2.73565 1.00000 5562
-0.99863 -0.83341 -1.25601 -0.21137 -0.99498 -0.53878 0.33779 0.56005 -0.17487 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.39080 1.00000 5358
0.11094 -0.91203 0.19351 -0.90184 -0.15435 0.92372 0.52703 -0.31390 0.35178 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 14234
2.18238 -0.83341 0.29015 0.30648 -0.88990 -0.78253 1.00015 1.27510 -2.91348 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.24192 1.00000 5772
-0.91577 -0.24377 1.28871 0.39279 0.26596 -0.53878 -0.51382 -0.55225 0.35178 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.39080 1.00000 8183
-0.15925 0.42450 -0.64399 0.30648 0.05580 0.19247 -0.51382 -0.47280 -0.06954 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 0.80023 1.00000 11983
0.63330 -0.55824 0.80553 -0.72923 0.68627 0.43622 0.52703 0.87785 0.03579 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 11622
0.64411 2.31136 0.35457 0.22017 1.42182 0.92372 -0.60845 -1.90291 -0.28020 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 0.20471 1.00000 16196
-0.91577 1.17138 0.25794 0.04756 -0.25943 1.16747 -0.51382 -0.15500 0.03579 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 16063
0.54324 0.38519 -0.67620 -1.07446 1.10658 0.92372 0.90552 0.00390 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 15785
-2.12261 1.60379 -2.41562 0.56541 -0.88990 -1.51378 -0.51382 0.48060 1.72109 -0.61996 -0.60338 -0.60327 -0.59331 0.10707 -0.01041 0.05862 -0.01294 -0.59308 -0.24192 1.00000 15492
-2.29553 0.03140 -0.03197 1.34219 0.16088 -0.78253 -1.27081 -0.23445 1.40509 -3.10457 -3.05768 -3.05729 -3.03030 0.10707 -0.01041 0.05862 -0.01294 -3.02947 4.22444 1.00000 1770
1.91579 -0.99065 1.19207 0.22017 -0.46959 -0.78253 -0.22995 1.91070 -0.70153 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 0.94911 1.00000 5690
0.08933 -0.99065 0.35457 -0.21137 -0.57467 1.16747 -0.13533 0.48060 -0.17487 0.87080 1.11463 1.11455 1.11258 -1.05150 -0.01041 -1.66368 -0.01294 1.11240 -0.53968 1.00000 973
0.13976 1.36793 -0.19302 0.04756 1.21166 1.41122 0.14854 -0.31390 -1.75484 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 2191
-0.52670 -1.02996 -1.03053 -0.38399 0.47612 -0.05128 0.33779 -2.06181 0.14112 -0.37150 -0.84881 -0.84867 -0.83701 2.42421 -0.01041 0.05862 -0.01294 -0.83672 -0.68856 1.00000 7046
0.07492 1.28931 -0.09639 -0.72923 -0.67975 0.43622 0.62165 0.24225 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 2529
-1.26881 0.58173 1.77188 -0.12506 -0.67975 -0.29503 0.33779 1.19565 -0.17487 0.62234 0.62377 0.62374 0.62518 -1.05150 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 1834
-1.85242 0.22795 -1.61033 -0.47030 0.68627 -0.05128 1.85176 -0.63170 -2.49216 -1.36534 -1.58510 -1.58488 -1.56811 1.26564 -0.01041 0.05862 -0.01294 -1.56764 1.54462 1.00000 10394
1.15206 -1.22651 1.15986 0.13387 0.58119 0.19247 -0.70307 -0.87005 0.98377 -0.61996 -0.60338 -0.60327 -0.59331 0.10707 -0.01041 0.05862 -0.01294 -0.59308 1.24686 1.00000 3237
-0.17366 -0.36170 -0.35408 -1.16077 1.00151 1.16747 0.90552 -0.94951 -0.06954 0.62234 0.62377 0.62374 0.38149 1.26564 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 10328
1.43666 0.62104 0.41899 0.04756 2.15737 1.16747 -0.60845 -0.23445 -0.28020 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.05583 1.00000 3883
1.26014 -0.32239 0.96659 1.34219 -0.57467 -2.00128 -0.60845 0.40115 0.45711 -2.35918 -2.32139 -2.32108 -2.29921 0.10707 -0.01041 0.05862 -0.01294 -2.29855 2.88453 1.00000 8700
0.12895 -0.71548 1.73967 -0.64292 -1.52037 -0.05128 0.71628 2.14905 -0.59620 1.36772 1.36006 1.35995 1.35628 0.10707 -0.01041 0.05862 -0.01294 1.35604 -0.24192 1.00000 56
-0.52310 -0.55824 -1.03053 1.60112 -0.78482 -2.00128 -0.89232 0.24225 -0.17487 -0.61996 -0.84881 -0.84867 -0.83701 1.26564 -0.01041 0.05862 -0.01294 -0.83672 -0.24192 1.00000 10602
-0.29614 0.66035 -0.80504 -0.55661 0.79135 -0.05128 0.62165 -0.87005 0.03579 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.53968 1.00000 6285
-0.14123 1.52517 0.48342 0.73803 0.58119 1.16747 -1.36543 0.08335 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 8151
1.84735 -0.36170 -0.06418 -1.85125 0.05580 1.16747 1.75713 0.79840 0.24645 1.36772 1.36006 1.35995 1.35628 0.10707 -0.01041 0.05862 -0.01294 1.35604 -0.98632 1.00000 13169
-0.89055 0.93552 0.58005 1.51481 0.79135 -1.02628 -1.36543 -0.39335 -0.06954 -1.11688 -0.84881 -0.84867 -0.59331 -2.21007 -0.01041 -3.38599 -0.01294 -0.59308 0.35359 1.00000 10749
-0.00794 -0.95134 1.99736 0.30648 -1.73053 -2.24503 0.90552 1.83125 0.24645 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.24192 1.00000 3902
-0.45105 -0.24377 -0.99831 2.29159 0.89643 -1.02628 -2.59553 -4.28641 0.56244 -2.60765 -2.56682 -2.56649 -2.54290 0.10707 -0.01041 0.05862 -0.01294 -2.54219 -0.53968 1.00000 10157
2.42014 0.26726 -0.57956 -0.90184 -0.25943 1.16747 0.62165 0.63950 -0.28020 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.09305 1.00000 10468
-0.72484 -0.47963 -0.77283 1.08327 -0.25943 -0.29503 -1.27081 -1.50566 0.03579 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 -0.39080 1.00000 5699
-0.54832 0.54243 -0.80504 -0.21137 0.26596 0.92372 -0.13533 -1.18786 -0.38554 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.98632 1.00000 11066
0.37753 -0.79410 -0.99831 0.91065 0.68627 -1.51378 -0.51382 0.40115 0.77311 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 0.20471 1.00000 5905
0.26225 -0.28308 -2.02908 0.56541 -0.78482 -1.02628 -0.41920 0.24225 0.14112 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 1.78093 -0.01294 -0.34944 -0.24192 1.00000 13658
0.51802 0.22795 -0.80504 -0.38399 1.00151 1.16747 0.05392 -1.18786 -0.06954 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.39080 1.00000 282
1.36101 -0.75479 -0.06418 0.30648 0.79135 0.92372 -0.79769 -0.94951 0.45711 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.24192 1.00000 1759
-0.42943 -0.47963 -0.22524 -0.55661 0.58119 -0.29503 0.90552 0.00390 -0.80686 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.53968 1.00000 13013
-1.45975 -0.63686 -1.44928 0.13387 0.16088 1.16747 -0.79769 -0.94951 0.24645 0.37388 0.37834 0.37834 0.38149 1.26564 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 14283
-0.33937 0.26726 -0.35408 -0.29768 1.00151 -0.29503 0.43241 -1.34676 -0.17487 -0.12304 -0.35795 -0.35787 -0.59331 1.26564 -0.01041 1.78093 -0.01294 -0.59308 -0.53968 1.00000 16041
0.15417 -0.00791 -1.44928 1.16958 0.58119 -1.51378 -0.51382 -1.42621 0.03579 -1.11688 -1.58510 -1.58488 -1.81181 2.42421 -0.01041 3.50324 -0.01294 -1.81127 0.35359 1.00000 7223
-0.43664 -0.75479 1.25650 -0.21137 1.00151 0.19247 0.24316 -0.39335 0.98377 -0.12304 0.13291 0.13294 0.13779 -2.21007 -0.01041 0.05862 -0.01294 0.13784 -0.24192 1.00000 5744
-0.59515 -0.99065 0.54784 0.39279 1.31674 -0.53878 -0.32458 -1.74401 -0.17487 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 -0.53968 1.00000 7810
-0.42583 -0.32239 0.58005 0.47910 0.89643 1.16747 -0.70307 -0.63170 -1.86017 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 8133
0.71256 0.18864 0.35457 -0.90184 -0.99498 0.67997 0.62165 0.40115 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.83744 1.00000 14816
-0.82571 0.77828 -0.74062 0.13387 1.31674 1.41122 -0.89232 -1.34676 0.35178 0.62234 0.37834 0.37834 0.38149 1.26564 -0.01041 0.05862 -0.01294 0.38148 -0.98632 1.00000 2598
-0.14844 -2.01270 -0.67620 -0.64292 -1.62545 -0.29503 0.71628 1.19565 0.03579 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 0.80023 1.00000 16281
-1.82000 -1.42306 0.35457 0.13387 -2.46607 -0.78253 0.33779 1.75180 0.14112 -0.86842 -0.84881 -0.84867 -0.83701 -2.21007 -0.01041 0.05862 -0.01294 -0.83672 3.48005 1.00000 4025
2.05629 0.73897 -0.45072 0.73803 -0.67975 -1.51378 0.14854 0.79840 -0.38554 -0.61996 -0.60338 -0.60327 -0.59331 0.10707 -0.01041 0.05862 -0.01294 -0.59308 0.80023 1.00000 10941
2.04548 -0.71548 1.09544 -0.12506 -0.15435 -0.29503 0.43241 0.24225 -0.49087 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 0.50247 1.00000 12392
-0.70683 -0.04722 0.09688 0.13387 -0.25943 0.92372 -0.60845 -1.02896 0.35178 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.68856 1.00000 15420
-0.22769 -1.02996 -0.19302 -0.12506 -0.99498 0.67997 -0.22995 1.03675 0.35178 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.68856 1.00000 3243
-1.16074 -0.20446 -0.19302 0.99696 -0.67975 -0.53878 -0.98694 0.63950 -0.06954 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 0.05583 1.00000 4066
-0.29614 -0.36170 0.86996 -0.21137 -0.36451 1.16747 0.14854 0.24225 -0.49087 0.37388 0.62377 0.62374 0.62518 -2.21007 -0.01041 0.05862 -0.01294 0.62512 2.28902 1.00000 1247
-0.02595 -1.34444 0.29015 0.39279 -0.25943 -1.75753 0.33779 0.87785 0.14112 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.39080 1.00000 1755
0.86386 0.42450 -0.38629 -1.24708 -0.36451 0.19247 1.28402 0.40115 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.09305 1.00000 9098
-0.41142 -0.12584 -0.41851 -0.03875 0.47612 0.67997 -0.22995 -0.39335 -0.17487 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.53968 1.00000 10032
1.66362 0.03140 -0.45072 -0.72923 -0.36451 1.16747 0.33779 0.32170 0.77311 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.53968 1.00000 13248
0.72337 0.03140 2.06178 -0.12506 -1.52037 -1.51378 1.00015 0.63950 -0.17487 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.24192 1.00000 8342
-1.70832 -0.00791 -0.74062 0.82434 1.00151 0.92372 -0.79769 -0.79060 -0.38554 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 16098
-0.09080 -1.58030 -1.32043 -0.98815 -0.25943 -0.78253 1.18939 -0.79060 0.14112 -0.37150 -1.33967 -1.33947 -1.32441 4.74135 -0.01041 0.05862 -0.01294 -1.32400 -0.09305 1.00000 12307
0.30187 -0.87272 2.02957 0.73803 0.26596 -1.75753 0.14854 -0.71115 -0.17487 -1.36534 -1.33967 -1.33947 -0.83701 0.10707 -0.01041 -5.10830 -0.01294 -0.83672 -0.09305 1.00000 4178
1.23492 0.81759 0.70890 -0.90184 -0.15435 1.16747 0.52703 0.32170 0.03579 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.39080 1.00000 14695
-0.51229 0.58173 -0.25745 0.04756 -0.78482 0.92372 -0.22995 0.16280 -0.59620 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 0.80023 1.00000 10744
-0.40422 -0.79410 -1.48149 -0.55661 2.78784 0.19247 -0.41920 -3.17411 0.77311 -1.61380 -1.58510 -1.58488 -1.56811 0.10707 -0.01041 0.05862 -0.01294 -1.56764 -0.53968 1.00000 15641
-0.18807 1.21069 -0.77283 0.65172 2.47260 -0.78253 -0.41920 -1.82346 0.03579 -2.11072 -2.07596 -2.07568 -2.05551 0.10707 -0.01041 0.05862 -0.01294 -2.05491 1.24686 1.00000 11990
-1.05627 -1.10858 -0.64399 0.39279 -0.46959 -1.27003 0.24316 0.40115 -0.06954 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 0.65135 1.00000 10829
2.87766 -0.40101 -0.16081 0.22017 -1.62545 -0.78253 0.33779 1.91070 -0.70153 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 0.20471 1.00000 6705
-1.03825 -0.24377 -0.83726 -1.93756 -0.15435 1.16747 0.81090 -0.07555 3.40638 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 162
-0.35378 2.38998 -1.35264 1.08327 0.37104 1.16747 -1.83855 -0.79060 0.03579 0.62234 0.37834 0.37834 0.38149 1.26564 -0.01041 0.05862 -0.01294 0.38148 -0.24192 1.00000 9195
-0.28173 -0.75479 -3.25312 1.08327 -0.36451 -1.75753 -0.32458 -1.90291 0.14112 -2.11072 -2.32139 -2.32108 -2.29921 1.26564 -0.01041 0.05862 -0.01294 -2.29855 -0.09305 1.00000 11636
-0.37900 0.42450 0.64448 -0.12506 -0.36451 0.92372 -0.32458 0.32170 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.98632 1.00000 299
0.62610 1.05345 0.00024 -0.29768 -0.57467 0.92372 -0.41920 0.24225 0.45711 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 445
1.43306 -0.59755 1.28871 2.03267 -0.46959 -1.75753 -0.79769 1.03675 -2.17616 -1.36534 -0.84881 -0.84867 -0.59331 -4.52721 -0.01041 -3.38599 -0.01294 -0.59308 1.09798 1.00000 5953
-0.32136 -0.63686 -1.44928 -0.64292 0.05580 1.16747 0.24316 -0.39335 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 10492
2.57505 -1.26582 0.70890 -0.47030 -2.78131 0.67997 0.33779 1.91070 -0.17487 1.61618 1.60549 1.60535 1.59998 0.10707 -0.01041 0.05862 -0.01294 1.59968 -0.39080 1.00000 7133
0.28746 -1.06927 -1.15937 -1.16077 0.05580 1.16747 0.90552 -0.15500 -0.06954 0.87080 0.62377 0.62374 0.62518 1.26564 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 10931
-0.92658 -0.59755 -0.41851 -0.98815 -0.36451 1.16747 1.00015 -0.79060 -1.12285 0.62234 0.62377 0.62374 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.98632 1.00000 7339
-0.56633 0.69966 -0.45072 1.60112 -0.88990 -2.24503 -0.32458 0.63950 0.14112 -2.85611 -2.81225 -2.81189 -2.78660 0.10707 -0.01041 0.05862 -0.01294 -2.78583 2.73565 1.00000 3007
0.95393 2.38998 0.96659 -0.12506 -0.57467 -0.05128 0.24316 0.32170 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.39080 1.00000 3455
0.61169 0.03140 0.16130 -0.90184 -0.57467 0.19247 0.81090 0.16280 -0.06954 -0.61996 -0.60338 -0.60327 -0.59331 0.10707 -0.01041 0.05862 -0.01294 -0.59308 2.28902 1.00000 10016
1.50151 -0.36170 0.70890 -1.16077 -0.57467 1.16747 1.09477 0.87785 -0.38554 1.36772 1.36006 1.35995 1.35628 0.10707 -0.01041 0.05862 -0.01294 1.35604 -0.53968 1.00000 15675
0.17579 -1.14789 -0.41851 -0.64292 0.37104 1.16747 0.33779 -1.02896 -0.49087 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.53968 1.00000 3036
0.29467 0.54243 -0.86947 2.03267 1.21166 0.43622 -2.87940 -0.87005 0.14112 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.53968 1.00000 11605
1.46548 1.25000 0.51563 0.65172 -0.57467 0.19247 -0.98694 0.63950 0.87844 0.37388 0.37834 0.37834 0.38149 -1.05150 -0.01041 0.05862 -0.01294 0.38148 0.35359 1.00000 14082
-0.15564 -1.22651 0.74111 0.47910 0.16088 0.92372 -1.93317 0.16280 1.51042 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 15802
1.14486 -3.07406 -0.86947 -1.76494 -0.78482 -0.05128 1.94638 1.11620 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 0.05583 1.00000 6711
-0.69602 -0.91203 0.29015 0.22017 1.42182 0.19247 -0.51382 -1.50566 0.03579 -0.37150 -0.35795 -0.35787 -0.34961 1.26564 -0.01041 0.05862 -0.01294 -0.34944 -0.53968 1.00000 3966
-0.98422 0.73897 -0.06418 0.39279 -0.04928 1.16747 -0.98694 -0.23445 0.03579 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 14809
-0.29254 -0.47963 -0.45072 0.73803 -0.88990 -2.24503 -0.04071 -1.02896 1.51042 -1.61380 -1.58510 -1.58488 -1.56811 0.10707 -0.01041 0.05862 -0.01294 -1.56764 -0.24192 1.00000 1538
-0.60235 0.93552 0.77332 0.47910 0.68627 0.67997 -0.89232 -0.55225 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 1594
0.48200 -0.08653 -1.15937 0.73803 -1.83561 -2.48878 0.71628 1.27510 -0.38554 -0.61996 -0.60338 -0.60327 -0.59331 0.10707 -0.01041 0.05862 -0.01294 -0.59308 0.05583 1.00000 8451
0.36672 -1.02996 -0.61178 -1.16077 -0.88990 0.92372 0.90552 -0.07555 -0.17487 0.87080 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 7387
-0.24931 0.66035 1.15986 -0.72923 -0.57467 1.16747 0.43241 0.63950 -0.06954 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.68856 1.00000 5258
0.02088 -0.63686 -1.03053 -0.38399 1.63198 1.41122 -0.04071 -1.10841 0.03579 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 3579
0.77740 -0.20446 -0.06418 -1.07446 -1.20514 0.92372 0.90552 0.87785 -0.06954 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.39080 1.00000 135
-0.13763 0.73897 0.32236 1.08327 0.05580 0.43622 -1.55468 -0.63170 -0.17487 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.68856 1.00000 12113
-0.64558 -0.36170 -1.44928 -1.50601 0.26596 -0.53878 1.18939 0.16280 -0.06954 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.98632 1.00000 14777
-0.44745 -1.14789 0.64448 -0.90184 -0.36451 0.43622 0.81090 0.56005 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 12346
-0.34658 -1.22651 -1.25601 0.47910 0.05580 -1.27003 0.05392 0.56005 0.35178 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 1.78093 -0.01294 -0.34944 -0.24192 1.00000 15678
-2.05416 1.05345 0.19351 -0.81554 1.31674 0.92372 0.33779 -0.39335 2.03708 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 1422
-1.41652 -0.40101 0.22573 -0.29768 0.37104 0.92372 -0.04071 0.00390 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.98632 1.00000 13002
-1.48857 -0.08653 0.06467 -1.41970 -1.31021 0.92372 0.43241 0.95730 0.66778 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.83744 1.00000 5103
-1.27962 -1.14789 -1.64255 -0.98815 -1.20514 -0.05128 1.00015 1.35455 -0.17487 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.98632 1.00000 1329
-0.15925 0.69966 -0.99831 0.65172 -1.83561 0.43622 -1.08156 0.63950 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 10716
0.49281 0.62104 0.35457 -0.90184 -0.99498 0.19247 0.90552 1.11620 -0.59620 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 1438
-0.40061 -0.67617 -0.67620 0.13387 -0.57467 0.19247 -0.22995 1.11620 0.35178 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 14359
-0.27813 0.26726 -0.41851 0.56541 -1.10006 0.67997 -0.51382 0.24225 -0.49087 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 3.48005 1.00000 9078
0.64411 -1.02996 0.83775 -1.33339 -0.78482 0.67997 1.28402 1.19565 -0.28020 1.36772 1.36006 1.35995 1.35628 0.10707 -0.01041 0.05862 -0.01294 1.35604 -0.53968 1.00000 7735
-0.85092 -1.22651 1.61082 0.13387 -1.31021 -0.05128 -0.04071 1.19565 -0.28020 0.37388 0.62377 0.62374 0.86888 -2.21007 -0.01041 -3.38599 -0.01294 0.86876 -0.98632 1.00000 2959
1.18449 0.07071 -0.41851 -0.72923 -0.99498 -0.29503 0.81090 0.48060 0.14112 0.37388 0.13291 0.13294 0.13779 1.26564 -0.01041 0.05862 -0.01294 0.13784 -0.09305 1.00000 12136
1.00076 -0.28308 -1.19158 0.65172 -0.99498 -2.24503 0.81090 0.32170 -0.06954 -3.35303 -3.30311 -3.30269 -3.27400 0.10707 -0.01041 0.05862 -0.01294 -3.27311 2.88453 1.00000 9495
0.37032 -1.38375 0.54784 -1.33339 -1.52037 -0.78253 1.94638 1.03675 0.24645 -0.12304 0.13291 0.13294 0.38149 -2.21007 -0.01041 -3.38599 -0.01294 0.38148 -0.68856 1.00000 5408
-1.41652 -1.10858 -0.74062 0.22017 -0.36451 0.67997 -0.70307 -0.07555 0.14112 0.62234 0.62377 0.62374 0.38149 0.10707 -0.01041 1.78093 -0.01294 0.38148 -0.09305 1.00000 10943
-1.03465 0.85690 0.35457 0.73803 0.68627 1.41122 -1.36543 -0.47280 -0.28020 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 14270
0.43517 1.48586 -0.41851 -0.81554 -1.31021 0.92372 0.62165 1.11620 -0.28020 1.36772 1.36006 1.35995 1.35628 0.10707 -0.01041 0.05862 -0.01294 1.35604 -0.53968 1.00000 16417
0.38473 -2.13063 -1.32043 -0.12506 1.10658 -0.78253 0.52703 -1.02896 0.03579 -0.37150 -0.60338 -0.60327 -0.83701 1.26564 -0.01041 3.50324 -0.01294 -0.83672 -0.53968 1.00000 16372
1.39343 0.54243 -0.38629 0.39279 0.58119 1.41122 -0.98694 -0.39335 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.09305 1.00000 4906
