Att0 Att1 Att2 Att3 Att4 Att5 Att6 Att7 Att8 Att9 Att10 Att11 Att12 Att13 Att14 Att15 Att16 Att17 Att18 Att19 Att20 Att21 Att22 Att23 Att24 Att25 Y outlier number
-0.08174 1.17327 -0.41437 -0.32912 -0.22330 0.92291 1.60428 -0.51497 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 3.43957 -0.14728 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.98382 1.00000 9893
-0.76253 0.98159 -0.04691 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 -0.50282 4.01167 -0.34002 -0.32950 -0.32058 -0.27843 0.22652 0.27656 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13692
1.50676 -0.83928 -0.35313 3.03610 1.41346 -0.41206 -0.61901 -0.61732 2.24593 2.90226 -0.60478 -0.42902 -0.34002 -0.32950 -0.32058 -0.27843 -0.07215 -0.03924 -0.17127 -0.17371 -0.17692 1.51773 9.46011 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 10070
1.05290 -0.12052 -0.47561 -0.32912 -0.22330 -0.41206 0.34105 1.63435 -0.62180 -0.61134 2.50524 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13752
-0.47887 -0.26427 0.07557 -0.32912 -0.22330 -0.41206 0.18946 1.12261 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 0.71920 0.43982 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 7821
0.85434 -0.26427 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.51497 0.86328 0.93878 2.04638 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 8622
0.11682 1.07743 -0.41437 -0.32912 -0.22330 -0.06075 1.50322 -0.56614 -0.57059 -0.61134 -0.40085 1.97135 -0.34002 1.19608 -0.14728 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6649
2.27265 -0.83928 -0.47561 -0.32912 -0.22330 4.57650 -0.21477 -0.20792 1.11933 1.04212 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13754
1.02454 -0.50386 -0.41437 -0.25433 -0.22330 2.81996 -0.61901 -0.61732 -0.62180 1.30047 0.97572 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 0.01071 0.01459 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 14204
1.62022 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 2.60667 2.70682 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6132
-0.42214 -0.83928 -0.47561 -0.32912 -0.22330 1.83630 0.08840 -0.51497 -0.57059 -0.50800 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 2334
1.59186 -0.16843 -0.47561 -0.25433 0.12743 -0.41206 -0.61901 0.20147 2.70682 -0.55967 2.50524 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 0.47485 -0.11275 -0.69379 1.00000 13264
0.14519 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 1.30111 0.76439 -0.41696 -0.35298 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.98382 1.00000 13081
1.96062 -0.36011 0.19806 -0.32912 -0.22330 -0.34180 0.64422 2.50432 2.19472 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 0.02602 1.36329 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7832
-0.28031 -0.50386 -0.29188 -0.32912 -0.22330 2.60918 -0.01266 -0.51497 -0.62180 -0.61134 -0.55380 -0.48903 -0.34002 -0.23976 0.37261 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 4311
-0.98946 0.31074 -0.47561 -0.25433 0.12743 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 -0.04396 2.21139 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 0.47485 0.34317 -0.69379 1.00000 6
1.62022 -0.83928 -0.41437 -0.25433 -0.22330 -0.27154 0.59369 0.55969 -0.51938 3.36730 -0.45183 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.00110 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 4782
-0.62070 -0.79137 -0.47561 2.21349 3.05022 -0.41206 -0.61901 -0.61732 -0.62180 1.55883 -0.40085 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 5.29233 5.95960 -0.16049 -0.11275 -0.69379 1.00000 9500
2.01735 -0.83928 0.13681 0.79262 -0.22330 1.27421 4.08022 0.66204 -0.51938 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 2.08582 0.87799 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7589
-0.47887 0.98159 1.11669 -0.32912 -0.22330 -0.41206 -0.61901 -0.10557 1.37537 -0.61134 -0.55380 -0.42902 -0.34002 -0.32950 2.79875 2.08155 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 649
-1.61351 1.93995 -0.41437 -0.25433 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.55967 -0.50282 -0.48903 1.41040 3.70879 -0.32058 -0.27843 -0.22148 -0.19714 0.01071 0.01459 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 1890
-0.45050 -0.83928 -0.41437 -0.32912 -0.22330 0.22029 1.25058 -0.36144 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 0.01071 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 13400
-0.11011 -0.83928 -0.47561 -0.17955 -0.10639 -0.41206 1.25058 0.66204 -0.62180 -0.61134 -0.50282 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 0.48336 0.14506 -0.16049 -0.11275 1.70280 1.00000 6146
-1.15966 0.11907 0.32054 3.33522 0.12743 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 -0.14593 1.67130 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 6.85578 -0.16450 1.12455 0.14506 -0.16049 -0.11275 -0.69379 1.00000 10047
-1.69861 -0.69553 3.62763 -0.32912 -0.22330 -0.41206 -0.46742 -0.56614 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 1.57054 6.75045 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3535
0.08845 -0.83928 -0.47561 -0.32912 -0.22330 2.25787 0.69475 -0.61732 -0.31454 -0.55967 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.74416 1.00000 7784
-0.50724 1.36494 -0.47561 -0.32912 -0.22330 -0.41206 1.25058 -0.15675 -0.62180 -0.61134 -0.60478 -0.48903 0.71023 3.17035 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 2849
-1.44332 2.41913 1.23918 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.46817 -0.61134 -0.60478 -0.48903 3.51090 -0.32950 2.27886 2.59459 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 5488
-0.05338 -0.69553 -0.35313 -0.25433 -0.22330 -0.41206 -0.61901 -0.61732 -0.00728 1.97219 -0.34986 -0.42902 -0.07746 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 0.01071 0.01459 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 13390
0.65578 -0.83928 -0.47561 -0.32912 -0.22330 0.00951 -0.41689 1.83905 1.01691 -0.45633 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 1069
-0.16684 -0.83928 -0.47561 1.39088 4.45315 -0.41206 -0.61901 -0.61732 0.65844 1.30047 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 8.10180 3.01617 -0.11275 -0.69379 1.00000 6782
1.33656 -0.45594 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 0.66204 1.27295 1.09379 0.92473 -0.36901 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7675
-1.81208 0.93368 1.85160 1.54045 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 1.37556 1.93227 -0.27843 -0.22148 -0.19714 2.37655 4.72192 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 9308
-0.45050 -0.83928 -0.47561 -0.32912 -0.22330 -0.27154 -0.46742 -0.61732 0.09514 1.04212 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 218
-0.50724 1.17327 0.74924 -0.32912 -0.22330 -0.41206 -0.56848 -0.51497 0.09514 1.04212 -0.60478 -0.48903 -0.34002 -0.32950 4.35841 0.13200 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 5440
0.82597 -0.21635 -0.47561 -0.32912 -0.22330 -0.41206 -0.56848 -0.46379 -0.57059 2.07553 2.19933 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6188
0.48558 -0.59970 -0.47561 -0.32912 -0.10639 0.22029 1.25058 -0.61732 -0.62180 0.62876 0.51686 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 0.34317 -0.21448 1.00000 5716
0.03172 -0.83928 -0.47561 -0.32912 -0.22330 0.78238 -0.41689 1.73670 -0.62180 -0.55967 -0.50282 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 4997
-1.67025 2.46705 -0.10816 -0.17955 7.37594 -0.41206 -0.61901 -0.56614 -0.46817 -0.50800 -0.60478 -0.48903 -0.34002 4.87540 1.23909 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 1.42784 13.56481 -0.69379 1.00000 6810
-0.84763 -0.31219 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.46817 -0.61134 1.63851 -0.42902 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 7276
-0.45050 -0.83928 -0.41437 -0.32912 -0.22330 -0.41206 -0.61901 -0.51497 1.32416 0.00871 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.07215 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 14427
0.59904 0.31074 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 1.83905 -0.36575 -0.61134 0.61883 1.73131 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.02518 1.00000 5841
-1.01783 0.83784 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.51497 -0.57059 -0.55967 -0.60478 1.73131 1.67296 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 2518
-0.05338 1.17327 -0.47561 -0.32912 -0.22330 -0.41206 1.25058 -0.05440 -0.57059 -0.61134 -0.60478 -0.00896 4.21107 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 4861
-1.55678 -0.83928 0.13681 3.18566 -0.10639 -0.41206 -0.61901 -0.56614 -0.21212 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 5.27342 1.72801 -0.15784 -0.16097 0.15718 -0.11275 -0.69379 1.00000 9360
-1.58515 3.80875 0.38178 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 2.81074 3.26009 3.49193 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 12423
0.62741 -0.79137 -0.35313 -0.32912 -0.22330 1.83630 0.08840 -0.61732 0.09514 1.04212 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.07322 -0.07215 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 14230
-0.30867 -0.36011 -0.47561 -0.32912 -0.22330 -0.41206 -0.36636 -0.61732 -0.62180 0.37040 1.53654 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 14256
-0.22357 3.37749 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 -0.09494 4.07167 4.82372 0.20894 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 530
-0.81926 -0.21635 -0.47561 -0.32912 -0.10639 -0.41206 -0.36636 -0.61732 -0.62180 -0.61134 1.33261 -0.00896 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 0.34317 1.70280 1.00000 13411
-0.98946 -0.02468 -0.47561 -0.32912 -0.22330 -0.27154 -0.56848 -0.61732 -0.62180 -0.61134 0.46588 0.95119 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.98382 1.00000 3775
-0.19521 0.69409 -0.47561 -0.32912 -0.22330 -0.41206 0.08840 1.02026 -0.62180 -0.45633 -0.60478 -0.36901 3.42338 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.21448 1.00000 2045
-1.72698 1.02951 0.93296 0.11958 -0.10639 -0.27154 -0.56848 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 3.49193 1.26069 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 0.25606 1.12455 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13389
1.02454 -0.02468 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 2.23054 2.91311 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3717
0.11682 0.98159 -0.35313 -0.32912 -0.22330 -0.41206 -0.61901 -0.46379 -0.51938 -0.61134 2.35229 2.45142 -0.34002 -0.32950 -0.32058 -0.27843 -0.07215 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 6982
-0.84763 1.12535 0.32054 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.14630 1.23064 -0.48903 -0.34002 -0.06028 3.23199 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 14232
-1.44332 0.98159 -0.47561 -0.32912 -0.22330 -0.41206 -0.51795 -0.51497 -0.46817 -0.55967 -0.60478 -0.42902 1.49792 1.73452 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 3543
-0.13848 -0.64761 -0.47561 -0.32912 -0.22330 1.34447 1.25058 -0.61732 -0.62180 -0.61134 -0.60478 -0.48903 -0.25250 0.02946 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 10093
-0.08174 -0.69553 2.52527 -0.32912 -0.22330 -0.41206 -0.56848 -0.51497 1.93868 0.00871 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 1.71987 4.38195 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7441
-1.35822 1.07743 -0.35313 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 -0.60478 0.35110 2.98578 -0.15002 0.11266 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 2181
0.34375 1.17327 0.81048 -0.32912 -0.22330 -0.27154 0.99793 1.78788 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 4.35841 0.23461 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13906
-1.55678 -0.02468 -0.29188 -0.32912 -0.22330 -0.41206 -0.26530 -0.51497 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 0.56790 0.54590 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 2309
1.19473 -0.74345 -0.29188 -0.32912 -0.22330 2.89022 2.51381 -0.61732 -0.62180 -0.61134 -0.45183 -0.24900 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.03924 0.01071 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 269
0.17355 4.38376 0.32054 -0.25433 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 0.62876 1.33261 0.41111 5.08628 1.28582 3.23199 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 0.04578 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 9715
-0.19521 1.41285 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.56614 -0.51938 -0.61134 0.97572 3.29155 0.71023 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 7807
0.06009 0.11907 0.01433 4.08305 -0.22330 1.55526 0.29052 -0.61732 -0.62180 -0.61134 -0.19691 1.73131 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 4.21852 4.25136 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 11870
-0.45050 -0.64761 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.51938 1.19713 0.36391 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 5291
-1.72698 2.61080 4.17881 0.94219 -0.22330 -0.41206 -0.51795 -0.56614 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 5.86254 0.19931 -0.27843 -0.22148 3.59245 8.38213 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 5759
1.10963 -0.79137 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 1.27613 2.75803 -0.35298 -0.60478 -0.36901 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 298
-0.64907 2.17954 1.11669 -0.25433 0.01052 -0.41206 -0.61901 -0.20792 -0.57059 -0.61134 0.15998 2.27140 -0.34002 -0.32950 2.62545 2.28676 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 0.14506 0.15718 -0.11275 -0.69379 1.00000 2028
0.08845 0.07115 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 1.27295 -0.14630 0.05801 1.43126 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.98382 1.00000 662
-0.05338 1.50869 0.25930 -0.32912 -0.22330 0.64186 -0.31583 -0.61732 -0.62180 1.66217 -0.50282 -0.48903 -0.34002 1.73452 2.79875 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 12805
0.17355 -0.79137 -0.47561 -0.32912 -0.22330 -0.41206 0.39158 -0.46379 0.55602 0.57709 -0.29888 -0.42902 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 4287
-0.56397 1.17327 -0.47561 -0.32912 -0.10639 -0.41206 -0.61901 -0.61732 -0.62180 -0.61134 0.05801 3.89165 0.01006 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 0.15718 -0.11275 -0.69379 1.00000 13039
2.44284 -0.83928 -0.47561 -0.32912 -0.22330 1.83630 1.90746 1.78788 1.01691 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 1473
-0.73416 0.40658 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 -0.40466 0.36391 2.21139 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 8175
-0.93273 0.59825 2.09657 0.56827 -0.22330 -0.41206 -0.61901 -0.61732 -0.46817 -0.61134 -0.60478 3.11153 -0.25250 -0.32950 -0.32058 -0.27843 -0.22148 1.22396 5.65232 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13267
1.56349 -0.83928 -0.47561 -0.32912 -0.22330 3.10101 2.86751 -0.20792 -0.62180 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 5570
0.03172 -0.83928 -0.47561 -0.32912 -0.22330 2.18761 0.64422 -0.61732 -0.46817 -0.50800 -0.55380 -0.42902 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.22348 1.00000 3970
-0.16684 0.45450 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 -0.61732 -0.62180 1.55883 -0.45183 0.95119 1.41040 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 13304
0.03172 -0.83928 -0.47561 -0.32912 -0.22330 -0.41206 1.60428 -0.36144 0.35118 -0.50800 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.70280 1.00000 11431
1.50676 1.55661 1.30042 -0.32912 -0.22330 3.52258 -0.31583 -0.00322 1.93868 -0.61134 -0.60478 -0.48903 -0.34002 -0.32950 4.61836 1.46590 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 -0.69379 1.00000 1482
0.14519 -0.83928 -0.47561 -0.32912 -0.22330 0.07977 -0.51795 1.94140 0.04393 -0.45633 -0.60478 -0.48903 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 1.22348 1.00000 14546
0.14519 0.35866 -0.47561 -0.32912 -0.22330 -0.41206 -0.61901 1.73670 -0.62180 -0.61134 -0.45183 2.45142 -0.34002 -0.32950 -0.32058 -0.27843 -0.22148 -0.19714 -0.17127 -0.17371 -0.17692 -0.16450 -0.15784 -0.16097 -0.16049 -0.11275 0.26484 1.00000 4067
