Longitude Latitude HousingMedianAge TotalRooms TotalBedrooms Population Households MedianIncome Y outlier number
-1.12818 0.73886 -1.16323 0.03586 -0.41995 -0.14701 -0.32575 2.05452 1.56547 1.00000 9968
0.92324 -0.94661 -0.20973 -0.27630 -0.17780 -0.71304 -0.12958 -0.68543 -1.09587 1.00000 8404
0.70862 -0.70783 1.14106 -0.37852 -0.26327 -0.60355 -0.18450 -0.00935 1.24049 1.00000 13301
-1.15813 1.93274 -1.08377 3.49714 3.13861 2.79533 3.67875 -0.42146 -0.55684 1.00000 2462
-1.18808 0.88400 0.34648 0.62260 0.53676 1.14402 0.68911 0.71594 -0.08628 1.00000 6297
0.27937 -0.13196 0.82323 -0.93408 -0.92323 -0.93557 -0.96134 -1.03074 -1.29086 1.00000 8795
-0.78877 1.57692 -1.08377 0.69181 0.36346 0.39430 0.47201 0.25510 0.11911 1.00000 785
0.78848 -0.77806 -0.84539 0.66110 -0.12795 0.05698 -0.04588 3.64924 2.54041 1.00000 13270
-2.29116 2.41965 1.85618 -0.42757 -0.08997 -0.41811 -0.16881 -1.43810 -1.15047 1.00000 17118
-0.80874 1.41773 -0.20973 -0.32030 -0.59799 -0.57970 -0.58992 1.18321 -0.23967 1.00000 12050
-1.33782 1.94678 -1.00431 -0.23321 -0.29888 -0.28388 -0.34144 -0.43361 -1.16693 1.00000 7125
-1.44264 2.28856 -1.24268 -0.25246 -0.51253 -0.30772 -0.43560 0.70757 -0.52305 1.00000 1275
-1.15813 0.77632 0.58485 0.14817 -0.02112 -0.26534 0.05352 0.20567 0.53681 1.00000 19490
-1.18808 1.41305 -0.76594 -0.62834 -0.73568 -0.59207 -0.73640 -0.27554 -1.18773 1.00000 14030
1.23271 -1.37266 -0.05081 -0.91804 -0.95171 -0.79517 -0.86195 -0.14026 -0.96415 1.00000 19881
-1.81698 1.67055 -0.92485 0.23343 0.36821 0.11879 0.38570 -0.83066 -0.49878 1.00000 11925
-2.25622 2.45711 -0.20973 0.02165 0.04060 -0.06400 0.06921 -0.75723 -1.08114 1.00000 17750
0.71361 -0.45969 -0.68648 -0.63201 -0.79978 -0.77221 -0.82010 0.41501 0.34962 1.00000 12010
-1.42267 2.34006 -0.44810 -0.17775 -0.11608 -0.25916 -0.14527 -1.17265 -1.09587 1.00000 14887
-1.36777 1.11341 -0.84539 0.68173 0.79789 0.41461 0.71265 -0.31307 -0.10274 1.00000 16120
1.30757 -0.86233 -0.68648 -0.10853 0.01923 0.26538 0.11106 -1.04548 -1.11927 1.00000 19094
0.60879 -0.77806 -0.20973 0.54834 1.27268 0.80757 1.05791 -0.63022 -0.54991 1.00000 676
0.83839 -0.81552 -0.92485 -0.44223 -0.82115 -0.66006 -0.76778 4.86375 2.25962 1.00000 18900
1.28262 -1.33989 0.10810 -0.38219 -0.32499 -0.57352 -0.29698 -0.55700 -0.28906 1.00000 628
-0.85366 1.07128 0.10810 -0.72185 -0.73094 -0.50729 -0.79656 -0.75244 -1.25879 1.00000 16349
-1.29290 0.85123 1.85618 -0.68793 -0.75705 -0.86935 -0.78348 1.93240 2.47107 1.00000 1685
0.60380 -0.85297 0.42594 -0.19471 -0.08522 -0.27593 -0.03018 0.43791 1.29942 1.00000 12009
2.48053 -0.95129 -0.60702 -0.29693 -0.13033 -0.21500 -0.16358 -1.18207 -1.25533 1.00000 12677
-0.63903 0.99168 -0.20973 -1.19536 -1.26745 -1.25082 -1.29352 -1.18207 -1.05601 1.00000 18923
0.59881 -0.72188 -0.36864 -0.91942 -0.86863 -1.03183 -0.92211 0.86943 1.67380 1.00000 3546
1.07797 -0.79679 0.50539 -0.84470 -0.92085 -0.66801 -0.97180 0.07629 -1.01874 1.00000 18109
0.60380 -0.82488 -0.52756 -0.23917 0.00736 -0.11080 0.10060 -0.23680 0.72053 1.00000 6551
0.73357 -0.78742 -0.13027 -0.44453 -0.41045 -0.38013 -0.38067 0.36780 -0.02215 1.00000 4863
0.61378 -0.67038 0.98214 0.10279 0.34209 0.07994 0.31769 -0.43562 0.48568 1.00000 1046
-0.68396 0.96827 -0.28919 -0.74752 -0.89949 -0.91438 -0.94303 0.27863 -0.28386 1.00000 16948
0.67368 -0.77338 0.42594 -0.16170 0.64358 1.41865 0.86959 -0.75376 -0.27606 1.00000 8946
1.17281 -1.31648 -0.52756 0.50525 0.61035 0.04461 0.59756 -0.03915 0.83406 1.00000 17480
2.48053 -0.94193 -1.00431 0.50663 0.62459 0.89058 0.84866 -0.62690 -1.04301 1.00000 18315
2.02632 -1.17602 -0.60702 -0.73881 -0.75942 -0.47285 -0.69978 -0.93152 -1.38792 1.00000 9679
0.50897 -0.64229 -0.60702 0.63360 -0.00451 0.07287 0.07706 2.28044 2.06724 1.00000 1683
-1.23300 0.62650 1.85618 -0.33681 -0.48167 -0.41546 -0.51930 -0.02357 0.40075 1.00000 13579
0.63874 -0.76402 0.98214 -0.37989 -0.10659 0.26979 -0.07465 -1.38752 -0.82463 1.00000 20221
-1.42267 0.97764 1.06160 0.72574 1.39375 1.87518 1.29070 -1.38541 0.05151 1.00000 14782
0.95319 -0.72188 -0.68648 -0.07965 -0.09946 -0.27240 -0.10865 -0.33613 -0.38439 1.00000 19211
-0.32957 1.09937 -1.16323 -0.31251 -0.40333 -0.44901 -0.48007 -0.37813 -0.98408 1.00000 4084
0.52394 -0.74061 1.29997 -0.37669 -0.50541 -0.63269 -0.49315 0.50234 2.54041 1.00000 20310
-0.84368 1.16959 -0.28919 -0.03977 0.32547 0.55414 0.38831 -0.93862 -1.07247 1.00000 19799
0.73857 -0.73124 1.29997 -0.87541 -0.93035 -0.75720 -0.88810 -0.44004 -0.20500 1.00000 6308
0.80844 -0.69847 0.34648 -0.31755 -0.23241 0.08877 -0.38329 -0.43830 -0.60104 1.00000 4453
1.16782 -1.12920 -0.84539 -0.13832 0.08333 -0.40927 0.15029 -1.08574 -0.95202 1.00000 3328
-1.37276 1.13682 -1.95781 2.45844 2.54750 1.91669 2.34479 0.64546 -0.28300 1.00000 5695
0.76352 -0.73124 1.85618 -1.12707 -1.13688 -1.02123 -1.11043 -0.79460 -0.65477 1.00000 16253
-1.20804 1.00105 -1.16323 2.55653 1.96113 1.64029 2.05707 0.68683 0.76213 1.00000 20294
-1.24797 0.80909 -0.60702 0.27881 -0.26564 -0.23620 -0.22112 1.91040 2.54041 1.00000 14678
0.67867 -0.74529 1.45889 -0.60084 -0.34398 0.11614 -0.38591 -0.56358 -0.50658 1.00000 18368
0.27437 -0.14133 0.50539 -0.26713 -0.29888 -0.20529 -0.29436 -0.58990 -1.22240 1.00000 9612
-0.83869 1.41773 -0.20973 0.47408 0.04297 0.16824 0.13198 0.60498 -0.32286 1.00000 18476
-1.23799 1.37092 -0.68648 -0.74752 -0.87812 -0.85522 -0.89595 0.95186 0.15724 1.00000 7278
-1.44763 0.99637 1.85618 0.13992 0.58186 0.10555 0.59233 -0.46362 1.73013 1.00000 7326
0.89330 -0.73592 -0.28919 -0.42344 -0.11133 0.33691 -0.05634 -0.86582 -0.79776 1.00000 18100
0.77850 -0.71720 0.50539 -0.23642 -0.29888 -0.04457 -0.24728 -0.21569 -0.35146 1.00000 5782
0.68865 -0.75465 1.29997 -0.50458 -0.25140 0.34838 -0.21066 -1.10043 -0.55511 1.00000 952
-1.33782 1.01041 1.77672 -1.12798 -1.17487 -1.05744 -1.16274 -0.93204 -1.14267 1.00000 6846
0.61877 -0.72188 0.58485 -0.95104 -0.84963 -0.95853 -0.97442 -1.28077 -0.36272 1.00000 5998
-0.84368 1.40837 0.90268 -0.70489 -0.86150 -0.89230 -0.88810 0.50892 0.09138 1.00000 4496
0.76352 -0.70783 1.22052 -0.28822 -0.59325 -0.44548 -0.50361 1.43608 2.54041 1.00000 6087
0.76851 -0.68911 0.58485 -0.56600 -0.75942 -0.66978 -0.71809 1.73222 2.40781 1.00000 4027
-1.21803 1.27728 -0.05081 -0.30655 -0.52915 -0.61061 -0.54546 0.57250 -0.52565 1.00000 17484
-1.34281 1.02914 1.85618 -0.44911 -0.27988 -0.62474 -0.30744 -0.62843 -0.21280 1.00000 5726
0.84338 -0.70783 0.42594 -0.79015 -0.88524 -0.79782 -0.91426 0.09003 -0.25007 1.00000 11245
0.19950 -0.62824 -0.05081 -0.87312 -0.90898 -1.00710 -0.88287 -0.30476 0.15724 1.00000 11811
1.16782 -1.13388 -0.60702 -0.32168 -0.36060 -0.49846 -0.31005 -0.13295 0.06018 1.00000 588
0.85836 -0.86702 -0.44810 0.25268 0.78840 0.48702 0.92190 -0.25096 0.04545 1.00000 20354
0.83340 -0.83424 0.26702 -0.47249 -0.53152 -0.38808 -0.50622 -0.28065 -0.17900 1.00000 19815
-1.13317 0.80441 -0.68648 0.33886 0.78127 2.81210 0.94282 -0.62179 -0.21367 1.00000 8389
0.65871 -0.79679 1.06160 -0.83278 -0.72381 -0.46491 -0.71024 -1.44021 -1.05254 1.00000 6789
-0.93851 1.39901 0.66431 -0.50503 -0.52915 -0.24591 -0.46437 -0.68764 -1.27439 1.00000 7816
0.61877 -0.78274 -0.36864 1.77728 1.78546 1.06896 2.01784 0.17856 -0.14781 1.00000 1522
0.00984 0.41113 1.37943 -1.18299 -1.25083 -1.23581 -1.29352 0.13387 -1.20766 1.00000 13691
0.64872 -0.68911 1.53835 -0.61184 -0.67634 -0.69627 -0.62654 0.24904 0.39729 1.00000 4157
-1.39771 2.30261 -0.20973 -0.55041 -0.72144 -0.77839 -0.69978 -0.63174 -0.60797 1.00000 751
-0.82870 1.00573 -0.68648 -1.08306 -1.16062 -1.12720 -1.17843 0.50123 -0.42079 1.00000 1080
-1.16811 0.62650 -0.76594 1.04706 1.31541 0.33691 1.10499 -0.18922 0.21703 1.00000 13565
0.81843 -0.80615 -0.36864 -0.42986 -0.57188 -0.66183 -0.59254 0.70062 1.36702 1.00000 1963
-1.12319 1.27728 -0.20973 -0.30334 -0.41283 -0.37395 -0.35975 -0.29849 0.02725 1.00000 6029
-0.63404 -0.14601 -0.92485 0.71565 0.62697 0.20356 0.60802 -0.18143 -0.19894 1.00000 13936
-1.36777 2.46179 -0.84539 -0.86258 -0.89474 -1.04066 -1.02673 -0.84872 -1.10974 1.00000 5537
-0.72888 1.64246 -1.48106 0.23022 -0.03299 -0.13288 0.02998 0.10887 -0.36706 1.00000 19479
1.10293 -0.82020 -1.48106 1.35877 0.73617 1.01332 0.75450 0.61267 0.29156 1.00000 19445
1.12290 -0.75933 -0.44810 0.17659 -0.02587 0.13645 0.08752 0.28194 -0.66690 1.00000 7837
1.92151 -1.34925 -1.00431 -1.04868 -1.04192 -1.15016 -1.16536 -0.93531 -1.03434 1.00000 772
0.93323 -0.92788 -1.00431 0.34482 -0.10896 -0.15584 -0.09557 1.21890 1.28902 1.00000 6885
0.59382 -0.83424 -0.05081 0.82246 0.92609 0.62301 1.00821 0.56203 1.48401 1.00000 1378
0.61378 -0.80147 -1.79889 -0.72827 -0.63360 -0.60531 -0.65793 -0.23459 -0.11314 1.00000 9460
-1.17810 0.86996 -1.87835 -0.68105 -0.53865 -0.68655 -0.66578 -0.15753 0.80719 1.00000 5274
-0.14490 0.55627 -1.32214 -0.52612 -0.67634 -0.66271 -0.72332 0.46928 -1.01874 1.00000 2650
0.17954 -0.67974 -1.24268 1.58934 1.85430 1.37802 1.86352 0.05323 0.07231 1.00000 3104
0.60380 -0.74529 1.53835 -0.39731 -0.25852 -0.38190 -0.24728 -0.81550 -0.58458 1.00000 12113
0.80345 -0.85765 0.50539 -0.52383 -0.64310 -0.54262 -0.59515 0.72289 0.09658 1.00000 8405
0.70363 -0.73124 0.98214 -1.09498 -1.14638 -0.44195 -1.17582 -0.15463 -0.61664 1.00000 2240
-1.28291 1.13214 -0.13027 0.53092 0.55575 0.29187 0.58710 -0.30613 -0.48752 1.00000 16404
-1.41768 1.01509 1.85618 -0.08515 0.48216 -0.00925 0.43016 -0.55152 1.45715 1.00000 18370
0.66370 -0.80615 0.90268 -0.76265 -0.70720 -0.58677 -0.71809 -1.26429 -1.02828 1.00000 16023
1.33752 -0.89043 -1.08377 -0.24834 -0.52678 -0.43135 -0.58208 0.78516 -0.04815 1.00000 3892
-1.23799 0.95891 -0.44810 2.23795 1.75934 2.12067 2.07800 0.68399 0.08618 1.00000 9632
-1.03834 0.48136 1.06160 0.74499 0.71718 0.51881 0.78850 -0.17995 0.12257 1.00000 1192
-1.45761 1.00573 1.06160 0.03999 0.09757 -0.00572 0.05090 -0.11989 1.05331 1.00000 12558
0.27937 -0.14601 -0.44810 1.02415 1.01392 1.14048 1.12068 -0.67096 -1.18600 1.00000 11194
0.56886 -0.66570 -0.20973 0.10600 0.31598 0.46760 0.36739 0.13387 0.17024 1.00000 13832
-2.34606 2.36815 0.58485 -0.13145 -0.02350 -0.20441 -0.09034 -0.71207 -1.10800 1.00000 3146
-0.54420 2.24174 0.50539 -0.54354 -0.50541 -0.62562 -0.52976 -0.71760 -1.21720 1.00000 16342
0.83340 -0.90915 -1.24268 3.35138 2.69943 2.33614 2.83129 0.81659 0.95105 1.00000 15189
1.05801 -0.79211 -1.32214 0.41403 0.78602 0.49585 0.94021 -0.93083 -0.89395 1.00000 3996
-1.55744 1.26791 -1.08377 0.20867 0.37770 0.15588 0.47724 0.07181 -0.61837 1.00000 7107
-0.13990 0.53286 -1.56052 -0.68472 -0.53152 -0.71128 -0.56638 -0.96120 -1.08807 1.00000 2413
-1.13817 0.74355 -0.60702 1.63518 0.61747 0.94356 0.78589 2.02625 1.35055 1.00000 6699
-1.17310 0.86059 -0.20973 -0.28409 -0.51253 -0.28300 -0.37283 1.16705 0.34702 1.00000 3770
-1.36777 0.90741 1.06160 0.23893 0.32785 0.15676 0.33862 -0.06762 0.74306 1.00000 11111
0.56387 -0.64697 0.34648 -0.69435 -0.72856 -0.34216 -0.68932 0.53961 -0.28733 1.00000 20320
0.89330 -0.91384 -1.16323 -0.40602 -0.47930 -0.50641 -0.52192 0.42564 0.25950 1.00000 18720
-0.95848 1.38028 1.85618 -0.94738 -0.31549 -0.80930 -0.34667 -1.55338 -0.60104 1.00000 5439
-1.25796 0.94018 0.58485 -0.34414 -0.54814 -0.50553 -0.59777 0.12814 -0.29253 1.00000 15538
-1.04832 0.60777 -0.52756 -0.94738 -0.96358 -0.78016 -0.97965 -0.88598 -0.16774 1.00000 17086
-1.44264 1.00573 1.85618 -0.26805 0.03348 -0.02250 0.02736 -0.33218 1.45715 1.00000 14057
-1.34780 1.05723 1.85618 -0.30151 -0.58138 -0.62032 -0.59515 0.80443 1.11570 1.00000 18152
0.20450 0.31750 -1.71943 0.14221 0.29936 0.16118 0.32031 -1.15159 -1.09761 1.00000 17229
-0.08500 0.57032 -2.03726 3.57049 3.75822 2.65492 3.34395 0.01712 -0.57244 1.00000 3929
0.77850 -0.78742 0.50539 -0.40373 -0.51253 -0.57529 -0.54807 0.63978 0.77859 1.00000 14899
-1.14316 0.82782 -0.60702 -0.57288 -0.65972 -0.42340 -0.63439 1.39592 0.44755 1.00000 16213
-1.35778 1.09937 -0.13027 -0.23046 -0.45318 -0.50818 -0.39114 0.64951 0.02551 1.00000 5034
-1.56243 1.31473 1.06160 -0.88320 -0.84489 -0.77574 -0.85671 -0.88404 -0.36272 1.00000 515
0.79347 -0.81552 -0.84539 0.13900 -0.23953 -0.13023 -0.16881 1.72222 1.61920 1.00000 16945
0.75354 -0.71720 1.14106 -0.36798 -0.43419 -0.56469 -0.43299 -0.15506 0.43195 1.00000 15482
-0.89858 1.39432 1.06160 -0.77502 -0.81877 -0.85257 -0.80179 -0.05989 -0.69117 1.00000 16285
-0.09498 0.54691 0.02865 0.39340 0.29461 0.31395 0.30461 -0.67449 -1.17820 1.00000 6288
-0.85865 1.16959 -0.68648 0.24397 -0.05673 -0.03133 -0.02495 0.59445 -0.45112 1.00000 15762
0.50397 -0.56738 -2.11672 -0.76540 -0.63598 -1.05302 -0.86456 -1.00221 2.10710 1.00000 13157
0.64872 -0.85765 0.74377 -0.54537 -0.50066 -0.39338 -0.47222 -0.27407 -0.25267 1.00000 4846
0.63874 -0.89043 -0.60702 -0.06590 0.41094 0.24154 0.45109 -0.91193 0.30716 1.00000 9718
-1.23300 1.10405 0.26702 -0.51879 -0.61461 -0.59736 -0.60823 -0.35303 -0.62704 1.00000 13235
-1.15813 0.85123 -1.08377 -0.09524 -0.05911 0.23094 0.05090 0.46286 0.41202 1.00000 7740
-1.03335 0.71077 -1.24268 0.98289 0.61747 1.20936 0.69172 1.20947 0.70407 1.00000 18046
-1.39771 0.91677 1.85618 -0.16674 -0.32024 -0.40839 -0.32313 0.97581 2.54040 1.00000 8532
0.69364 -0.86702 -0.92485 -0.55775 -0.24190 -0.11080 -0.36498 -0.94420 -0.92602 1.00000 7077
0.00984 0.49541 -0.60702 -0.49724 -0.27276 0.08259 -0.24466 -1.13565 -1.30819 1.00000 11367
-1.37775 1.10873 0.50539 0.52405 0.41094 0.94268 0.46940 -0.46983 -0.84802 1.00000 18293
0.27437 -0.09451 0.82323 -0.27630 -0.39858 -0.41457 -0.31528 -0.36692 -1.17993 1.00000 20549
0.87832 -0.89043 -0.92485 -0.72093 -0.82827 -0.93822 -0.82794 -0.89420 0.47182 1.00000 5764
-0.41443 -0.36606 -0.20973 -0.11540 -0.36297 -0.09049 -0.26036 0.49892 -0.42425 1.00000 5008
-0.84867 1.16959 0.90268 -0.10715 -0.06860 -0.20176 -0.03541 -0.89146 -0.94162 1.00000 2666
0.74356 -0.69379 -0.05081 -1.09910 -1.13926 -1.13338 -1.22552 -1.77430 2.54041 1.00000 20205
-1.02836 0.48604 0.42594 -0.06865 0.05247 0.89853 0.15029 -0.70765 -0.66257 1.00000 2219
-1.15314 0.79036 0.10810 -0.63888 -0.47455 0.01106 -0.45653 -0.63690 -0.32546 1.00000 12273
0.71860 -0.78274 0.74377 -0.73148 -0.79741 -0.76691 -0.71024 0.06808 0.41462 1.00000 15751
-0.95848 1.33814 -0.20973 -0.49449 -0.56239 -0.38808 -0.52192 -0.63659 -1.11927 1.00000 5423
0.75853 -0.82488 -0.84539 1.05073 0.55812 1.34800 0.66557 1.06056 0.92678 1.00000 12929
1.14286 -0.57206 -1.16323 -0.24329 -0.33686 -0.41104 -0.27082 -0.46178 -0.76830 1.00000 6890
-1.19307 0.80909 0.34648 -0.02510 0.20203 0.15235 0.33600 -0.18464 0.47268 1.00000 17045
-1.03335 0.54691 -0.84539 1.50316 1.09701 1.36831 1.24362 0.37401 0.41895 1.00000 8863
-0.92853 1.37092 0.98214 -0.70168 -0.73806 -0.86758 -0.75732 -0.36213 -0.65130 1.00000 17601
-1.42766 1.01041 -0.28919 -0.45782 -0.34161 -0.68567 -0.31528 0.59703 2.19376 1.00000 7890
-1.10822 0.65459 -0.84539 -0.77594 -0.77129 -0.77839 -0.83841 0.03333 0.18844 1.00000 5866
0.50897 -0.68442 0.58485 -0.23321 -0.57188 -0.58677 -0.58992 2.08895 2.54041 1.00000 9350
-1.22801 0.81845 -0.60702 0.01432 0.61747 0.00664 0.59495 0.00133 0.39469 1.00000 15906
0.72359 -0.73592 0.50539 -0.41565 -0.23715 -0.10374 -0.22897 -0.70459 -0.08368 1.00000 2469
0.53392 -0.75465 0.50539 0.12754 0.94033 -0.08078 0.96898 -0.46178 1.24049 1.00000 12812
-0.20978 1.54883 -0.36864 -0.65080 -0.59087 -0.88701 -0.82271 -0.37277 -0.89482 1.00000 6000
0.54890 -0.76402 0.66431 -0.02281 0.53913 0.33161 0.62110 -0.66664 0.85746 1.00000 19749
0.65871 -0.72188 1.14106 -0.33589 0.23052 0.43581 0.29677 -0.65117 -0.28213 1.00000 9139
0.73857 -0.80147 0.58485 -0.11678 -0.28226 0.21504 -0.14527 0.43528 -0.30986 1.00000 346
-1.22302 1.01509 -1.40160 1.63380 0.87623 0.75989 1.03698 1.99030 1.32109 1.00000 20196
0.87832 -0.81552 -1.24268 0.28248 0.10707 0.10643 0.15029 1.02835 0.78899 1.00000 7715
0.78349 -0.87638 -0.20973 -0.34827 -0.19680 0.06492 -0.16619 -0.49778 -0.26740 1.00000 13098
-0.70891 0.95891 -0.05081 0.29027 0.25900 0.14970 0.30723 -0.86172 -0.81596 1.00000 10363
0.10966 0.36900 -0.84539 -0.69710 -0.81877 0.27951 -0.84625 -0.56521 -0.71977 1.00000 1413
1.21274 -1.32116 0.42594 -0.40694 -0.57900 -0.55233 -0.53761 0.32526 -0.24053 1.00000 1007
0.82841 -0.72656 0.50539 -0.54675 -0.64547 -0.49846 -0.62131 -0.15327 -0.17294 1.00000 12241
0.94820 -0.97470 -1.79889 0.23893 0.43468 0.23800 0.55048 -0.05778 0.13384 1.00000 16083
-1.28291 1.14150 0.18756 0.35077 0.18541 0.28657 0.26800 0.42396 -0.55251 1.00000 6741
-1.15314 1.10873 -0.52756 -0.87770 -0.99919 -0.93469 -0.96919 0.75753 -0.47625 1.00000 16696
-1.38773 1.24919 -0.84539 0.50388 0.04535 0.06934 0.05613 0.92628 0.31409 1.00000 7033
-1.21803 0.82314 0.58485 -0.30243 -0.41995 -0.06842 -0.33621 0.93381 0.39642 1.00000 12153
0.68366 -0.78274 1.14106 -0.64301 -0.55052 -0.20794 -0.56900 -0.54405 -0.39479 1.00000 3622
-0.84368 1.16023 -1.95781 -0.26484 -0.40808 -0.43488 -0.48007 0.19693 -0.48492 1.00000 15741
0.69864 -0.85765 -0.20973 -0.47982 -0.37484 -0.47904 -0.34929 -0.17864 -0.16774 1.00000 1241
-1.28790 0.86059 0.74377 -0.49312 -0.56239 -0.08343 -0.48007 -0.43088 -0.47972 1.00000 2342
-0.81373 1.27728 -1.16323 -0.00081 -0.17780 -0.02073 -0.17666 0.01002 -0.27000 1.00000 18107
1.14286 -1.13856 -0.68648 1.00810 0.75041 1.37538 0.87482 0.24852 -0.47452 1.00000 17303
-1.17310 0.98700 -1.63997 -1.00101 -1.15587 -1.13514 -1.19413 4.59045 1.95458 1.00000 3162
0.97316 -0.72656 -0.52756 -0.00448 0.22102 0.22299 0.15029 -0.39250 -0.82376 1.00000 20348
1.14286 -1.30711 -0.60702 -0.08286 0.28986 -0.36247 0.25492 -0.05847 1.51174 1.00000 2912
-0.94350 1.82974 -1.16323 1.33539 1.09701 0.35015 1.09714 -0.48136 -0.55944 1.00000 11938
0.95818 -0.74529 -1.08377 0.34711 0.27325 0.54177 0.29154 0.03312 -0.48405 1.00000 737
0.10966 -0.02428 -1.24268 -0.44865 -0.41757 -0.21147 -0.32313 -1.41089 -1.24493 1.00000 5949
0.30931 -0.12260 0.42594 -0.44178 -0.42470 -0.32362 -0.39375 -0.90109 -1.26139 1.00000 11391
0.72359 -0.84829 1.06160 -0.52383 -0.61936 -0.66624 -0.60823 -0.31123 0.15291 1.00000 5438
1.12789 -1.24157 -0.92485 0.07024 0.26138 -0.50906 -0.40422 0.12135 0.32796 1.00000 3781
0.66370 -0.73592 0.34648 -1.02943 -0.80453 -0.87464 -0.80179 -1.40689 1.24049 1.00000 2480
0.14959 -0.68442 -1.08377 4.01879 3.78195 1.67915 2.83914 0.26247 1.87572 1.00000 19937
0.87832 -0.92320 -0.68648 0.09866 -0.11371 -0.20617 -0.09557 1.05514 0.58361 1.00000 11185
-0.85366 1.35687 -0.84539 -1.10552 -1.18674 -1.17488 -1.19936 -0.40345 -0.36272 1.00000 10045
0.78349 -0.85297 -0.92485 -0.50687 -0.31787 -0.47904 -0.40683 -0.51963 -0.08974 1.00000 16066
0.62876 -0.79211 0.98214 -0.58800 -0.59799 -0.59560 -0.65270 -0.59511 -0.65130 1.00000 966
-0.92853 1.37092 1.37943 -0.60496 -0.69770 -0.85963 -0.66578 -0.40893 -0.59844 1.00000 12829
0.56886 -0.62356 0.34648 -0.08836 -0.09472 0.15500 -0.04065 0.07981 -0.52738 1.00000 9405
1.08297 -0.72656 -0.60702 0.45208 0.30648 0.95151 0.57664 -0.00925 -0.87922 1.00000 7410
-0.69394 0.86527 0.26702 -0.63247 -0.77367 -0.65653 -0.68932 -0.46651 -0.61491 1.00000 10212
0.80345 -0.82488 -0.13027 -0.80024 -0.59087 -0.89142 -0.78348 -0.38408 -0.34106 1.00000 14556
-1.15314 0.78568 -0.05081 0.20592 0.03348 -0.13111 0.03259 0.37311 0.48482 1.00000 1890
-2.25622 2.25111 0.74377 -0.19058 -0.26564 -0.33951 -0.25774 -0.77692 -1.18167 1.00000 11331
0.63375 -0.77338 1.53835 -0.29234 -0.30362 -0.22030 -0.30744 -0.43435 -0.90522 1.00000 17853
-1.13317 0.75291 -0.84539 0.43008 -0.08047 0.33337 0.09537 1.53330 0.58274 1.00000 5382
0.64373 -0.88574 1.22052 -0.35881 0.04297 0.58681 0.10321 -1.05922 0.35742 1.00000 16139
0.89330 -0.85297 -0.44810 -0.29784 -0.61699 -0.52937 -0.62654 2.05526 1.50048 1.00000 776
-0.97345 1.34751 -0.44810 1.94367 2.17953 1.33917 2.31863 -0.40761 -0.43292 1.00000 20234
0.77850 -0.68911 1.45889 -0.40831 -0.63598 -0.59383 -0.58731 0.87449 0.96751 1.00000 8493
0.59881 -0.79679 -1.48106 -1.11698 -1.17961 -1.20491 -1.16013 -0.51315 0.33749 1.00000 9240
0.93323 -0.76402 -1.08377 1.04019 0.41094 1.13519 0.68649 0.96402 -0.11921 1.00000 11393
0.80844 -0.74061 0.42594 -0.55362 -0.73806 -0.47285 -0.65531 1.05356 -0.01782 1.00000 14157
-1.25297 1.05723 0.82323 0.17521 -0.08759 -0.17880 -0.02757 1.27474 0.66767 1.00000 10679
-0.03509 -0.56270 0.26702 -0.35010 -0.52203 -0.59736 -0.53238 0.39706 2.54041 1.00000 866
-0.95848 1.08064 0.18756 -0.35560 -0.34161 0.37311 -0.54023 -0.83250 -0.38439 1.00000 2990
0.94820 -0.71720 -0.76594 0.15275 0.15930 -0.08784 0.19214 0.24904 -0.44332 1.00000 2028
-1.32784 2.02169 -0.60702 -0.25155 -0.37010 -0.47462 -0.36237 -0.87572 -1.04388 1.00000 16571
0.67867 -0.79211 0.42594 -0.79932 -0.52203 0.01547 -0.41468 -0.88451 -0.38439 1.00000 7452
0.75853 -0.89043 -0.28919 -0.07507 -0.20867 -0.10992 -0.08511 0.63125 0.51341 1.00000 9211
1.04304 -0.72656 -0.92485 -0.36752 -0.35110 -0.15231 -0.37283 -0.40419 -0.87056 1.00000 2412
0.77850 -0.85765 -1.00431 0.63497 0.38720 0.05521 0.39355 0.76289 0.10958 1.00000 16607
1.18778 -1.33052 0.50539 -0.38860 -0.37959 -0.57264 -0.32836 -0.26286 0.27336 1.00000 12644
-0.83869 1.13214 -0.28919 -0.30655 -0.41757 -0.34481 -0.36237 -0.15642 -0.86709 1.00000 18344
0.13961 -0.64229 0.26702 0.30219 0.53676 -0.07195 0.26276 -0.14211 1.63480 1.00000 19069
-1.15813 0.45327 -0.76594 -0.90750 -0.80216 -1.03977 -0.85410 -1.37125 2.54040 1.00000 11738
-0.21977 1.53478 -0.92485 0.04411 0.16879 -0.37130 -0.00141 -0.99252 -1.04128 1.00000 8245
-1.33782 1.04787 1.85618 -0.92904 -0.71669 -0.06753 -0.65270 -1.42178 2.54041 1.00000 8385
0.56387 -0.64229 0.42594 -1.05922 -1.13451 -0.87641 -1.08950 0.86417 -0.28213 1.00000 8210
-1.19806 0.84655 -0.92485 -1.14998 -1.21048 -1.06538 -1.24906 0.34069 -0.81769 1.00000 8666
0.68865 -0.75465 0.42594 -0.53070 -0.40096 0.27333 -0.39637 -1.04390 -0.60797 1.00000 6907
0.25441 -0.59547 1.85618 -0.56233 -0.42470 -0.39250 -0.51145 -0.56616 -0.06548 1.00000 9076
0.67867 -0.82020 0.74377 -0.78236 -0.88287 -0.65300 -0.82794 -0.22222 -0.75790 1.00000 6352
