Sex Length Diameter Height Whole_weight Shucked_weight Viscera_weight Shell_weight Y outlier number
1.26194 0.79954 0.77719 0.72889 0.77347 0.54580 1.13052 0.65502 1.57154 1.00000 929
-1.15435 1.54905 1.68419 1.80488 2.40707 2.83925 2.43525 1.89077 0.33077 1.00000 2958
-1.15435 0.54971 0.62602 0.13112 0.19325 0.42865 -0.06928 0.10898 -0.28962 1.00000 3140
-1.15435 -0.74112 -0.73448 -0.70576 -0.79588 -0.68428 -0.99537 -0.77113 -0.91001 1.00000 528
0.05380 0.67462 0.97874 0.96800 1.23439 1.66324 0.76100 1.38066 0.33077 1.00000 1608
-1.15435 -0.49128 -0.48254 -0.70576 -0.67963 -0.41844 -0.87220 -0.84657 -0.91001 1.00000 2037
1.26194 0.42479 0.17252 -0.10799 -0.06576 0.02087 0.14057 0.00122 0.02057 1.00000 3477
-1.15435 -0.65784 -0.63370 0.01156 -0.71940 -0.69330 -0.72165 -0.93638 1.57154 1.00000 2541
1.26194 -1.28243 -1.28876 -1.06442 -1.10587 -0.94111 -1.01818 -1.14473 -0.91001 1.00000 3241
0.05380 0.46643 0.42446 1.32666 -0.00457 0.19885 -0.06928 -0.09937 -0.28962 1.00000 2801
1.26194 -0.40800 -0.48254 -0.70576 -0.76834 -0.75863 -0.74446 -0.78191 -0.59982 1.00000 3428
1.26194 0.50807 0.52524 0.01156 -0.13306 -0.15035 -0.25176 0.18802 -0.28962 1.00000 2940
0.05380 0.63298 0.57563 0.25067 0.55831 0.83868 0.74275 0.08025 -0.59982 1.00000 2266
0.05380 0.88282 0.72680 0.84844 1.09877 0.64042 1.12140 1.98417 2.19193 1.00000 228
0.05380 -0.36636 -0.23059 -0.10799 -0.59703 -0.76539 -0.35213 -0.47297 1.26135 1.00000 1398
-1.15435 0.96610 0.97874 0.60933 1.25376 1.14957 1.12140 1.08609 2.50213 1.00000 205
0.05380 -1.03259 -0.73448 -0.58621 -0.80607 -0.67077 -0.54829 -0.85376 0.02057 1.00000 1837
-1.15435 0.42479 0.32369 1.08755 0.40026 0.66745 0.40060 0.06947 0.02057 1.00000 4003
-1.15435 -0.19980 0.07174 0.60933 -0.28602 -0.49729 -0.38862 0.08025 0.95115 1.00000 2046
0.05380 0.88282 0.92835 0.37023 0.35947 0.03439 0.16794 0.87056 1.88174 1.00000 1161
-1.15435 1.21594 1.02913 1.44621 1.56172 1.40190 1.86044 1.52076 0.02057 1.00000 3380
-1.15435 0.63298 0.87797 0.84844 0.96212 1.17210 0.94348 0.64424 0.33077 1.00000 3100
1.26194 -0.19980 -0.33137 -0.46665 -0.58479 -0.65049 -0.58935 -0.49452 -0.28962 1.00000 1092
-1.15435 0.88282 1.02913 0.84844 1.04574 1.34332 0.74275 0.97832 0.02057 1.00000 672
-1.15435 0.50807 -0.02904 0.25067 0.87239 0.34078 0.19531 0.61909 1.57154 1.00000 3436
0.05380 0.29987 0.27330 0.25067 0.08720 0.52327 0.02652 -0.39753 -0.28962 1.00000 2526
1.26194 -1.74046 -1.74226 -2.02086 -1.38222 -1.32636 -1.40139 -1.43571 -1.22021 1.00000 2732
0.05380 0.59135 0.87797 1.08755 0.93051 0.25517 0.39604 1.76863 0.95115 1.00000 1192
0.05380 0.84118 0.37408 0.48978 0.53282 0.45343 1.05753 0.46822 0.33077 1.00000 2498
0.05380 0.75790 0.67641 0.60933 0.39618 0.59086 0.13601 0.46462 0.64096 1.00000 912
0.05380 0.46643 0.42446 2.28309 0.49407 -0.26750 0.23181 1.12202 1.26135 1.00000 12
1.26194 -0.36636 -0.43215 -0.94487 -0.74999 -0.62571 -0.88588 -0.74599 -0.59982 1.00000 2842
-1.15435 0.05003 -0.07943 -0.34710 -0.14529 0.17407 -0.27001 -0.45860 -0.59982 1.00000 1995
0.05380 0.34151 0.37408 -0.34710 0.00359 -0.20667 -0.01910 -0.06345 0.33077 1.00000 260
-1.15435 0.67462 0.67641 0.96800 0.21977 0.15605 0.35042 0.40355 1.57154 1.00000 3835
1.26194 -2.24013 -2.19576 -1.54264 -1.51376 -1.46379 -1.46069 -1.53630 -1.53040 1.00000 4076
-1.15435 0.42479 0.42446 0.48978 0.25750 0.36331 -0.11034 0.22394 1.88174 1.00000 233
1.26194 -2.28177 -2.19576 -1.78175 -1.51988 -1.44351 -1.51088 -1.53630 -1.53040 1.00000 566
1.26194 -0.94931 -0.83526 -0.70576 -1.02531 -1.02222 -0.96344 -0.99026 -0.59982 1.00000 3217
0.05380 0.67462 0.77719 0.48978 0.46450 0.04791 0.50097 0.83463 0.02057 1.00000 1736
-1.15435 0.67462 0.62602 0.60933 0.82140 1.09551 0.74275 0.38559 0.33077 1.00000 3860
1.26194 -0.15816 -0.28098 -0.10799 -0.59193 -0.42745 -0.78096 -0.53045 -0.28962 1.00000 4071
0.05380 0.88282 0.87797 0.60933 0.97640 1.07974 0.94348 0.54725 0.33077 1.00000 840
0.05380 -0.44964 -0.48254 -0.70576 -0.67759 -0.55136 -0.48899 -0.78191 -1.22021 1.00000 3226
1.26194 -1.11587 -1.08721 -0.82532 -1.16196 -1.18893 -1.30102 -1.10522 -0.59982 1.00000 761
0.05380 0.54971 0.52524 0.48978 0.37272 0.38584 0.73819 0.12695 -0.59982 1.00000 2100
-1.15435 -1.15751 -1.33915 -0.58621 -1.14258 -1.17992 -0.89501 -1.10522 -0.59982 1.00000 3324
1.26194 0.25823 0.17252 0.13112 -0.07799 -0.04897 -0.03735 -0.09937 -0.28962 1.00000 2970
-1.15435 0.54971 0.62602 0.25067 0.06579 0.24166 -0.15140 0.07306 -0.59982 1.00000 3801
-1.15435 0.54971 0.67641 0.37023 0.05763 -0.01517 -0.06016 0.29579 0.95115 1.00000 1237
1.26194 -1.03259 -0.93604 -1.18398 -1.01716 -0.93886 -1.02730 -1.14114 -1.22021 1.00000 3843
1.26194 -1.90702 -1.84304 -1.42309 -1.43728 -1.40071 -1.35577 -1.42853 -0.28962 1.00000 986
-1.15435 1.21594 1.18030 0.96800 1.69836 1.98765 1.67796 1.37348 0.02057 1.00000 2856
-1.15435 1.25758 0.97874 0.48978 1.43425 1.71505 1.60953 1.02503 0.33077 1.00000 2474
-1.15435 1.46577 1.28108 0.48978 1.82889 1.21941 0.75644 2.16379 2.81232 1.00000 3981
1.26194 0.42479 0.42446 -0.34710 -0.09941 -0.14359 0.06758 -0.02752 -0.28962 1.00000 2126
-1.15435 0.84118 1.07952 0.72889 1.02433 0.96033 1.09403 0.87774 -0.28962 1.00000 1502
-1.15435 0.79954 0.92835 1.44621 0.79999 0.45568 0.75188 1.37348 0.64096 1.00000 59
0.05380 0.79954 0.82758 0.48978 0.46348 0.60212 0.57852 0.24190 -0.28962 1.00000 3597
1.26194 -2.24013 -2.24615 -1.90130 -1.50152 -1.44351 -1.45613 -1.53630 -1.22021 1.00000 3278
1.26194 -1.44899 -1.43993 -1.42309 -1.28228 -1.21371 -1.26453 -1.28483 -0.91001 1.00000 3166
1.26194 -2.32341 -2.19576 -1.90130 -1.51478 -1.42999 -1.52000 -1.53630 -1.84060 1.00000 3694
0.05380 -0.15816 -0.18020 0.84844 -0.27888 -0.41619 -0.27914 -0.17122 0.64096 1.00000 594
1.26194 -0.32472 -0.43215 -0.82532 -0.62864 -0.74061 -0.52548 -0.40831 -0.59982 1.00000 2565
0.05380 1.13266 1.23069 1.08755 1.05492 0.84093 0.82031 1.70397 0.33077 1.00000 4126
1.26194 0.05003 0.17252 -0.22755 -0.12490 0.26869 -0.54829 -0.20714 -0.28962 1.00000 1751
-1.15435 0.63298 0.77719 0.84844 0.89482 0.63141 0.92067 1.01425 0.95115 1.00000 2267
-1.15435 0.88282 0.87797 0.84844 0.89890 1.10677 0.82487 0.64065 0.33077 1.00000 378
-1.15435 -0.07489 -0.23059 -0.22755 -0.41960 -0.33283 -0.47530 -0.45860 0.02057 1.00000 346
-1.15435 -0.40800 -0.33137 -0.34710 -0.48078 -0.37113 -0.59848 -0.42268 0.02057 1.00000 2102
-1.15435 0.09167 0.02135 0.25067 -0.03720 -0.06474 0.05845 0.00840 0.33077 1.00000 1801
-1.15435 1.50741 1.58341 8.97813 2.81699 3.37093 2.79109 1.96262 0.02057 1.00000 2369
0.05380 0.00839 0.17252 0.48978 0.01378 -0.02193 0.30024 0.04432 -0.28962 1.00000 2781
0.05380 0.34151 0.47485 0.25067 -0.01681 0.02538 -0.19702 0.15209 2.50213 1.00000 298
1.26194 -1.61554 -2.04460 -1.06442 -1.36488 -1.27229 -1.35577 -1.40338 -1.53040 1.00000 2199
0.05380 -0.44964 -0.43215 -0.46665 -0.50322 -0.31256 -0.80833 -0.66696 -0.59982 1.00000 3652
-1.15435 1.21594 1.12991 0.60933 1.14465 1.58438 0.96629 0.43948 0.33077 1.00000 391
-1.15435 0.96610 1.23069 0.60933 0.73574 0.52778 1.08946 0.79871 0.33077 1.00000 3727
-1.15435 0.09167 0.07174 -0.10799 -0.09941 -0.19315 -0.10578 -0.01675 -0.59982 1.00000 1986
1.26194 -0.90767 -0.83526 -0.94487 -1.01002 -0.96815 -0.99537 -1.03337 -0.91001 1.00000 806
1.26194 -1.07423 -1.08721 -1.18398 -1.10791 -0.99518 -1.07749 -1.16269 -1.53040 1.00000 3572
0.05380 1.88217 2.03691 2.28309 3.42577 3.93190 3.08762 2.68108 1.26135 1.00000 679
1.26194 -0.07489 -0.07943 -0.34710 -0.54299 -0.49279 -0.51180 -0.49452 -0.91001 1.00000 164
1.26194 -1.44899 -1.43993 -1.30353 -1.33633 -1.27004 -1.33752 -1.31357 -1.22021 1.00000 2944
1.26194 -0.65784 -0.58332 -0.22755 -0.83463 -0.85550 -0.78552 -0.85735 -0.91001 1.00000 1385
0.05380 1.13266 0.92835 0.37023 1.11712 1.30277 0.97998 0.69094 0.64096 1.00000 459
-1.15435 -0.32472 -0.38176 0.01156 -0.52259 -0.70005 -0.35669 -0.45860 0.02057 1.00000 2120
0.05380 0.29987 0.37408 0.96800 0.15144 -0.00841 0.21812 0.40355 -0.28962 1.00000 173
-1.15435 0.13331 0.07174 -0.22755 -0.00865 -0.39366 0.41429 0.00840 0.95115 1.00000 2181
-1.15435 1.54905 1.48263 1.32666 2.28368 2.64099 1.78745 1.84048 0.64096 1.00000 3162
0.05380 -0.24144 -0.23059 -0.10799 -0.33904 -0.26524 -0.15596 -0.38675 0.33077 1.00000 1363
1.26194 -3.03128 -3.00199 -2.73818 -1.65346 -1.58995 -1.59755 -1.67999 -2.15079 1.00000 1224
1.26194 -0.07489 -0.18020 -0.70576 -0.60723 -0.53109 -0.75358 -0.55559 -0.59982 1.00000 3663
0.05380 1.34085 1.33147 0.48978 1.71060 2.13409 1.79657 1.69679 0.33077 1.00000 4147
-1.15435 -0.90767 -1.08721 -0.94487 -1.00594 -0.92309 -1.02274 -1.03337 -0.91001 1.00000 1972
0.05380 1.13266 1.23069 0.72889 1.22827 1.18337 1.17158 1.14357 0.02057 1.00000 916
1.26194 -0.99095 -1.08721 -0.82532 -1.07018 -0.96364 -1.09117 -1.13755 -1.22021 1.00000 624
1.26194 -0.82439 -0.83526 -0.82532 -0.87949 -0.80143 -0.90869 -0.87172 -0.91001 1.00000 1952
0.05380 -0.15816 -0.07943 -0.34710 -0.50118 -0.51081 -0.46162 -0.45860 -0.91001 1.00000 2550
1.26194 -0.36636 -0.53293 -0.58621 -0.51035 -0.49279 -0.68059 -0.39394 -0.59982 1.00000 2847
-1.15435 -1.99030 -1.99421 -1.54264 -1.44850 -1.37142 -1.38770 -1.42853 -0.91001 1.00000 2914
1.26194 0.79954 0.42446 -0.10799 0.19427 -0.00616 0.41885 0.41433 0.02057 1.00000 1133
1.26194 0.17495 0.22291 0.01156 -0.28907 -0.44097 -0.36581 0.08025 -0.28962 1.00000 2514
1.26194 -0.40800 -0.53293 -0.10799 -0.71634 -0.65274 -0.82658 -0.68492 -0.59982 1.00000 2791
-1.15435 -0.53292 -0.63370 -0.70576 -0.75305 -0.56037 -0.84026 -0.88249 -0.91001 1.00000 2568
-1.15435 2.00709 1.78497 0.96800 3.20041 3.46330 3.02375 2.11709 0.64096 1.00000 2998
-1.15435 0.46643 0.37408 -0.10799 -0.03007 0.08170 0.09951 -0.13529 -0.28962 1.00000 1795
-1.15435 -0.36636 -0.53293 0.48978 -0.74387 -0.62346 -0.68059 0.00122 -0.59982 1.00000 1406
1.26194 -0.74112 -0.93604 -0.70576 -0.93864 -0.89155 -0.99537 -0.85376 -0.91001 1.00000 3152
0.05380 0.63298 0.72680 0.25067 0.40841 0.22138 0.82031 0.40355 1.88174 1.00000 1922
0.05380 1.21594 1.33147 1.44621 1.28741 1.28024 1.34493 1.27649 -0.28962 1.00000 2936
-1.15435 0.29987 0.12213 1.32666 -0.04128 -0.25623 -0.00998 0.33171 1.26135 1.00000 3959
1.26194 0.63298 0.67641 0.25067 0.59400 0.92654 0.60133 0.22394 0.02057 1.00000 2022
1.26194 0.00839 0.07174 -0.46665 -0.47466 -0.35536 -0.55286 -0.49812 -0.28962 1.00000 2295
1.26194 -1.94866 -2.04460 -1.66219 -1.49133 -1.45703 -1.47438 -1.46445 -0.59982 1.00000 4155
1.26194 -0.69948 -0.83526 -1.18398 -0.97637 -0.95238 -1.03643 -0.96153 -0.91001 1.00000 402
0.05380 0.88282 0.92835 0.84844 0.57463 0.48497 0.79750 0.64783 0.02057 1.00000 1449
-1.15435 1.67397 1.58341 1.80488 2.16641 1.52356 2.66335 2.45117 1.88174 1.00000 2435
1.26194 -0.69948 -0.43215 -0.70576 -0.77956 -0.65950 -0.83570 -0.90046 -0.28962 1.00000 3672
1.26194 -0.44964 -0.33137 -0.82532 -0.73571 -0.86902 -0.66234 -0.49452 0.02057 1.00000 3546
1.26194 -0.07489 -0.18020 0.01156 -0.55726 -0.71808 -0.61216 -0.11015 0.64096 1.00000 3807
1.26194 0.84118 0.77719 0.25067 0.43901 0.35430 0.96629 0.28142 -0.28962 1.00000 1861
0.05380 0.50807 0.37408 0.01156 0.17184 0.32051 0.36411 0.10180 0.02057 1.00000 3934
0.05380 0.88282 0.97874 0.60933 0.48183 0.45118 0.32305 0.54725 0.64096 1.00000 3052
1.26194 -1.94866 -1.99421 -1.66219 -1.46277 -1.40296 -1.46069 -1.50037 -1.53040 1.00000 1982
1.26194 -0.19980 -0.43215 -0.34710 -0.61335 -0.58741 -0.70796 -0.53404 -0.28962 1.00000 4110
1.26194 0.34151 0.22291 -0.10799 0.05253 -0.17288 -0.02823 0.25986 0.33077 1.00000 3676
1.26194 -2.98964 -2.90121 -2.14041 -1.64734 -1.58544 -1.60668 -1.61533 -2.15079 1.00000 1534
1.26194 -0.11652 -0.33137 0.25067 0.02602 0.11324 -0.22439 0.11617 0.02057 1.00000 1130
-1.15435 0.09167 0.12213 -0.22755 -0.04740 -0.26299 0.00371 0.29579 1.26135 1.00000 1469
-1.15435 1.38249 1.23069 1.20710 1.56376 1.43569 1.37231 1.73271 0.02057 1.00000 802
0.05380 1.71561 1.63380 0.60933 2.42236 3.19521 2.16609 1.40940 0.02057 1.00000 2764
1.26194 -0.82439 -0.93604 -1.42309 -1.07222 -1.02898 -1.11398 -1.03337 -0.91001 1.00000 2736
1.26194 0.25823 0.47485 0.72889 0.03010 -0.22695 0.09039 0.43948 1.57154 1.00000 441
1.26194 -0.94931 -0.98643 -1.18398 -1.01002 -0.88254 -1.09117 -1.06211 -1.22021 1.00000 1287
-1.15435 0.13331 0.27330 0.96800 0.34111 0.10874 0.41429 0.61909 2.19193 1.00000 3932
1.26194 -0.28308 -0.33137 -0.58621 -0.74897 -0.70005 -0.78552 -0.68851 -0.59982 1.00000 982
-1.15435 0.34151 0.22291 0.25067 0.00460 0.29347 -0.06472 -0.14248 0.02057 1.00000 265
1.26194 -0.15816 -0.07943 0.13112 -0.25338 -0.11430 -0.34757 -0.22869 -0.59982 1.00000 576
1.26194 -1.24079 -1.28876 -1.30353 -1.25271 -1.23399 -1.20522 -1.19862 -0.91001 1.00000 1202
-1.15435 1.42413 1.43224 1.56577 2.74154 3.48583 2.60861 1.84767 0.02057 1.00000 4021
-1.15435 0.84118 0.67641 0.48978 0.52160 0.63591 0.50097 0.51492 0.02057 1.00000 658
-1.15435 -0.11652 0.02135 0.37023 0.92541 0.94456 1.00735 1.01066 -0.28962 1.00000 3641
-1.15435 0.38315 0.52524 0.72889 0.15246 0.21688 0.11776 -0.17840 -0.91001 1.00000 4016
0.05380 0.88282 0.67641 0.25067 0.49611 0.33177 1.06665 0.54725 -0.59982 1.00000 149
-1.15435 0.38315 0.27330 0.13112 0.15654 0.14929 0.50097 0.25986 0.02057 1.00000 3771
1.26194 -1.65718 -1.84304 -1.54264 -1.40669 -1.36466 -1.35577 -1.06929 -1.22021 1.00000 3050
0.05380 -0.44964 -0.33137 -0.82532 -0.64394 -0.57389 -0.35213 -0.78191 0.33077 1.00000 3425
0.05380 0.00839 0.07174 0.25067 -0.23095 -0.55812 -0.08753 0.22394 0.95115 1.00000 1889
-1.15435 1.13266 1.02913 0.96800 0.88156 0.63366 0.48272 0.71968 0.02057 1.00000 3812
-1.15435 0.84118 0.62602 0.84844 0.71433 1.10677 0.70626 0.23112 -0.28962 1.00000 414
-1.15435 1.50741 1.48263 1.80488 2.67627 3.09608 1.84675 2.07757 0.33077 1.00000 3615
1.26194 -0.53292 -0.48254 -0.94487 -0.74489 -0.57164 -0.79920 -0.88968 -0.91001 1.00000 3302
-1.15435 0.92446 1.02913 0.37023 0.66742 0.30924 0.98910 0.54725 2.50213 1.00000 3335
0.05380 1.09102 1.02913 0.48978 0.53690 0.16506 0.92979 0.94240 1.26135 1.00000 1609
-1.15435 0.59135 0.57563 0.84844 0.58381 0.18984 0.66976 1.08609 0.95115 1.00000 2388
-1.15435 0.21659 0.02135 0.25067 -0.08921 -0.34860 0.04933 0.25986 0.64096 1.00000 1085
1.26194 -0.53292 -0.58332 -0.82532 -0.93456 -0.90957 -0.94519 -0.89686 -0.28962 1.00000 3540
0.05380 1.29922 1.43224 1.44621 1.56478 0.74631 2.07029 2.48710 3.43271 1.00000 730
1.26194 -1.32407 -1.38954 -1.54264 -1.23843 -1.19119 -1.24172 -1.21299 -1.22021 1.00000 514
0.05380 -0.11652 -0.07943 -0.46665 -0.26154 -0.05573 -0.63953 -0.31491 0.02057 1.00000 2364
-1.15435 0.46643 0.37408 0.25067 0.25240 0.32501 0.12688 0.34608 0.33077 1.00000 3611
-1.15435 -1.90702 -1.94382 -1.54264 -1.42708 -1.39395 -1.37858 -1.42853 -0.91001 1.00000 316
0.05380 1.00774 1.02913 0.48978 0.84180 1.00088 0.87049 0.54725 -0.28962 1.00000 1080
0.05380 1.21594 0.97874 1.56577 1.09265 1.11803 1.11227 0.82026 -0.28962 1.00000 2027
0.05380 0.84118 0.77719 0.25067 0.54200 0.77334 0.73363 0.41074 0.02057 1.00000 70
-1.15435 1.21594 1.18030 0.72889 1.16607 1.60241 1.11227 1.06454 -0.28962 1.00000 3599
-1.15435 1.04938 1.18030 1.20710 1.59843 1.88177 1.71446 1.13279 0.33077 1.00000 2123
1.26194 -1.28243 -1.23837 -1.06442 -1.22926 -1.10783 -1.17785 -1.23095 -0.59982 1.00000 2174
-1.15435 0.84118 0.72680 1.08755 0.77042 1.02567 0.99822 0.33889 -0.59982 1.00000 1424
1.26194 0.42479 0.42446 -0.10799 -0.04434 0.00961 -0.04191 0.10898 0.02057 1.00000 1578
-1.15435 0.63298 0.57563 0.60933 0.42677 0.62240 0.36411 0.08743 -0.28962 1.00000 3803
1.26194 -0.15816 -0.23059 -0.34710 -0.47466 -0.51532 -0.76271 -0.20714 -0.28962 1.00000 2704
-1.15435 -0.57456 -0.33137 -0.34710 -0.70308 -0.64824 -0.71709 -0.53045 -0.91001 1.00000 2729
1.26194 -0.86603 -0.88565 -0.70576 -0.95087 -0.83523 -1.06836 -0.96153 -0.91001 1.00000 2310
1.26194 -1.49063 -1.23837 -0.94487 -1.23640 -1.22949 -1.11854 -1.17706 -0.59982 1.00000 390
1.26194 -0.53292 -0.38176 -0.46665 -0.60213 -0.42745 -0.66234 -0.74958 -1.22021 1.00000 1288
0.05380 0.79954 0.92835 0.84844 0.56749 0.58635 0.54202 0.74842 0.33077 1.00000 956
1.26194 -2.11522 -2.14538 -1.90130 -1.54129 -1.49082 -1.43332 -1.50037 -1.53040 1.00000 2431
-1.15435 0.67462 0.82758 0.96800 0.68986 0.43991 0.99822 0.97473 -0.28962 1.00000 2947
1.26194 -0.61620 -0.53293 -0.70576 -0.75509 -0.74511 -1.03643 -0.71006 -0.59982 1.00000 1264
0.05380 -0.74112 -0.12981 -0.82532 -0.94883 -1.00645 -0.75358 -0.78191 -0.28962 1.00000 33
-1.15435 0.17495 0.32369 0.01156 0.02194 -0.01517 0.09039 -0.00238 0.33077 1.00000 1434
0.05380 0.00839 0.32369 -0.34710 -0.23911 -0.17513 -0.19702 -0.34005 -0.91001 1.00000 3819
-1.15435 -0.19980 -0.53293 0.01156 -0.61335 -0.66175 -0.28826 -0.71006 -0.28962 1.00000 1194
1.26194 -0.03325 0.02135 0.01156 -0.46753 -0.52883 -0.39319 -0.40831 0.33077 1.00000 2015
1.26194 -0.82439 -0.88565 -1.30353 -1.15584 -1.06277 -1.03643 -1.19503 -0.59982 1.00000 318
-1.15435 1.04938 1.18030 1.08755 1.05390 1.02116 0.88874 1.06095 -0.28962 1.00000 1444
1.26194 0.29987 0.17252 0.13112 -0.28704 -0.22469 -0.45705 -0.16044 -0.28962 1.00000 3021
-1.15435 0.05003 0.07174 -0.46665 -0.25033 -0.10754 -0.15596 -0.74958 -0.28962 1.00000 3194
-1.15435 0.09167 0.27330 0.25067 -0.22789 -0.05347 -0.32932 -0.32209 -0.28962 1.00000 3842
1.26194 -0.61620 -0.48254 -0.22755 -0.71532 -0.75863 -0.48899 -0.73162 -0.91001 1.00000 2676
0.05380 0.59135 0.67641 0.60933 0.65111 0.38134 0.30480 0.94240 0.02057 1.00000 2588
1.26194 -1.03259 -1.18798 -0.94487 -1.14462 -1.07629 -1.09573 -1.16629 -1.53040 1.00000 194
0.05380 0.00839 -0.18020 -0.10799 -0.46549 -0.59867 -0.45249 -0.20714 1.88174 1.00000 1136
1.26194 -1.61554 -1.79265 -1.42309 -1.40465 -1.36466 -1.31471 -1.38542 -0.91001 1.00000 1927
1.26194 -1.57390 -1.54071 -1.42309 -1.34754 -1.26328 -1.32383 -1.35668 -1.53040 1.00000 1514
1.26194 -2.03194 -1.99421 -1.30353 -1.47297 -1.44351 -1.37858 -1.50037 -1.84060 1.00000 2766
-1.15435 -2.03194 -1.99421 -1.42309 -1.46889 -1.43450 -1.40595 -1.46804 -0.91001 1.00000 2691
0.05380 1.00774 1.18030 1.44621 1.26498 1.08875 0.69257 1.91233 0.95115 1.00000 3398
0.05380 1.46577 1.33147 1.80488 2.34384 1.38838 1.20351 3.38518 4.36329 1.00000 3037
1.26194 -1.65718 -1.59110 -1.54264 -1.36692 -1.28130 -1.36945 -1.38901 -1.22021 1.00000 2740
-1.15435 0.00839 -0.02904 0.48978 -0.07493 -0.19541 -0.32019 0.29579 0.95115 1.00000 652
1.26194 -1.07423 -1.18798 -1.06442 -1.07834 -0.90732 -1.02730 -1.15551 -0.91001 1.00000 630
0.05380 0.79954 1.12991 2.04398 0.72351 0.08395 0.81574 1.12202 4.05310 1.00000 4027
-1.15435 -1.44899 -1.49032 -1.18398 -1.28636 -1.29257 -1.13679 -1.28483 0.02057 1.00000 599
-1.15435 0.79954 0.62602 -0.10799 0.38904 0.77559 0.18163 0.06228 -0.59982 1.00000 1269
1.26194 1.13266 1.18030 0.96800 1.76362 1.09551 2.00642 1.30163 1.57154 1.00000 3248
-1.15435 -0.36636 -0.33137 -0.46665 -0.48792 -0.47702 -0.47986 -0.48016 0.33077 1.00000 2696
0.05380 -0.86603 -0.88565 -0.22755 -0.84686 -0.87803 -0.68059 -0.86094 0.02057 1.00000 3697
0.05380 -0.32472 -0.12981 0.48978 -0.34414 -0.50405 -0.47986 -0.02752 1.26135 1.00000 2687
0.05380 1.04938 1.38186 0.60933 1.50359 1.37486 1.50460 1.26571 1.88174 1.00000 1170
-1.15435 0.79954 0.92835 0.60933 0.97538 1.24420 0.67432 0.54725 -0.28962 1.00000 1558
1.26194 -0.65784 -0.98643 -1.18398 -1.00492 -0.91859 -0.82658 -1.10163 -0.91001 1.00000 2323
0.05380 0.75790 0.62602 0.37023 0.52058 1.03242 0.25918 0.05151 -0.28962 1.00000 4088
0.05380 -0.11652 -0.68409 0.96800 -0.26154 -0.21343 -0.14228 -0.27899 0.33077 1.00000 3753
1.26194 -1.61554 -1.43993 -1.18398 -1.32307 -1.31284 -1.31927 -1.28483 -1.22021 1.00000 485
-1.15435 0.79954 0.72680 0.25067 0.55627 0.61789 0.56940 0.47540 0.02057 1.00000 1298
0.05380 -0.69948 -0.63370 0.72889 -0.85706 -0.94337 -0.89501 -0.62744 0.64096 1.00000 1286
-1.15435 0.88282 0.77719 0.48978 0.84485 1.18787 0.86136 0.43948 0.02057 1.00000 1275
1.26194 -0.19980 -0.23059 -0.46665 -0.63782 -0.73159 -0.45705 -0.53045 -0.59982 1.00000 967
0.05380 0.84118 0.82758 0.84844 0.56851 0.40161 0.32761 0.86696 -0.59982 1.00000 1748
0.05380 0.63298 0.47485 0.13112 0.12391 0.26869 -0.08297 0.21675 0.02057 1.00000 3593
0.05380 -0.15816 -0.12981 0.13112 -0.36148 -0.40492 -0.25176 -0.24306 1.57154 1.00000 568
-1.15435 0.96610 1.78497 1.32666 1.66879 1.63620 1.37231 1.66805 0.64096 1.00000 3115
-1.15435 0.59135 0.57563 0.25067 0.18408 0.33403 -0.03735 0.16646 -0.28962 1.00000 3829
-1.15435 0.00839 0.02135 -0.22755 -0.28806 -0.07150 -0.28370 -0.44782 -0.28962 1.00000 2400
-1.15435 0.63298 0.52524 0.37023 0.26667 0.38810 0.07670 0.40355 0.33077 1.00000 554
1.26194 -0.78276 -0.78487 -0.94487 -0.77446 -0.47476 -0.89501 -1.01900 -1.22021 1.00000 1914
1.26194 -1.69882 -1.54071 -0.94487 -1.33225 -1.29031 -1.26909 -1.24891 -0.91001 1.00000 436
0.05380 -0.07489 -0.12981 -0.10799 -0.63782 -0.71132 -0.44337 -0.55200 -0.28962 1.00000 1357
-1.15435 0.42479 0.67641 0.13112 0.05763 0.03214 -0.06928 0.21675 -0.28962 1.00000 3073
1.26194 -0.61620 -0.48254 -0.34710 -0.77242 -0.75863 -0.85851 -0.67414 0.64096 1.00000 2769
0.05380 1.79889 1.58341 1.56577 2.63141 2.73111 3.08306 1.74708 0.64096 1.00000 1945
1.26194 -1.61554 -1.79265 -1.30353 -1.34449 -1.26328 -1.41051 -1.35309 -1.22021 1.00000 2371
-1.15435 -0.19980 -0.18020 -0.34710 -0.62660 -0.49955 -0.58023 -0.77472 -1.22021 1.00000 3484
1.26194 -1.19915 -1.08721 -0.94487 -1.10689 -1.03123 -1.13679 -1.06929 -0.91001 1.00000 1435
1.26194 -1.74046 -1.79265 -1.66219 -1.45666 -1.41197 -1.43332 -1.43930 -1.53040 1.00000 242
1.26194 -1.53226 -1.59110 -1.54264 -1.32613 -1.31960 -1.23259 -1.39260 -1.53040 1.00000 3629
1.26194 -0.86603 -1.03682 -0.94487 -0.99370 -0.87803 -0.94063 -1.09803 -0.91001 1.00000 145
1.26194 -0.03325 -0.23059 -0.58621 -0.50526 -0.46801 -0.22439 -0.68851 0.02057 1.00000 2714
-1.15435 0.63298 0.52524 0.72889 0.71739 0.43541 1.42705 0.64783 0.33077 1.00000 1001
-1.15435 0.84118 0.72680 0.96800 0.80407 0.92654 1.06665 0.70890 0.02057 1.00000 1439
